"","Site","Block","Tree","Source","Name","cond","ht"
"286","PV",1,4,"PA","PA4",2,163
"287","PV",1,5,"PA","PA4",1,236
"288","PV",1,1,"PF","PF1",2,193
"289","PV",1,3,"PF","PF1",2,197
"290","PV",1,4,"PF","PF1",2,140
"291","PV",1,5,"PF","PF1",2,169
"292","PV",1,1,"PF","PF2",3,204
"293","PV",1,2,"PF","PF2",2,110
"294","PV",1,3,"PF","PF2",1,194
"295","PV",1,4,"PF","PF2",3,258
"296","PV",1,5,"PF","PF2",1,255
"297","PV",1,1,"PF","PF4",2,115
"298","PV",1,2,"PF","PF4",1,159
"299","PV",1,3,"PF","PF4",1,73
"300","PV",1,4,"PF","PF4",2,230
"301","PV",1,5,"PF","PF4",1,199
"302","PV",1,1,"PF","PF5",1,156
"303","PV",1,2,"PF","PF5",3,83
"304","PV",1,3,"PF","PF5",1,141
"305","PV",1,4,"PF","PF5",1,170
"306","PV",1,5,"PF","PF5",3,156
"307","PV",1,1,"PL","PL1",1,98
"308","PV",1,2,"PL","PL1",1,156
"309","PV",1,3,"PL","PL1",1,136
"310","PV",1,4,"PL","PL1",2,179
"311","PV",1,5,"PL","PL1",1,138
"312","PV",1,1,"PL","PL11",2,97
"313","PV",1,2,"PL","PL11",1,229
"314","PV",1,3,"PL","PL11",1,197
"315","PV",1,4,"PL","PL11",1,93
"316","PV",1,5,"PL","PL11",1,102
"317","PV",1,1,"PL","PL4",1,1
"318","PV",1,2,"PL","PL4",1,147
"319","PV",1,3,"PL","PL4",3,61
"320","PV",1,4,"PL","PL4",1,116
"321","PV",1,5,"PL","PL4",2,116
"322","PV",1,1,"PL","PL7",1,234
"323","PV",1,2,"PL","PL7",3,148
"324","PV",1,3,"PL","PL7",1,152
"325","PV",1,4,"PL","PL7",1,149
"326","PV",1,5,"PL","PL7",1,124
"327","PV",1,1,"RA","RA2",1,164
"328","PV",1,2,"RA","RA2",1,193
"329","PV",1,3,"RA","RA2",1,229
"330","PV",1,4,"RA","RA2",2,113
"331","PV",1,5,"RA","RA2",1,189
"332","PV",1,2,"RA","RA8",1,228
"333","PV",1,3,"RA","RA8",1,178
"334","PV",1,4,"RA","RA8",3,228
"335","PV",1,5,"RA","RA8",2,123
"336","PV",1,1,"RV","RV3",1,82
"337","PV",1,2,"RV","RV3",3,123
"338","PV",1,3,"RV","RV3",1,102
"339","PV",1,4,"RV","RV3",1,75
"340","PV",1,1,"RV","RV4",1,82
"341","PV",1,2,"RV","RV4",1,112
"342","PV",1,3,"RV","RV4",1,172
"343","PV",1,5,"RV","RV4",3,127
"344","PV",1,1,"RV","RV8",1,227
"345","PV",1,4,"RV","RV8",1,244
"346","PV",1,5,"RV","RV8",1,134
"347","PV",1,2,"SA","SA7",1,217
"348","PV",1,3,"SA","SA7",1,174
"349","PV",1,1,"SC","SC4",3,39
"350","PV",1,3,"SC","SC4",1,181
"351","PV",1,4,"SC","SC4",3,207
"352","PV",1,5,"SC","SC4",2,220
"353","PV",1,1,"SN","SN1",1,106
"354","PV",1,2,"SN","SN1",1,177
"355","PV",1,3,"SN","SN1",1,203
"356","PV",1,4,"SN","SN1",3,178
"357","PV",1,5,"SN","SN1",1,258
"358","PV",1,2,"SN","SN2",1,136
"359","PV",1,4,"SN","SN2",1,179
"360","PV",1,5,"SN","SN2",1,154
"361","PV",1,1,"SN","SN3",1,174
"362","PV",1,4,"SN","SN3",2,236
"363","PV",1,5,"SN","SN3",1,48
"364","PV",1,1,"SN","SN4",1,125
"365","PV",1,2,"SN","SN4",3,127
"366","PV",1,3,"SN","SN4",1,118
"367","PV",1,4,"SN","SN4",1,119
"368","PV",1,5,"SN","SN4",3,172
"369","PV",1,2,"SR","SR2",1,122
"370","PV",1,3,"SR","SR2",2,145
"371","PV",1,4,"SR","SR2",1,128
"372","PV",1,1,"SR","SR3",1,58
"373","PV",1,3,"SR","SR3",1,155
"374","PV",1,4,"SR","SR3",3,135
"375","PV",1,5,"SR","SR3",1,166
"376","PV",1,1,"VE","VE10",1,102
"377","PV",1,2,"VE","VE10",1,152
"378","PV",1,3,"VE","VE10",1,209
"379","PV",1,4,"VE","VE10",2,159
"380","PV",1,5,"VE","VE10",1,177
"381","PV",1,1,"VE","VE5",2,79
"382","PV",1,2,"VE","VE5",1,233
"383","PV",1,3,"VE","VE5",1,169
"384","PV",1,4,"VE","VE5",3,136
"385","PV",1,5,"VE","VE5",3,69
"386","PV",1,1,"VE","VE7",1,211
"387","PV",1,2,"VE","VE7",1,255
"388","PV",1,3,"VE","VE7",1,32
"389","PV",1,4,"VE","VE7",1,75
"390","PV",1,5,"VE","VE7",1,231
"391","PV",1,1,"VI","VI3",2,56
"392","PV",1,2,"VI","VI3",2,92
"393","PV",1,3,"VI","VI3",1,65
"394","PV",1,4,"VI","VI3",1,128
"395","PV",1,5,"VI","VI3",2,102
"396","PV",1,1,"VI","VI4",2,178
"397","PV",1,2,"VI","VI4",3,110
"398","PV",1,3,"VI","VI4",2,139
"399","PV",1,4,"VI","VI4",1,57
"400","PV",1,5,"VI","VI4",1,130
"401","PV",1,1,"VI","VI5",1,198
"402","PV",1,2,"VI","VI5",1,85
"403","PV",1,3,"VI","VI5",3,172
"404","PV",1,4,"VI","VI5",3,173
"405","PV",1,1,"WL","WL3",3,272
"406","PV",1,2,"WL","WL3",1,188
"407","PV",1,3,"WL","WL3",1,190
"408","PV",1,4,"WL","WL3",3,174
"409","PV",1,5,"WL","WL3",2,176
"410","PV",1,1,"WL","WL8",1,179
"411","PV",1,2,"WL","WL8",2,70
"412","PV",1,3,"WL","WL8",2,157
"413","PV",1,4,"WL","WL8",1,144
"414","PV",1,5,"WL","WL8",2,264
"415","PV",1,1,"WV","WV2",3,100
"416","PV",1,2,"WV","WV2",1,70
"417","PV",1,3,"WV","WV2",3,137
"418","PV",1,4,"WV","WV2",1,144
"419","PV",1,5,"WV","WV2",1,289
"420","PV",1,1,"WV","WV6",2,166
"421","PV",1,3,"WV","WV6",3,200
"422","PV",1,4,"WV","WV6",1,216
"423","PV",1,1,"ZE","ZE1",1,193
