"","Site","Block","Tree","Source","Name","cond","ht"
"348","PH",2,1,"PL","PL4",1,134
"349","PH",2,2,"PL","PL4",2,124
"350","PH",2,1,"PL","PL7",2,153
"351","PH",2,2,"PL","PL7",1,85
"352","PH",2,2,"RA","RA2",1,152
"353","PH",2,3,"RA","RA2",1,150
"354","PH",2,2,"RV","RV3",1,166
"355","PH",2,3,"RV","RV3",1,145
"356","PH",2,4,"RV","RV3",1,181
"357","PH",2,1,"RV","RV4",2,155
"358","PH",2,2,"RV","RV4",1,83
"359","PH",2,3,"RV","RV4",2,104
"360","PH",2,1,"RV","RV8",1,172
"361","PH",2,2,"RV","RV8",2,165
"362","PH",2,3,"RV","RV8",2,219
"363","PH",2,5,"RV","RV8",2,81
"364","PH",2,1,"SA","SA5",1,45
"365","PH",2,3,"SA","SA5",2,130
"366","PH",2,3,"SA","SA7",2,159
"367","PH",2,4,"SA","SA7",1,137
"368","PH",2,5,"SA","SA7",1,100
"369","PH",2,1,"SC","SC4",1,140
"370","PH",2,3,"SC","SC4",1,176
"371","PH",2,2,"SN","SN1",2,118
"372","PH",2,3,"SN","SN1",1,91
"373","PH",2,4,"SN","SN1",2,66
"374","PH",2,2,"SN","SN2",1,48
"375","PH",2,3,"SN","SN2",1,95
"376","PH",2,2,"SN","SN3",1,136
"377","PH",2,3,"SN","SN3",1,113
"378","PH",2,4,"SN","SN3",2,180
"379","PH",2,1,"SN","SN4",2,117
"380","PH",2,2,"SN","SN4",1,132
"381","PH",2,4,"SN","SN4",1,178
"382","PH",2,5,"SN","SN4",1,104
"383","PH",2,1,"SR","SR2",2,133
"384","PH",2,2,"SR","SR2",1,136
"385","PH",2,2,"SR","SR3",2,149
"386","PH",2,2,"VE","VE10",2,110
"387","PH",2,3,"VE","VE10",2,114
"388","PH",2,5,"VE","VE10",2,118
"389","PH",2,1,"VE","VE5",1,104
"390","PH",2,3,"VE","VE5",2,179
"391","PH",2,4,"VE","VE5",2,168
"392","PH",2,5,"VE","VE5",2,140
"393","PH",2,1,"VE","VE7",1,136
"394","PH",2,2,"VE","VE7",2,231
"395","PH",2,3,"VI","VI3",2,140
"396","PH",2,4,"VI","VI3",1,164
"397","PH",2,1,"VI","VI4",1,89
"398","PH",2,2,"VI","VI4",2,115
"399","PH",2,5,"VI","VI4",1,150
"400","PH",2,1,"VI","VI5",2,80
"401","PH",2,2,"VI","VI5",2,105
"402","PH",2,3,"VI","VI5",1,147
"403","PH",2,1,"WL","WL3",2,112
"404","PH",2,2,"WL","WL3",2,132
"405","PH",2,3,"WL","WL3",1,118
"406","PH",2,4,"WL","WL3",1,101
"407","PH",2,5,"WL","WL3",1,172
"408","PH",2,1,"WL","WL8",1,112
"409","PH",2,1,"WV","WV2",1,201
"410","PH",2,3,"WV","WV2",1,158
"411","PH",2,3,"WV","WV6",2,155
"412","PH",2,5,"WV","WV6",1,154
"413","PH",2,1,"ZE","ZE1",2,102
"414","PH",2,4,"ZE","ZE1",2,117
"415","PH",2,5,"ZE","ZE1",1,147
"416","PH",2,2,"ZE","ZE4",1,172
"417","PH",2,3,"ZE","ZE4",2,173
"418","PH",2,4,"ZE","ZE4",1,130
"419","PH",2,2,"ZE","ZE6",2,109
"420","PH",2,5,"ZE","ZE6",1,162
"421","PH",3,1,"AK","AK3",2,86
"422","PH",3,2,"AK","AK3",2,109
"423","PH",3,5,"AK","AK3",1,135
"424","PH",3,2,"AK","AK6",1,136
"425","PH",3,3,"AK","AK6",1,129
"426","PH",3,4,"AK","AK9",2,133
"427","PH",3,5,"AK","AK9",1,19
"428","PH",3,1,"BA","BA2",1,189
"429","PH",3,3,"BA","BA2",1,119
"430","PH",3,4,"BA","BA2",2,159
"431","PH",3,5,"BA","BA2",1,118
"432","PH",3,2,"BA","BA3",1,165
"433","PH",3,3,"BA","BA3",1,175
"434","PH",3,5,"BA","BA3",1,150
"435","PH",3,1,"BA","BA5",2,148
"436","PH",3,4,"BA","BA5",1,203
"437","PH",3,5,"BA","BA5",2,132
"438","PH",3,1,"BC","BC3",2,172
"439","PH",3,3,"BC","BC3",2,172
"440","PH",3,4,"BC","BC3",2,197
"441","PH",3,1,"BC","BC6",1,126
"442","PH",3,2,"BC","BC6",1,105
"443","PH",3,4,"BC","BC6",2,172
"444","PH",3,3,"BC","BC8",1,126
"445","PH",3,5,"BC","BC8",1,121
"446","PH",3,2,"BK","BK2",1,134
"447","PH",3,3,"BK","BK2",2,159
"448","PH",3,5,"BK","BK2",1,201
"449","PH",3,1,"BK","BK3",1,184
"450","PH",3,4,"BK","BK3",2,120
"451","PH",3,1,"BK","BK5",2,162
"452","PH",3,4,"BK","BK5",1,77
"453","PH",3,5,"BK","BK5",2,187
"454","PH",3,1,"BL","BL1",1,179
"455","PH",3,2,"BL","BL1",1,133
"456","PH",3,4,"BL","BL1",2,147
"457","PH",3,1,"BL","BL2",1,133
"458","PH",3,2,"BL","BL2",1,212
"459","PH",3,4,"BL","BL2",2,195
"460","PH",3,1,"BL","BL3",1,84
"461","PH",3,2,"BL","BL3",1,134
"462","PH",3,4,"BL","BL3",2,128
"463","PH",3,5,"BL","BL3",2,164
"464","PH",3,1,"BR","BR3",2,166
"465","PH",3,2,"BR","BR3",1,136
"466","PH",3,3,"BR","BR3",1,143
"467","PH",3,4,"BR","BR3",2,133
"468","PH",3,2,"BR","BR7",2,180
"469","PH",3,5,"BR","BR7",2,116
"470","PH",3,1,"CA","CA3",2,113
"471","PH",3,4,"CA","CA3",1,174
"472","PH",3,1,"CA","CA4",2,166
"473","PH",3,2,"CA","CA4",4,117
"474","PH",3,4,"CA","CA4",4,199
"475","PH",3,5,"CA","CA4",2,98
"476","PH",3,1,"CB","CB1",1,88
"477","PH",3,2,"CB","CB1",2,156
"478","PH",3,3,"CB","CB1",2,167
"479","PH",3,5,"CB","CB1",2,92
"480","PH",3,4,"CC","CC2",2,49
"481","PH",3,1,"CC","CC4",1,96
"482","PH",3,2,"CC","CC4",2,183
"483","PH",3,4,"CC","CC4",2,104
"484","PH",3,5,"CC","CC4",2,129
"485","PH",3,1,"CC","CC7",2,206
"486","PH",3,2,"CC","CC7",2,140
"487","PH",3,4,"CC","CC7",2,108
"488","PH",3,2,"CL","CL1",1,85
"489","PH",3,4,"CL","CL1",1,153
"490","PH",3,1,"CP","CP24",2,211
"491","PH",3,2,"CP","CP24",1,150
"492","PH",3,4,"CP","CP24",2,72
"493","PH",3,2,"CP","CP26",2,216
"494","PH",3,5,"CP","CP26",1,139
"495","PH",3,4,"CP","CP9",1,125
"496","PH",3,1,"CR","CR2",2,129
"497","PH",3,2,"CR","CR2",1,166
"498","PH",3,5,"CR","CR2",1,110
"499","PH",3,4,"CR","CR3",2,201
"500","PH",3,5,"CR","CR3",2,185
"501","PH",3,1,"CR","CR4",2,140
"502","PH",3,3,"CR","CR4",2,134
"503","PH",3,4,"CR","CR4",2,111
"504","PH",3,1,"CY","CY6",1,132
"505","PH",3,2,"CY","CY6",2,99
"506","PH",3,3,"CY","CY6",1,138
"507","PH",3,5,"CY","CY6",1,170
"508","PH",3,2,"DE","DE2",1,142
"509","PH",3,1,"DE","DE4",1,91
"510","PH",3,2,"DE","DE4",1,192
"511","PH",3,4,"DE","DE4",2,145
"512","PH",3,1,"DE","DE5",1,132
"513","PH",3,2,"DE","DE5",1,154
"514","PH",3,3,"DE","DE5",1,134
"515","PH",3,4,"DE","DE5",2,118
"516","PH",3,5,"DE","DE5",2,132
"517","PH",3,3,"DE","DE6",1,125
"518","PH",3,2,"FB","FB3",1,220
"519","PH",3,5,"FB","FB3",1,127
"520","PH",3,1,"FB","FB9",2,149
"521","PH",3,2,"FB","FB9",1,59
"522","PH",3,3,"FB","FB9",1,186
"523","PH",3,4,"FB","FB9",1,126
"524","PH",3,1,"FW","FW10",1,113
"525","PH",3,2,"FW","FW10",1,120
"526","PH",3,1,"FW","FW3",2,135
"527","PH",3,2,"FW","FW3",1,77
"528","PH",3,3,"FW","FW3",1,61
"529","PH",3,4,"FW","FW3",1,190
"530","PH",3,1,"GA","GA1",2,114
"531","PH",3,2,"GA","GA1",1,228
"532","PH",3,3,"GA","GA1",1,171
"533","PH",3,4,"GA","GA1",1,244
"534","PH",3,5,"GA","GA1",1,175
"535","PH",3,1,"GA","GA2",1,116
"536","PH",3,2,"GA","GA2",2,116
"537","PH",3,3,"GA","GA2",2,119
"538","PH",3,4,"GA","GA2",1,130
"539","PH",3,5,"GA","GA2",2,121
"540","PH",3,2,"GA","GA3",2,164
"541","PH",3,4,"GA","GA3",2,101
"542","PH",3,5,"GA","GA3",2,139
"543","PH",3,1,"GP","GP1",2,179
"544","PH",3,2,"GP","GP1",2,91
"545","PH",3,3,"GP","GP1",1,84
"546","PH",3,4,"GP","GP1",1,148
"547","PH",3,5,"GP","GP1",2,187
"548","PH",3,1,"GP","GP2",2,109
"549","PH",3,2,"GP","GP2",1,82
"550","PH",3,3,"GP","GP2",1,118
"551","PH",3,4,"GP","GP2",2,201
"552","PH",3,1,"HC","HC1",2,106
"553","PH",3,4,"HC","HC1",2,209
"554","PH",3,5,"HC","HC1",1,138
"555","PH",3,1,"HC","HC2",2,119
"556","PH",3,2,"HC","HC2",1,61
"557","PH",3,3,"HC","HC2",1,232
"558","PH",3,4,"HC","HC2",2,146
"559","PH",3,5,"HC","HC2",2,118
"560","PH",3,2,"HP","HP1",2,202
"561","PH",3,3,"HP","HP1",1,179
"562","PH",3,1,"KL","KL10",2,174
