"","Site","Group","DBK","NumLoc","NumDist","AIC"
"405",95,"Dist",14,0,0,0
"406",95,"Dist",16,0,0,0
"407",95,"Dist",0,0,0,0
"408",95,"Dist",30,0,0,0
"409",95,"Dist",0,0,0,0
"410",95,"Dist",37,0,0,0
"411",95,"Dist",0,0,0,0
"412",95,"Dist",116,0,0,0
"413",95,"Dist",0,0,0,0
"414",95,"Dist",16,0,0,0
"415",95,"Dist",0,0,0,0
"416",95,"Dist",0,0,0,0
"417",95,"Dist",12,0,0,0
"418",95,"Dist",31,0,0,0
"419",95,"Dist",0,0,0,0
"420",95,"Dist",0,0,0,0
"421",95,"Dist",0,0,0,0
"422",95,"Dist",0,0,0,0
"423",95,"Dist",0,0,0,0
"424",95,"Dist",0,0,0,0
"425",95,"Dist",50,0,0,0
"426",95,"Dist",30,0,0,0
"427",95,"Dist",7,0,0,0
"428",95,"Dist",0,0,0,0
"429",95,"Dist",41,0,0,0
"430",95,"Dist",11,0,0,0
"431",95,"Dist",0,0,0,0
"432",95,"Dist",34,0,0,0
"433",95,"Dist",95,0,0,0
"434",95,"Dist",0,0,0,0
"435",95,"Dist",0,0,0,0
"436",95,"Dist",75,0,0,0
"437",95,"Dist",70,0,0,0
"438",95,"Dist",0,0,0,0
"439",95,"Dist",0,0,0,0
"440",95,"Dist",0,0,0,0
"441",95,"Dist",2,0,0,0
"442",95,"Dist",0,0,0,0
"443",95,"Dist",66,0,0,0
"444",95,"Dist",12,0,0,0
"445",95,"Dist",0,0,0,0
"446",95,"Dist",8,0,0,0
"447",95,"Dist",26,0,0,0
"448",95,"Dist",18,0,0,0
"449",95,"Dist",8,0,0,0
"450",95,"Dist",18,0,0,0
"451",95,"Dist",0,0,0,0
"452",95,"Dist",15,0,0,0
"453",95,"Dist",26,0,0,0
"454",95,"Dist",83,0,0,0
"455",95,"Dist",77,0,0,0
"456",95,"Dist",0,0,0,0
"457",95,"Dist",9,0,0,0
"458",95,"Dist",98,0,0,0
"459",95,"Dist",0,0,0,0
"460",95,"Dist",18,0,0,0
"461",95,"Dist",0,0,0,0
"462",95,"Dist",61,0,0,0
"463",95,"Dist",75,0,0,0
"464",95,"Dist",0,0,0,0
"465",95,"Dist",15,0,0,0
"466",95,"Dist",32,0,0,0
"467",95,"Dist",0,0,0,0
"468",95,"Dist",2,0,0,0
"469",95,"Dist",0,0,0,0
"470",95,"Dist",55,0,0,0
"471",95,"Dist",0,0,0,0
"472",95,"Dist",0,0,0,0
"473",95,"Dist",0,0,0,0
"474",95,"Dist",0,0,0,0
"475",95,"Dist",0,0,0,0
"476",95,"Dist",62,0,0,0
"477",95,"Dist",12,0,0,0
"478",95,"Dist",17,0,0,0
"479",95,"Dist",0,0,0,0
"480",95,"Dist",21,0,0,0
"481",95,"Dist",62,0,0,0
"482",95,"Dist",12,0,0,0
"483",95,"Dist",0,0,0,0
"484",95,"Dist",0,0,0,0
"485",95,"Dist",0,0,0,0
"486",95,"Dist",29,0,0,0
"487",95,"Dist",0,0,0,0
"488",95,"Dist",0,0,0,0
"489",95,"Dist",3,0,0,0
"490",95,"Dist",0,0,0,0
"491",95,"Dist",0,0,0,0
"492",95,"Dist",20,0,0,0
"493",95,"Dist",25,0,0,0
"494",95,"Dist",18,0,0,0
"495",95,"Dist",7,0,0,0
"496",95,"Dist",20,0,0,0
"497",95,"Dist",7,0,0,0
"498",95,"Dist",26,0,0,0
"499",95,"Dist",0,0,0,0
"500",95,"Dist",57,0,0,0
"501",95,"Dist",0,0,0,0
"502",95,"Dist",0,0,0,0
"503",95,"Dist",12,0,0,0
"504",95,"Dist",13,0,0,0
"505",95,"Dist",38,0,0,0
"506",95,"Dist",13,0,0,0
"507",95,"Dist",17,0,0,0
"508",95,"Dist",0,0,0,0
"509",95,"Dist",42,0,0,0
"510",95,"Dist",50,0,0,0
"511",95,"Dist",34,0,0,0
"512",95,"Dist",0,0,0,0
"513",95,"Dist",95,0,0,0
"514",95,"Dist",25,0,0,0
"515",95,"Dist",0,0,0,0
"516",95,"Dist",28,0,0,0
"517",95,"Dist",0,0,0,0
"518",95,"Dist",0,0,0,0
"519",95,"Dist",12,0,0,0
"520",95,"Dist",0,0,0,0
"521",95,"Dist",27,0,0,0
"522",95,"Dist",0,0,0,0
"523",95,"Dist",2,0,0,0
"524",95,"Dist",50,0,0,0
"525",95,"Dist",29,0,0,0
"526",95,"Dist",66,0,0,0
"527",95,"Dist",0,0,0,0
"528",95,"Dist",25,0,0,0
