"","Site","Block","Tree","Source","Name","cond","ht"
"320","SF",1,5,"PF","PF5",1,123
"321","SF",1,1,"PL","PL1",1,96
"322","SF",1,2,"PL","PL1",2,100
"323","SF",1,3,"PL","PL1",1,119
"324","SF",1,4,"PL","PL1",1,141
"325","SF",1,5,"PL","PL1",1,1
"326","SF",1,1,"PL","PL11",1,130
"327","SF",1,3,"PL","PL11",1,105
"328","SF",1,4,"PL","PL11",1,39
"329","SF",1,5,"PL","PL11",1,82
"330","SF",1,1,"PL","PL4",1,58
"331","SF",1,2,"PL","PL4",1,110
"332","SF",1,3,"PL","PL4",2,61
"333","SF",1,4,"PL","PL4",1,88
"334","SF",1,5,"PL","PL4",1,72
"335","SF",1,2,"PL","PL7",2,110
"336","SF",1,3,"PL","PL7",1,107
"337","SF",1,4,"PL","PL7",2,75
"338","SF",1,5,"PL","PL7",1,98
"339","SF",1,1,"RA","RA2",1,22
"340","SF",1,2,"RA","RA2",1,65
"341","SF",1,3,"RA","RA2",1,52
"342","SF",1,4,"RA","RA2",1,116
"343","SF",1,5,"RA","RA2",2,76
"344","SF",1,1,"RA","RA8",2,67
"345","SF",1,2,"RA","RA8",1,63
"346","SF",1,3,"RA","RA8",1,113
"347","SF",1,4,"RA","RA8",2,59
"348","SF",1,5,"RA","RA8",1,89
"349","SF",1,4,"RV","RV3",1,30
"350","SF",1,5,"RV","RV3",1,90
"351","SF",1,1,"RV","RV4",1,127
"352","SF",1,3,"RV","RV4",1,137
"353","SF",1,1,"RV","RV8",1,81
"354","SF",1,2,"RV","RV8",2,79
"355","SF",1,4,"RV","RV8",1,41
"356","SF",1,5,"RV","RV8",1,42
"357","SF",1,1,"SA","SA5",2,47
"358","SF",1,4,"SA","SA5",2,86
"359","SF",1,3,"SA","SA7",1,96
"360","SF",1,1,"SA","SA8",1,46
"361","SF",1,4,"SA","SA8",2,141
"362","SF",1,5,"SA","SA8",2,158
"363","SF",1,1,"SC","SC4",2,157
"364","SF",1,2,"SC","SC4",1,86
"365","SF",1,3,"SC","SC4",1,72
"366","SF",1,4,"SC","SC4",1,100
"367","SF",1,5,"SC","SC4",2,85
"368","SF",1,1,"SN","SN1",1,78
"369","SF",1,2,"SN","SN1",1,62
"370","SF",1,3,"SN","SN1",1,93
"371","SF",1,4,"SN","SN1",2,63
"372","SF",1,5,"SN","SN1",2,107
"373","SF",1,1,"SN","SN2",1,66
"374","SF",1,2,"SN","SN2",2,92
"375","SF",1,4,"SN","SN2",1,60
"376","SF",1,5,"SN","SN2",2,53
"377","SF",1,2,"SN","SN3",2,105
"378","SF",1,3,"SN","SN3",1,74
"379","SF",1,4,"SN","SN3",1,85
"380","SF",1,5,"SN","SN3",2,37
"381","SF",1,1,"SN","SN4",1,47
"382","SF",1,2,"SN","SN4",2,119
"383","SF",1,3,"SN","SN4",1,35
"384","SF",1,4,"SN","SN4",1,69
"385","SF",1,5,"SN","SN4",1,114
"386","SF",1,1,"SR","SR2",1,58
"387","SF",1,4,"SR","SR2",1,43
"388","SF",1,1,"SR","SR3",1,66
"389","SF",1,2,"SR","SR3",2,98
"390","SF",1,5,"SR","SR3",1,79
"391","SF",1,1,"VE","VE10",2,70
"392","SF",1,2,"VE","VE10",1,92
"393","SF",1,3,"VE","VE10",1,31
"394","SF",1,4,"VE","VE10",1,54
"395","SF",1,5,"VE","VE10",1,105
"396","SF",1,1,"VE","VE5",1,65
"397","SF",1,2,"VE","VE5",1,42
"398","SF",1,3,"VE","VE5",1,150
"399","SF",1,4,"VE","VE5",1,52
"400","SF",1,5,"VE","VE5",1,90
"401","SF",1,1,"VE","VE7",2,111
"402","SF",1,2,"VE","VE7",1,131
"403","SF",1,3,"VE","VE7",2,9
"404","SF",1,4,"VE","VE7",1,67
"405","SF",1,5,"VE","VE7",2,28
"406","SF",1,1,"VI","VI3",1,103
"407","SF",1,4,"VI","VI3",2,125
"408","SF",1,5,"VI","VI3",1,75
"409","SF",1,1,"VI","VI4",2,104
"410","SF",1,2,"VI","VI4",2,132
"411","SF",1,3,"VI","VI4",1,98
"412","SF",1,4,"VI","VI4",2,83
"413","SF",1,5,"VI","VI4",1,82
"414","SF",1,1,"VI","VI5",1,55
"415","SF",1,2,"VI","VI5",2,62
"416","SF",1,3,"VI","VI5",1,124
"417","SF",1,4,"VI","VI5",1,99
"418","SF",1,5,"VI","VI5",1,38
"419","SF",1,1,"WL","WL3",1,101
"420","SF",1,2,"WL","WL3",1,99
"421","SF",1,3,"WL","WL3",2,101
"422","SF",1,4,"WL","WL3",1,70
"423","SF",1,5,"WL","WL3",1,92
"424","SF",1,1,"WL","WL8",1,82
"425","SF",1,2,"WL","WL8",1,32
"426","SF",1,3,"WL","WL8",1,78
"427","SF",1,4,"WL","WL8",1,37
"428","SF",1,5,"WL","WL8",1,100
"429","SF",1,1,"WV","WV2",1,34
