"","Site","Group","DBK","NumLoc","NumDist","AIC"
"291",78,"Local",0,0,0,0
"292",78,"Local",0,0,0,0
"293",78,"Local",0,0,0,0
"294",78,"Local",0,0,0,0
"295",78,"Local",15,0,0,0
"296",78,"Local",0,0,0,0
"297",78,"Local",36,0,0,0
"298",78,"Local",0,0,0,0
"299",78,"Local",0,0,0,0
"300",78,"Local",0,0,0,0
"301",78,"Local",19,0,0,0
"302",78,"Local",0,0,0,0
"303",78,"Local",0,0,0,0
"304",78,"Local",0,0,0,0
"305",78,"Local",0,0,0,0
"306",78,"Local",0,0,0,0
"307",78,"Local",0,0,0,0
"308",78,"Local",45,0,0,0
"309",78,"Local",69,0,0,0
"310",78,"Local",0,0,0,0
"311",78,"Local",0,0,0,0
"312",78,"Local",29,0,0,0
"313",78,"Local",0,0,0,0
"314",78,"Local",0,0,0,0
"315",78,"Local",0,0,0,0
"316",78,"Local",0,0,0,0
"317",78,"Local",0,0,0,0
"318",78,"Local",10,0,0,0
"319",78,"Local",0,0,0,0
"320",78,"Local",0,0,0,0
"321",78,"Local",39,0,0,0
"322",78,"Local",0,0,0,0
"323",78,"Local",0,0,0,0
"324",78,"Local",0,0,0,0
"325",78,"Local",0,0,0,0
"326",78,"Local",15,0,0,0
"327",78,"Local",0,0,0,0
"328",78,"Local",0,0,0,0
"329",78,"Local",0,0,0,0
"330",78,"Local",47,0,0,0
"331",78,"Local",0,0,0,0
"332",78,"Local",0,0,0,0
"333",78,"Local",10,0,0,0
"334",78,"Local",21,0,0,0
"335",78,"Local",0,0,0,0
"336",78,"Local",0,0,0,0
"337",78,"Local",0,0,0,0
"338",78,"Local",5,0,0,0
"339",78,"Local",48,0,0,0
"340",78,"Local",0,0,0,0
"341",78,"Local",0,0,0,0
"342",78,"Local",0,0,0,0
"343",78,"Local",0,0,0,0
"344",78,"Local",5,0,0,0
"345",78,"Local",0,0,0,0
"346",78,"Local",0,0,0,0
"347",78,"Local",0,0,0,0
"348",78,"Local",31,0,0,0
"349",78,"Local",0,0,0,0
"350",78,"Local",0,0,0,0
"351",78,"Local",5,0,0,0
"352",78,"Local",0,0,0,0
"353",78,"Local",0,0,0,0
"354",78,"Local",0,0,0,0
"355",78,"Local",0,0,0,0
"356",78,"Local",0,0,0,0
"357",78,"Local",0,0,0,0
"358",78,"Local",0,0,0,0
"359",78,"Local",0,0,0,0
"360",78,"Local",0,0,0,0
"361",78,"Local",0,0,0,0
"362",78,"Local",92,0,0,0
"363",78,"Local",0,0,0,0
"364",78,"Local",0,0,0,0
"365",78,"Local",0,0,0,0
"366",78,"Local",0,0,0,0
"367",78,"Local",32,0,0,0
"368",78,"Local",0,0,0,0
"369",78,"Local",45,0,0,0
"370",78,"Local",21,0,0,0
"371",78,"Local",24,0,0,0
"372",78,"Local",32,0,0,0
"373",78,"Local",0,0,0,0
"374",78,"Local",5,0,0,0
"375",78,"Local",0,0,0,0
"376",78,"Local",0,0,0,0
"377",78,"Local",16,0,0,0
"378",78,"Local",0,0,0,0
"379",78,"Local",0,0,0,0
"380",78,"Local",84,0,0,0
"381",78,"Local",15,0,0,0
"382",78,"Local",75,0,0,0
"383",78,"Local",17,0,0,0
"384",78,"Local",0,0,0,0
"385",78,"Local",11,0,0,0
"386",78,"Local",0,0,0,0
"387",78,"Local",0,0,0,0
"388",78,"Local",109,0,0,0
"389",78,"Local",18,0,0,0
"390",78,"Local",24,0,0,0
"391",78,"Local",39,0,0,0
"392",78,"Local",8,0,0,0
"393",78,"Local",0,0,0,0
"394",78,"Local",0,0,0,0
"395",78,"Local",0,0,0,0
"396",78,"Local",0,0,0,0
"397",78,"Local",0,0,0,0
"398",78,"Local",9,0,0,0
"399",78,"Local",0,0,0,0
"400",78,"Local",0,0,0,0
"401",78,"Local",0,0,0,0
"402",78,"Local",17,0,0,0
"403",78,"Local",0,0,0,0
"404",78,"Local",0,0,0,0
"405",78,"Local",0,0,0,0
"406",78,"Local",0,0,0,0
"407",78,"Local",29,0,0,0
"408",78,"Local",0,0,0,0
"409",78,"Local",11,0,0,0
"410",78,"Local",0,0,0,0
"411",78,"Local",62,0,0,0
"412",78,"Local",68,0,0,0
"413",78,"Local",0,0,0,0
"414",78,"Local",73,0,0,0
"415",78,"Local",0,0,0,0
"416",78,"Local",0,0,0,0
"417",78,"Local",0,0,0,0
"418",78,"Local",0,0,0,0
"419",78,"Local",64,0,0,0
"420",78,"Local",0,0,0,0
"421",78,"Local",0,0,0,0
"422",78,"Local",0,0,0,0
"423",78,"Local",0,0,0,0
"424",78,"Local",0,0,0,0
"425",78,"Local",3,0,0,0
"426",78,"Local",0,0,0,0
"427",78,"Local",45,0,0,0
"428",78,"Local",51,0,0,0
