"","Site","Group","DBK","NumLoc","NumDist","AIC"
"360",77,"Local",0,0,0,0
"361",77,"Local",52,0,0,0
"362",77,"Local",4,0,0,0
"363",77,"Local",38,0,0,0
"364",77,"Local",29,0,0,0
"365",77,"Local",46,0,0,0
"366",77,"Local",0,0,0,0
"367",77,"Local",61,0,0,0
"368",77,"Local",6,0,0,0
"369",77,"Local",48,0,0,0
"370",77,"Local",15,0,0,0
"371",77,"Local",0,0,0,0
"372",77,"Local",123,0,0,0
"373",77,"Local",0,0,0,0
"374",77,"Local",0,0,0,0
"375",77,"Local",0,0,0,0
"376",77,"Local",0,0,0,0
"377",77,"Local",2,0,0,0
"378",77,"Local",6,0,0,0
"379",77,"Local",0,0,0,0
"380",77,"Local",52,0,0,0
"381",77,"Local",0,0,0,0
"382",77,"Local",0,0,0,0
"383",77,"Local",0,0,0,0
"384",77,"Local",0,0,0,0
"385",77,"Local",0,0,0,0
"386",77,"Local",0,0,0,0
"387",77,"Local",0,0,0,0
"388",77,"Local",6,0,0,0
"389",77,"Local",0,0,0,0
"390",77,"Local",104,0,0,0
"391",77,"Local",0,0,0,0
"392",77,"Local",5,0,0,0
"393",77,"Local",0,0,0,0
"394",77,"Local",0,0,0,0
"395",77,"Local",59,0,0,0
"396",77,"Local",29,0,0,0
"397",77,"Local",12,0,0,0
"398",77,"Local",75,0,0,0
"399",77,"Local",15,0,0,0
"400",77,"Local",47,0,0,0
"401",77,"Local",0,0,0,0
"402",77,"Local",0,0,0,0
"403",77,"Local",36,0,0,0
"404",77,"Local",0,0,0,0
"405",77,"Local",10,0,0,0
"406",77,"Local",53,0,0,0
"407",77,"Local",0,0,0,0
"408",77,"Local",27,0,0,0
"409",77,"Local",0,0,0,0
"410",77,"Local",0,0,0,0
"411",77,"Local",79,0,0,0
"412",77,"Local",0,0,0,0
"413",77,"Local",0,0,0,0
"414",77,"Local",23,0,0,0
"415",77,"Local",3,0,0,0
"416",77,"Local",7,0,0,0
"417",77,"Local",8,0,0,0
"418",77,"Local",9,0,0,0
"419",77,"Local",0,0,0,0
"420",77,"Local",36,0,0,0
"421",77,"Local",231,0,0,0
"422",77,"Local",0,0,0,0
"423",77,"Local",0,0,0,0
"424",77,"Local",0,0,0,0
"425",77,"Local",0,0,0,0
"426",77,"Local",0,0,0,0
"427",77,"Local",0,0,0,0
"428",77,"Local",31,0,0,0
"429",77,"Local",0,0,0,0
"430",77,"Local",0,0,0,0
"431",77,"Local",35,0,0,0
"432",77,"Local",22,0,0,0
"433",77,"Local",14,0,0,0
"434",77,"Local",46,0,0,0
"435",77,"Local",21,0,0,0
"436",77,"Local",0,0,0,0
"437",77,"Local",0,0,0,0
"438",77,"Local",18,0,0,0
"439",77,"Local",0,0,0,0
"440",77,"Local",0,0,0,0
"441",77,"Local",0,0,0,0
"442",77,"Local",41,0,0,0
"443",77,"Local",0,0,0,0
"444",77,"Local",0,0,0,0
"445",77,"Local",211,0,0,0
"446",77,"Local",0,0,0,0
"447",77,"Local",167,0,0,0
"448",77,"Local",0,0,0,0
"449",77,"Local",46,0,0,0
"450",77,"Local",0,0,0,0
"451",77,"Local",91,0,0,0
"452",77,"Local",0,0,0,0
"453",77,"Dist",0,0,0,0
"454",77,"Dist",0,0,0,0
"455",77,"Dist",0,0,0,0
"456",77,"Dist",0,0,0,0
"457",77,"Dist",0,0,0,0
"458",77,"Dist",0,0,0,0
"459",77,"Dist",33,0,0,0
"460",77,"Dist",0,0,0,0
"461",77,"Dist",0,0,0,0
"462",77,"Dist",0,0,0,0
"463",77,"Dist",0,0,0,0
"464",77,"Dist",0,0,0,0
"465",77,"Dist",0,0,0,0
"466",77,"Dist",0,0,0,0
"467",77,"Dist",0,0,0,0
"468",77,"Dist",0,0,0,0
"469",77,"Dist",45,0,0,0
"470",77,"Dist",0,0,0,0
"471",77,"Dist",0,0,0,0
"472",77,"Dist",0,0,0,0
"473",77,"Dist",0,0,0,0
"474",77,"Dist",0,0,0,0
"475",77,"Dist",1,0,0,0
"476",77,"Dist",2,0,0,0
"477",77,"Dist",19,0,0,0
"478",77,"Dist",0,0,0,0
"479",77,"Dist",0,0,0,0
"480",77,"Dist",0,0,0,0
"481",77,"Dist",0,0,0,0
"482",77,"Dist",0,0,0,0
"483",77,"Dist",0,0,0,0
"484",77,"Dist",0,0,0,0
"485",77,"Dist",0,0,0,0
"486",77,"Dist",3,0,0,0
"487",77,"Dist",37,0,0,0
"488",77,"Dist",22,0,0,0
"489",77,"Dist",0,0,0,0
"490",77,"Dist",22,0,0,0
"491",77,"Dist",0,0,0,0
"492",77,"Dist",0,0,0,0
"493",77,"Dist",0,0,0,0
"494",77,"Dist",0,0,0,0
"495",77,"Dist",0,0,0,0
"496",77,"Dist",0,0,0,0
"497",77,"Dist",0,0,0,0
"498",77,"Dist",0,0,0,0
"499",77,"Dist",0,0,0,0
"500",77,"Dist",0,0,0,0
"501",77,"Dist",0,0,0,0
"502",77,"Dist",0,0,0,0
"503",77,"Dist",39,0,0,0
"504",77,"Dist",5,0,0,0
"505",77,"Dist",0,0,0,0
"506",77,"Dist",80,0,0,0
"507",77,"Dist",0,0,0,0
"508",77,"Dist",14,0,0,0
"509",77,"Dist",7,0,0,0
"510",77,"Dist",0,0,0,0
"511",77,"Dist",15,0,0,0
"512",77,"Dist",0,0,0,0
"513",77,"Dist",0,0,0,0
"514",77,"Dist",0,0,0,0
"515",77,"Dist",0,0,0,0
"516",77,"Dist",0,0,0,0
"517",77,"Dist",20,0,0,0
"518",77,"Dist",0,0,0,0
"519",77,"Dist",0,0,0,0
"520",77,"Dist",17,0,0,0
"521",77,"Dist",0,0,0,0
"522",77,"Dist",0,0,0,0
"523",77,"Dist",0,0,0,0
"524",77,"Dist",0,0,0,0
"525",77,"Dist",0,0,0,0
"526",77,"Dist",0,0,0,0
"527",77,"Dist",8,0,0,0
"528",77,"Dist",0,0,0,0
"529",77,"Dist",0,0,0,0
"530",77,"Dist",0,0,0,0
"531",77,"Dist",54,0,0,0
"532",77,"Dist",5,0,0,0
"533",77,"Dist",0,0,0,0
"534",77,"Dist",0,0,0,0
"535",77,"Dist",0,0,0,0
"536",77,"Dist",8,0,0,0
"537",77,"Dist",0,0,0,0
"538",77,"Dist",0,0,0,0
"539",77,"Dist",0,0,0,0
"540",77,"Dist",0,0,0,0
"541",77,"Dist",0,0,0,0
"542",77,"Dist",64,0,0,0
"543",77,"Dist",9,0,0,0
"544",77,"Dist",0,0,0,0
"545",77,"Dist",33,0,0,0
"546",77,"Dist",0,0,0,0
"547",77,"Dist",40,0,0,0
"548",77,"Dist",0,0,0,0
"549",77,"Dist",0,0,0,0
"550",77,"Dist",0,0,0,0
"551",77,"Dist",3,0,0,0
"552",77,"Dist",0,0,0,0
"553",77,"Dist",59,0,0,0
"554",77,"Dist",53,0,0,0
"555",77,"Dist",10,0,0,0
"556",77,"Dist",0,0,0,0
"557",77,"Dist",0,0,0,0
"558",77,"Dist",0,0,0,0
"559",77,"Dist",0,0,0,0
"560",77,"Dist",0,0,0,0
"561",77,"Dist",0,0,0,0
"562",77,"Dist",0,0,0,0
"563",77,"Dist",0,0,0,0
"564",77,"Dist",0,0,0,0
"565",77,"Dist",74,0,0,0
"566",77,"Dist",0,0,0,0
"567",77,"Dist",0,0,0,0
"568",77,"Dist",0,0,0,0
"569",77,"Dist",0,0,0,0
"570",77,"Dist",0,0,0,0
"571",77,"Dist",0,0,0,0
"572",77,"Dist",41,0,0,0
"573",77,"Dist",0,0,0,0
"574",77,"Dist",0,0,0,0
"575",77,"Dist",0,0,0,0
"576",77,"Dist",46,0,0,0
"577",77,"Dist",0,0,0,0
"578",77,"Dist",0,0,0,0
"579",77,"Dist",0,0,0,0
"580",77,"Dist",0,0,0,0
"581",77,"Dist",0,0,0,0
"582",77,"Dist",0,0,0,0
"583",77,"Dist",0,0,0,0
"584",77,"Dist",0,0,0,0
"585",77,"Dist",0,0,0,0
"586",77,"Dist",0,0,0,0
"587",77,"Dist",0,0,0,0
"588",77,"Dist",0,0,0,0
"589",77,"Dist",0,0,0,0
"590",77,"Dist",0,0,0,0
"591",77,"Dist",0,0,0,0
"592",77,"Dist",0,0,0,0
"593",77,"Dist",0,0,0,0
"594",77,"Dist",0,0,0,0
"595",77,"Dist",0,0,0,0
"596",77,"Dist",25,0,0,0
"597",77,"Dist",0,0,0,0
"598",77,"Dist",0,0,0,0
"599",77,"Dist",0,0,0,0
"600",77,"Dist",0,0,0,0
"601",77,"Dist",0,0,0,0
"602",77,"Dist",0,0,0,0
"603",77,"Dist",0,0,0,0
"604",77,"Dist",0,0,0,0
"605",77,"Dist",0,0,0,0
"606",77,"Dist",53,0,0,0
"607",77,"Dist",0,0,0,0
"608",77,"Dist",16,0,0,0
"609",77,"Dist",0,0,0,0
"610",77,"Dist",0,0,0,0
"611",77,"Dist",0,0,0,0
"612",77,"Dist",0,0,0,0
"613",77,"Dist",0,0,0,0
"614",77,"Dist",0,0,0,0
"615",77,"Dist",0,0,0,0
"616",77,"Dist",2,0,0,0
"617",77,"Dist",0,0,0,0
"618",77,"Dist",0,0,0,0
"619",77,"Dist",4,0,0,0
"620",77,"Dist",9,0,0,0
"621",77,"Dist",0,0,0,0
"622",77,"Dist",0,0,0,0
"623",77,"Dist",0,0,0,0
"624",77,"Dist",0,0,0,0
"625",77,"Dist",10,0,0,0
"626",77,"Dist",11,0,0,0
"627",77,"Dist",0,0,0,0
"628",77,"Dist",29,0,0,0
"629",77,"Dist",0,0,0,0
"630",77,"Dist",0,0,0,0
"631",77,"Dist",0,0,0,0
"632",77,"Dist",75,0,0,0
"633",77,"Dist",0,0,0,0
"634",77,"Dist",0,0,0,0
"635",77,"Dist",7,0,0,0
"636",77,"Dist",0,0,0,0
"637",77,"Dist",0,0,0,0
"638",77,"Dist",31,0,0,0
"639",77,"Dist",0,0,0,0
"640",77,"Dist",7,0,0,0
"641",77,"Dist",0,0,0,0
"642",77,"Dist",15,0,0,0
"643",77,"Dist",0,0,0,0
"644",77,"Dist",0,0,0,0
"645",77,"Dist",6,0,0,0
"646",77,"Dist",0,0,0,0
"647",77,"Dist",0,0,0,0
"648",77,"Dist",0,0,0,0
"649",77,"Dist",0,0,0,0
"650",77,"Dist",0,0,0,0
"651",77,"Dist",0,0,0,0
"652",77,"Dist",43,0,0,0
"653",77,"Dist",0,0,0,0
"654",77,"Dist",0,0,0,0
"655",77,"Dist",0,0,0,0
"656",77,"Dist",1,0,0,0
"657",77,"Dist",0,0,0,0
"658",77,"Dist",0,0,0,0
"659",77,"Dist",0,0,0,0
"660",77,"Dist",0,0,0,0
"661",77,"Dist",0,0,0,0
"662",77,"Dist",14,0,0,0
"663",77,"Dist",0,0,0,0
"664",77,"Dist",0,0,0,0
"665",77,"Dist",0,0,0,0
"666",77,"Dist",0,0,0,0
"667",77,"Dist",0,0,0,0
"668",77,"Dist",0,0,0,0
"669",77,"Dist",0,0,0,0
"670",77,"Dist",29,0,0,0
"671",77,"Dist",41,0,0,0
"672",77,"Dist",0,0,0,0
"673",77,"Dist",11,0,0,0
"674",77,"Dist",0,0,0,0
"675",77,"Dist",0,0,0,0
"676",77,"Dist",0,0,0,0
"677",77,"Dist",0,0,0,0
"678",77,"Dist",13,0,0,0
"679",77,"Dist",0,0,0,0
"680",77,"Dist",0,0,0,0
"681",77,"Dist",28,0,0,0
"682",77,"Dist",0,0,0,0
"683",77,"Dist",0,0,0,0
"684",77,"Dist",7,0,0,0
"685",77,"Dist",9,0,0,0
"686",77,"Dist",11,0,0,0
"687",77,"Dist",0,0,0,0
"688",77,"Dist",36,0,0,0
"689",77,"Dist",0,0,0,0
"690",77,"Dist",0,0,0,0
"691",77,"Dist",0,0,0,0
"692",77,"Dist",0,0,0,0
"693",77,"Dist",0,0,0,0
"694",77,"Dist",0,0,0,0
"695",77,"Dist",0,0,0,0
"696",77,"Dist",0,0,0,0
"697",77,"Dist",0,0,0,0
"698",77,"Dist",0,0,0,0
"699",77,"Dist",0,0,0,0
"700",77,"Dist",0,0,0,0
"701",77,"Dist",5,0,0,0
"702",77,"Dist",0,0,0,0
"703",77,"Dist",0,0,0,0
"704",77,"Dist",0,0,0,0
"705",77,"Dist",3,0,0,0
"706",77,"Dist",0,0,0,0
"707",77,"Dist",0,0,0,0
"708",77,"Dist",0,0,0,0
"709",77,"Dist",0,0,0,0
"710",77,"Dist",30,0,0,0
"711",77,"Dist",0,0,0,0
"712",77,"Dist",0,0,0,0
"713",77,"Dist",0,0,0,0
"714",77,"Dist",0,0,0,0
"715",77,"Dist",0,0,0,0
"716",77,"Dist",23,0,0,0
"717",77,"Dist",0,0,0,0
"718",77,"Dist",0,0,0,0
"719",77,"Dist",0,0,0,0
"720",77,"Dist",0,0,0,0
"721",77,"Dist",0,0,0,0
"722",77,"Dist",0,0,0,0
"723",77,"Dist",5,0,0,0
"724",77,"Dist",0,0,0,0
"725",77,"Dist",0,0,0,0
"726",77,"Dist",0,0,0,0
"727",77,"Dist",0,0,0,0
"728",77,"Dist",0,0,0,0
"729",77,"Dist",13,0,0,0
