Site,Ecoregion,Source,Family,Block,Tree,Condition,Height,Distance,ElevDist,eFFP,MSP,Slope,Aspect,Hardiness,DD.5.sp,Year
PH,CORA,SA,SA5,3,5,4,129,1128.927883,317.0010823,920,-132,336.7904227,19.8,18,1044,15
PH,CORA,SA,SA8,3,1,4,116,1129.00736,332.7127236,927,-131,334.3904227,19.7,18,1041,15
PH,CORA,SA,SA8,3,4,2,148,1129.00736,332.7127236,927,-131,334.3904227,19.7,18,1041,15
PH,CORA,SA,SA7,1,5,4,63,1128.587692,334.2592152,963,-130,330.5904227,19.2,18,1024,15
PH,WIVA,AK,AK3,1,1,1,143,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,15
PH,WIVA,AK,AK3,1,4,4,1,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,15
PH,WIVA,AK,AK3,1,5,2,68,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,15
PH,WIVA,AK,AK3,2,1,4,133,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,15
PH,WIVA,AK,AK3,2,3,1,118,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,15
PH,WIVA,AK,AK3,3,4,2,128,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,15
PH,WIVA,AK,AK3,4,2,4,72,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,15
PH,WIVA,AK,AK6,1,5,1,149,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,15
PH,WIVA,AK,AK6,2,3,4,152,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,15
PH,WIVA,AK,AK6,2,5,1,95,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,15
PH,WIVA,AK,AK6,3,4,2,1,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,15
PH,WIVA,AK,AK6,3,5,4,1,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,15
PH,WIVA,AK,AK6,4,4,1,1,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,15
PH,WIVA,AK,AK9,2,2,4,78,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,15
PH,WIVA,AK,AK9,2,5,4,71,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,15
