"","Site","Ecoregion","Source","Family","Block","Tree","Condition","Height","Distance","ElevDist","eFFP","MSP","Slope","Aspect","Hardiness","DD.5.sp","Year"
"2734","SO","WIVA","OR","OR1","2","3","1","44","323.57737661802","-129","928","87","108.184262369","17","85","2139","13"
"2735","SO","WIVA","OR","OR1","2","4","1","22","323.57737661802","-129","928","87","108.184262369","17","85","2139","13"
"2736","SO","WIVA","OR","OR1","2","5","1","36","323.57737661802","-129","928","87","108.184262369","17","85","2139","13"
"2737","SO","PULO","PA","PA1","2","2","1","47","617.748723810538","-207.9989806","625","49","116.984262369","21.1","90","2524","13"
"2738","SO","PULO","PA","PA1","2","3","1","35","617.748723810538","-207.9989806","625","49","116.984262369","21.1","90","2524","13"
"2739","SO","PULO","PA","PA3","2","1","2","48","619.011537276873","-259.39750909","554","40","125.284262369","23.2","80","2438","13"
"2740","SO","PULO","PA","PA3","2","2","2","24","619.011537276873","-259.39750909","554","40","125.284262369","23.2","80","2438","13"
"2741","SO","PULO","PA","PA3","2","4","4","27","619.011537276873","-259.39750909","554","40","125.284262369","23.2","80","2438","13"
"2742","SO","PULO","PA","PA3","2","5","1","54","619.011537276873","-259.39750909","554","40","125.284262369","23.2","80","2438","13"
"2743","SO","PULO","PA","PA4","2","3","1","37","618.423019087969","-237.14330959","589","44","121.384262369","22.2","84","2476","13"
"2744","SO","PULO","PA","PA4","2","4","2","35","618.423019087969","-237.14330959","589","44","121.384262369","22.2","84","2476","13"
"2745","SO","PULO","PA","PA4","2","5","1","43","618.423019087969","-237.14330959","589","44","121.384262369","22.2","84","2476","13"
"2746","SO","CSCD","PF","PF1","2","1","1","35","485.341880167788","133.3859074","863","153","72.384262369","17","108","2490","13"
"2747","SO","CSCD","PF","PF1","2","2","1","41","485.341880167788","133.3859074","863","153","72.384262369","17","108","2490","13"
"2748","SO","CSCD","PF","PF1","2","3","1","42","485.341880167788","133.3859074","863","153","72.384262369","17","108","2490","13"
"2749","SO","CSCD","PF","PF1","2","5","1","32","485.341880167788","133.3859074","863","153","72.384262369","17","108","2490","13"
"2750","SO","CSCD","PF","PF2","2","1","1","21","485.403002988069","128.4071987","858","152","72.684262369","17.1","108","2483","13"
"2751","SO","CSCD","PF","PF2","2","4","1","35","485.403002988069","128.4071987","858","152","72.684262369","17.1","108","2483","13"
"2752","SO","CSCD","PF","PF2","2","5","1","33","485.403002988069","128.4071987","858","152","72.684262369","17.1","108","2483","13"
"2753","SO","CSCD","PF","PF4","2","2","4","26","485.799531256541","-34.756481","711","133","81.884262369","20.1","95","2320","13"
"2754","SO","CSCD","PF","PF4","2","3","2","44","485.799531256541","-34.756481","711","133","81.884262369","20.1","95","2320","13"
"2755","SO","CSCD","PF","PF4","2","4","1","38","485.799531256541","-34.756481","711","133","81.884262369","20.1","95","2320","13"
"2756","SO","CSCD","PF","PF4","2","5","4","33","485.799531256541","-34.756481","711","133","81.884262369","20.1","95","2320","13"
"2757","SO","CSCD","PF","PF5","2","1","1","45","485.695589335358","-37.2152584","713","133","81.784262369","20","95","2323","13"
"2758","SO","CSCD","PF","PF5","2","2","1","43","485.695589335358","-37.2152584","713","133","81.784262369","20","95","2323","13"
"2759","SO","CSCD","PF","PF5","2","5","1","46","485.695589335358","-37.2152584","713","133","81.784262369","20","95","2323","13"
"2760","SO","SRNA","PL","PL1","2","1","1","35","477.892262740196","492.0578535","771","-2","300.284262369","23.3","37","1218","13"
"2761","SO","SRNA","PL","PL1","2","3","3","44","477.892262740196","492.0578535","771","-2","300.284262369","23.3","37","1218","13"
"2762","SO","SRNA","PL","PL1","2","4","1","30","477.892262740196","492.0578535","771","-2","300.284262369","23.3","37","1218","13"
"2763","SO","SRNA","PL","PL1","2","5","1","18","477.892262740196","492.0578535","771","-2","300.284262369","23.3","37","1218","13"
"2764","SO","SRNA","PL","PL11","2","1","4","20","479.608483278082","585.904047","810","2","284.784262369","22.4","39","1253","13"
"2765","SO","SRNA","PL","PL11","2","3","2","34","479.608483278082","585.904047","810","2","284.784262369","22.4","39","1253","13"
"2766","SO","SRNA","PL","PL11","2","5","1","31","479.608483278082","585.904047","810","2","284.784262369","22.4","39","1253","13"
"2767","SO","SRNA","PL","PL4","2","1","1","36","476.318316794568","463.7992153","755","-4","307.284262369","23.6","38","1230","13"
"2768","SO","SRNA","PL","PL4","2","2","4","51","476.318316794568","463.7992153","755","-4","307.284262369","23.6","38","1230","13"
"2769","SO","SRNA","PL","PL4","2","3","1","35","476.318316794568","463.7992153","755","-4","307.284262369","23.6","38","1230","13"
"2770","SO","SRNA","PL","PL4","2","4","4","35","476.318316794568","463.7992153","755","-4","307.284262369","23.6","38","1230","13"
"2771","SO","SRNA","PL","PL4","2","5","4","32","476.318316794568","463.7992153","755","-4","307.284262369","23.6","38","1230","13"
"2772","SO","SRNA","PL","PL7","2","1","1","47","480.658787173386","677.946738","861","10","257.684262369","20.9","46","1392","13"
"2773","SO","SRNA","PL","PL7","2","2","1","45","480.658787173386","677.946738","861","10","257.684262369","20.9","46","1392","13"
"2774","SO","SRNA","PL","PL7","2","3","1","48","480.658787173386","677.946738","861","10","257.684262369","20.9","46","1392","13"
"2775","SO","SRNA","PL","PL7","2","5","4","41","480.658787173386","677.946738","861","10","257.684262369","20.9","46","1392","13"
"2776","SO","KLMT","RA","RA2","2","1","1","36","76.8259384148475","505","3256","350","43.284262369","6.1","54","1867","13"
"2777","SO","KLMT","RA","RA2","2","2","4","21","76.8259384148475","505","3256","350","43.284262369","6.1","54","1867","13"
"2778","SO","KLMT","RA","RA2","2","5","1","48","76.8259384148475","505","3256","350","43.284262369","6.1","54","1867","13"
"2779","SO","KLMT","RA","RA8","2","1","1","59","76.8259384148475","505","3256","350","43.284262369","6.1","54","1867","13"
"2780","SO","KLMT","RA","RA8","2","3","4","32","76.8259384148475","505","3256","350","43.284262369","6.1","54","1867","13"
"2781","SO","KLMT","RA","RA8","2","4","3","31","76.8259384148475","505","3256","350","43.284262369","6.1","54","1867","13"
"2782","SO","CSCO","RV","RV3","2","1","1","36","365.335729180137","-38.3126984","716","-32","420.584262369","24.4","28","1099","13"
"2783","SO","CSCO","RV","RV3","2","2","4","55","365.335729180137","-38.3126984","716","-32","420.584262369","24.4","28","1099","13"
"2784","SO","CSCO","RV","RV3","2","4","1","42","365.335729180137","-38.3126984","716","-32","420.584262369","24.4","28","1099","13"
"2785","SO","CSCO","RV","RV3","2","5","1","32","365.335729180137","-38.3126984","716","-32","420.584262369","24.4","28","1099","13"
"2786","SO","CSCO","RV","RV4","2","1","2","29","365.352720278089","-39.4920591","719","-32","418.484262369","24.3","28","1104","13"
"2787","SO","CSCO","RV","RV4","2","2","4","41","365.352720278089","-39.4920591","719","-32","418.484262369","24.3","28","1104","13"
"2788","SO","CSCO","RV","RV4","2","3","1","44","365.352720278089","-39.4920591","719","-32","418.484262369","24.3","28","1104","13"
"2789","SO","CSCO","RV","RV4","2","4","1","29","365.352720278089","-39.4920591","719","-32","418.484262369","24.3","28","1104","13"
"2790","SO","CSCO","RV","RV4","2","5","1","38","365.352720278089","-39.4920591","719","-32","418.484262369","24.3","28","1104","13"
"2791","SO","CSCO","RV","RV8","2","3","1","47","365.363298534749","-35.7449546","719","-32","418.384262369","24.3","28","1104","13"
"2792","SO","CSCO","RV","RV8","2","4","2","42","365.363298534749","-35.7449546","719","-32","418.384262369","24.3","28","1104","13"
"2793","SO","CORA","SA","SA5","2","2","1","20","623.363013235009","33.3402625","940","-29","336.784262369","19.8","18","951","13"
"2794","SO","CORA","SA","SA5","2","3","1","42","623.363013235009","33.3402625","940","-29","336.784262369","19.8","18","951","13"
"2795","SO","CORA","SA","SA5","2","5","4","41","623.363013235009","33.3402625","940","-29","336.784262369","19.8","18","951","13"
"2796","SO","CORA","SA","SA7","2","5","1","34","622.91248730524","50.5983954","983","-27","330.584262369","19.2","18","931","13"
"2797","SO","CORA","SA","SA8","2","1","4","30","623.398598536242","49.0519038","947","-28","334.384262369","19.7","18","948","13"
"2798","SO","CORA","SA","SA8","2","5","1","38","623.398598536242","49.0519038","947","-28","334.384262369","19.7","18","948","13"
"2799","SO","CORA","SC","SC4","2","1","1","28","601.885496396126","562.173197","914","-28","346.484262369","19.9","24","1122","13"
"2800","SO","CORA","SC","SC4","2","2","1","28","601.885496396126","562.173197","914","-28","346.484262369","19.9","24","1122","13"
"2801","SO","CORA","SC","SC4","2","4","1","35","601.885496396126","562.173197","914","-28","346.484262369","19.9","24","1122","13"
"2802","SO","CORA","SC","SC4","2","5","4","36","601.885496396126","562.173197","914","-28","346.484262369","19.9","24","1122","13"
"2803","SO","SRNA","SN","SN1","2","1","1","23","400.518984434705","149.7435315","1126","6","277.784262369","17.9","31","1053","13"
"2804","SO","SRNA","SN","SN1","2","5","1","27","400.518984434705","149.7435315","1126","6","277.784262369","17.9","31","1053","13"
"2805","SO","SRNA","SN","SN2","2","1","4","28","399.036739178814","238","1177","12","254.684262369","17.1","33","1132","13"
"2806","SO","SRNA","SN","SN2","2","4","1","39","399.036739178814","238","1177","12","254.684262369","17.1","33","1132","13"
"2807","SO","SRNA","SN","SN2","2","5","1","48","399.036739178814","238","1177","12","254.684262369","17.1","33","1132","13"
"2808","SO","SRNA","SN","SN3","2","1","1","28","409.922926606274","134.3377691","856","-4","316.084262369","22.4","28","983","13"
"2809","SO","SRNA","SN","SN3","2","4","1","41","409.922926606274","134.3377691","856","-4","316.084262369","22.4","28","983","13"
"2810","SO","SRNA","SN","SN3","2","5","1","59","409.922926606274","134.3377691","856","-4","316.084262369","22.4","28","983","13"
"2811","SO","SRNA","SN","SN4","2","1","1","30","406.667007211178","244.7090392","983","3","285.184262369","19.9","30","1067","13"
"2812","SO","CSCO","SR","SR2","2","1","4","40","508.403555336462","-301.51549471","472","-61","746.384262369","32","20","928","13"
"2813","SO","CSCO","SR","SR2","2","3","3","39","508.403555336462","-301.51549471","472","-61","746.384262369","32","20","928","13"
"2814","SO","CSCO","SR","SR2","2","4","4","43","508.403555336462","-301.51549471","472","-61","746.384262369","32","20","928","13"
"2815","SO","CSCO","SR","SR3","2","1","4","34","508.405965748811","-302.93960765","434","-62","790.084262369","33.5","20","945","13"
"2816","SO","CSCO","SR","SR3","2","4","1","43","508.405965748811","-302.93960765","434","-62","790.084262369","33.5","20","945","13"
"2817","SO","WIVA","VE","VE10","2","1","4","46","166.163328954154","-90.0013738","1225","70","122.784262369","14.1","68","1949","13"
"2818","SO","WIVA","VE","VE10","2","4","1","26","166.163328954154","-90.0013738","1225","70","122.784262369","14.1","68","1949","13"
"2819","SO","WIVA","VE","VE10","2","5","4","46","166.163328954154","-90.0013738","1225","70","122.784262369","14.1","68","1949","13"
"2820","SO","WIVA","VE","VE5","2","1","2","36","166.163328954154","-90.0013738","1225","70","122.784262369","14.1","68","1949","13"
"2821","SO","WIVA","VE","VE5","2","2","1","41","166.163328954154","-90.0013738","1225","70","122.784262369","14.1","68","1949","13"
"2822","SO","WIVA","VE","VE5","2","5","4","42","166.163328954154","-90.0013738","1225","70","122.784262369","14.1","68","1949","13"
"2823","SO","WIVA","VE","VE7","2","2","4","32","166.163328954154","-90.0013738","1225","70","122.784262369","14.1","68","1949","13"
"2824","SO","WIVA","VE","VE7","2","3","1","36","166.163328954154","-90.0013738","1225","70","122.784262369","14.1","68","1949","13"
"2825","SO","WIVA","VE","VE7","2","4","4","49","166.163328954154","-90.0013738","1225","70","122.784262369","14.1","68","1949","13"
"2826","SO","WIVA","VE","VE7","2","5","4","33","166.163328954154","-90.0013738","1225","70","122.784262369","14.1","68","1949","13"
"2827","SO","PULO","VI","VI3","2","2","4","41","666.380684416106","-233.84889918","629","57","120.184262369","21.9","79","2284","13"
"2828","SO","PULO","VI","VI3","2","3","4","30","666.380684416106","-233.84889918","629","57","120.184262369","21.9","79","2284","13"
"2829","SO","PULO","VI","VI3","2","4","4","47","666.380684416106","-233.84889918","629","57","120.184262369","21.9","79","2284","13"
"2830","SO","PULO","VI","VI3","2","5","4","24","666.380684416106","-233.84889918","629","57","120.184262369","21.9","79","2284","13"
"2831","SO","PULO","VI","VI4","2","1","4","44","662.852561489434","-217.79876816","611","55","121.084262369","22.3","81","2302","13"
"2832","SO","PULO","VI","VI4","2","2","4","39","662.852561489434","-217.79876816","611","55","121.084262369","22.3","81","2302","13"
"2833","SO","PULO","VI","VI5","2","1","4","18","660.627031066836","-276.80656445","581","53","122.984262369","23.2","74","2234","13"
"2834","SO","PULO","VI","VI5","2","3","2","38","660.627031066836","-276.80656445","581","53","122.984262369","23.2","74","2234","13"
"2835","SO","PULO","VI","VI5","2","4","4","54","660.627031066836","-276.80656445","581","53","122.984262369","23.2","74","2234","13"
"2836","SO","WIVA","WL","WL3","2","1","4","28","316.332113985251","-199.2963772","807","103","102.884262369","19.7","66","1879","13"
"2837","SO","WIVA","WL","WL3","2","2","1","50","316.332113985251","-199.2963772","807","103","102.884262369","19.7","66","1879","13"
"2838","SO","WIVA","WL","WL3","2","3","1","43","316.332113985251","-199.2963772","807","103","102.884262369","19.7","66","1879","13"
"2839","SO","WIVA","WL","WL3","2","4","1","21","316.332113985251","-199.2963772","807","103","102.884262369","19.7","66","1879","13"
"2840","SO","WIVA","WL","WL3","2","5","4","39","316.332113985251","-199.2963772","807","103","102.884262369","19.7","66","1879","13"
"2841","SO","WIVA","WL","WL8","2","1","1","27","316.332113985251","-199.2963772","807","103","102.884262369","19.7","66","1879","13"
"2842","SO","WIVA","WL","WL8","2","3","1","40","316.332113985251","-199.2963772","807","103","102.884262369","19.7","66","1879","13"
"2843","SO","WIVA","WL","WL8","2","4","4","30","316.332113985251","-199.2963772","807","103","102.884262369","19.7","66","1879","13"
"2844","SO","WIVA","WL","WL8","2","5","1","34","316.332113985251","-199.2963772","807","103","102.884262369","19.7","66","1879","13"
"2845","SO","WIVA","WV","WV2","2","2","1","33","317.85200425481","-225.63211615","801","103","103.084262369","19.8","65","1870","13"
"2846","SO","WIVA","WV","WV2","2","3","2","24","317.85200425481","-225.63211615","801","103","103.084262369","19.8","65","1870","13"
"2847","SO","WIVA","WV","WV6","2","1","4","40","317.843772615195","-225.49500344","801","103","103.084262369","19.8","65","1869","13"
"2848","SO","WIVA","WV","WV6","2","4","4","48","317.843772615195","-225.49500344","801","103","103.084262369","19.8","65","1869","13"
"2849","SO","WIVA","WV","WV6","2","5","1","42","317.843772615195","-225.49500344","801","103","103.084262369","19.8","65","1869","13"
"2850","SO","WIVA","WV","WV6","2","6","1","33","317.843772615195","-225.49500344","801","103","103.084262369","19.8","65","1869","13"
"2851","SO","WIVA","ZE","ZE1","2","1","2","26","276.037350928908","-182.5228541","905","118","93.284262369","17.7","73","2000","13"
"2852","SO","WIVA","ZE","ZE1","2","3","4","50","276.037350928908","-182.5228541","905","118","93.284262369","17.7","73","2000","13"
"2853","SO","WIVA","ZE","ZE1","2","4","2","32","276.037350928908","-182.5228541","905","118","93.284262369","17.7","73","2000","13"
"2854","SO","WIVA","ZE","ZE1","2","5","1","27","276.037350928908","-182.5228541","905","118","93.284262369","17.7","73","2000","13"
"2855","SO","WIVA","ZE","ZE4","2","1","1","43","276.037350928908","-182.5228541","905","118","93.284262369","17.7","73","2000","13"
"2856","SO","WIVA","ZE","ZE4","2","2","1","28","276.037350928908","-182.5228541","905","118","93.284262369","17.7","73","2000","13"
"2857","SO","WIVA","ZE","ZE4","2","3","1","30","276.037350928908","-182.5228541","905","118","93.284262369","17.7","73","2000","13"
"2858","SO","WIVA","ZE","ZE4","2","4","1","43","276.037350928908","-182.5228541","905","118","93.284262369","17.7","73","2000","13"
"2859","SO","WIVA","ZE","ZE4","2","5","2","24","276.037350928908","-182.5228541","905","118","93.284262369","17.7","73","2000","13"
"2860","SO","WIVA","AK","AK3","3","1","1","40","254.871979866368","-249.88266486","781","84","113.884262369","20","66","1907","13"
"2861","SO","WIVA","AK","AK3","3","3","4","58","254.871979866368","-249.88266486","781","84","113.884262369","20","66","1907","13"
"2862","SO","WIVA","AK","AK3","3","4","4","44","254.871979866368","-249.88266486","781","84","113.884262369","20","66","1907","13"
"2863","SO","WIVA","AK","AK6","3","1","1","54","254.871979866368","-249.88266486","781","84","113.884262369","20","66","1907","13"
"2864","SO","WIVA","AK","AK6","3","2","4","46","254.871979866368","-249.88266486","781","84","113.884262369","20","66","1907","13"
"2865","SO","WIVA","AK","AK6","3","3","4","60","254.871979866368","-249.88266486","781","84","113.884262369","20","66","1907","13"
"2866","SO","WIVA","AK","AK6","3","5","2","44","254.871979866368","-249.88266486","781","84","113.884262369","20","66","1907","13"
"2867","SO","WIVA","AK","AK9","3","1","1","43","254.871979866368","-249.88266486","781","84","113.884262369","20","66","1907","13"
"2868","SO","WIVA","AK","AK9","3","3","1","45","254.871979866368","-249.88266486","781","84","113.884262369","20","66","1907","13"
"2869","SO","WIVA","AK","AK9","3","4","4","39","254.871979866368","-249.88266486","781","84","113.884262369","20","66","1907","13"
"2870","SO","WIVA","AK","AK9","3","5","1","35","254.871979866368","-249.88266486","781","84","113.884262369","20","66","1907","13"
"2871","SO","CORA","BA","BA2","3","1","4","29","97.8656276257049","-268.21326921","1398","127","71.984262369","12.6","35","1876","13"
"2872","SO","CORA","BA","BA2","3","3","1","21","97.8656276257049","-268.21326921","1398","127","71.984262369","12.6","35","1876","13"
"2873","SO","CORA","BA","BA2","3","4","4","39","97.8656276257049","-268.21326921","1398","127","71.984262369","12.6","35","1876","13"
"2874","SO","CORA","BA","BA2","3","5","4","34","97.8656276257049","-268.21326921","1398","127","71.984262369","12.6","35","1876","13"
"2875","SO","CORA","BA","BA3","3","1","1","20","97.3158579356447","-264.27583187","1415","129","71.884262369","12.5","35","1861","13"
"2876","SO","CORA","BA","BA3","3","2","4","31","97.3158579356447","-264.27583187","1415","129","71.884262369","12.5","35","1861","13"
"2877","SO","CORA","BA","BA3","3","3","1","37","97.3158579356447","-264.27583187","1415","129","71.884262369","12.5","35","1861","13"
"2878","SO","CORA","BA","BA3","3","4","2","40","97.3158579356447","-264.27583187","1415","129","71.884262369","12.5","35","1861","13"
"2879","SO","CORA","BA","BA5","3","1","1","33","98.0440418529103","-271.89674733","1371","124","72.984262369","12.8","35","1885","13"
"2880","SO","CORA","BA","BA5","3","2","2","39","98.0440418529103","-271.89674733","1371","124","72.984262369","12.8","35","1885","13"
"2881","SO","CORA","BA","BA5","3","3","2","29","98.0440418529103","-271.89674733","1371","124","72.984262369","12.8","35","1885","13"
"2882","SO","CORA","BA","BA5","3","5","2","38","98.0440418529103","-271.89674733","1371","124","72.984262369","12.8","35","1885","13"
"2883","SO","PULO","BC","BC3","3","2","4","29","740.330530293661","-186.4741782","812","112","88.884262369","17.7","115","2525","13"
"2884","SO","PULO","BC","BC3","3","3","4","25","740.330530293661","-186.4741782","812","112","88.884262369","17.7","115","2525","13"
"2885","SO","PULO","BC","BC3","3","4","1","29","740.330530293661","-186.4741782","812","112","88.884262369","17.7","115","2525","13"
"2886","SO","PULO","BC","BC3","3","5","1","19","740.330530293661","-186.4741782","812","112","88.884262369","17.7","115","2525","13"
"2887","SO","PULO","BC","BC6","3","2","2","46","740.177315618642","-196.6210274","818","112","88.684262369","17.6","115","2530","13"
"2888","SO","PULO","BC","BC6","3","3","4","31","740.177315618642","-196.6210274","818","112","88.684262369","17.6","115","2530","13"
"2889","SO","PULO","BC","BC6","3","4","1","40","740.177315618642","-196.6210274","818","112","88.684262369","17.6","115","2530","13"
"2890","SO","PULO","BC","BC6","3","5","4","46","740.177315618642","-196.6210274","818","112","88.684262369","17.6","115","2530","13"
"2891","SO","PULO","BC","BC8","3","2","1","23","740.103133284453","-200.6630235","829","113","88.184262369","17.4","116","2540","13"
"2892","SO","PULO","BC","BC8","3","4","1","32","740.103133284453","-200.6630235","829","113","88.184262369","17.4","116","2540","13"
"2893","SO","KLMT","BK","BK2","3","2","1","38","84.4025267282185","205.9009265","2688","279","50.884262369","7.4","42","1678","13"
"2894","SO","KLMT","BK","BK2","3","3","1","46","84.4025267282185","205.9009265","2688","279","50.884262369","7.4","42","1678","13"
"2895","SO","KLMT","BK","BK2","3","4","2","38","84.4025267282185","205.9009265","2688","279","50.884262369","7.4","42","1678","13"
"2896","SO","KLMT","BK","BK2","3","5","3","31","84.4025267282185","205.9009265","2688","279","50.884262369","7.4","42","1678","13"
"2897","SO","KLMT","BK","BK3","3","4","4","28","81.5626884285419","-85.2662816","2253","226","59.584262369","8.8","41","1639","13"
"2898","SO","KLMT","BK","BK3","3","5","1","35","81.5626884285419","-85.2662816","2253","226","59.584262369","8.8","41","1639","13"
"2899","SO","KLMT","BK","BK5","3","1","1","29","84.1735445201019","200.8684462","2726","283","50.384262369","7.4","43","1678","13"
"2900","SO","KLMT","BK","BK5","3","2","1","41","84.1735445201019","200.8684462","2726","283","50.384262369","7.4","43","1678","13"
"2901","SO","KLMT","BK","BK5","3","3","4","26","84.1735445201019","200.8684462","2726","283","50.384262369","7.4","43","1678","13"
"2902","SO","KLMT","BK","BK5","3","4","4","44","84.1735445201019","200.8684462","2726","283","50.384262369","7.4","43","1678","13"
"2903","SO","KLMT","BK","BK5","3","5","4","53","84.1735445201019","200.8684462","2726","283","50.384262369","7.4","43","1678","13"
"2904","SO","CSCO","BL","BL1","3","1","1","49","377.140814637393","103","767","-34","437.784262369","22.5","41","1360","13"
"2905","SO","CSCO","BL","BL1","3","3","1","40","377.140814637393","103","767","-34","437.784262369","22.5","41","1360","13"
"2906","SO","CSCO","BL","BL1","3","4","4","42","377.140814637393","103","767","-34","437.784262369","22.5","41","1360","13"
"2907","SO","CSCO","BL","BL1","3","5","2","40","377.140814637393","103","767","-34","437.784262369","22.5","41","1360","13"
"2908","SO","CSCO","BL","BL2","3","2","1","48","375.580220579105","117.0671602","785","-33","431.484262369","22.2","42","1360","13"
"2909","SO","CSCO","BL","BL2","3","3","4","14","375.580220579105","117.0671602","785","-33","431.484262369","22.2","42","1360","13"
"2910","SO","CSCO","BL","BL2","3","4","4","39","375.580220579105","117.0671602","785","-33","431.484262369","22.2","42","1360","13"
"2911","SO","CSCO","BL","BL2","3","5","1","30","375.580220579105","117.0671602","785","-33","431.484262369","22.2","42","1360","13"
"2912","SO","CSCO","BL","BL3","3","3","4","34","375.540070138778","121.8810332","787","-33","431.084262369","22.1","42","1360","13"
"2913","SO","CSCO","BL","BL3","3","4","1","32","375.540070138778","121.8810332","787","-33","431.084262369","22.1","42","1360","13"
"2914","SO","PULO","BR","BR3","3","1","1","41","560.444882105842","-269.85674046","1011","101","98.384262369","16.2","69","2014","13"
"2915","SO","PULO","BR","BR3","3","4","4","35","560.444882105842","-269.85674046","1011","101","98.384262369","16.2","69","2014","13"
"2916","SO","PULO","BR","BR3","3","5","4","55","560.444882105842","-269.85674046","1011","101","98.384262369","16.2","69","2014","13"
"2917","SO","PULO","BR","BR7","3","3","4","29","560.434259159091","-278.6519551","1013","101","98.384262369","16.2","68","2010","13"
"2918","SO","PULO","BR","BR7","3","4","2","46","560.434259159091","-278.6519551","1013","101","98.384262369","16.2","68","2010","13"
"2919","SO","CSCO","CA","CA3","3","2","1","42","441.653031908936","-164.6910296","733","-45","545.284262369","24.3","25","967","13"
"2920","SO","CSCO","CA","CA3","3","3","1","55","441.653031908936","-164.6910296","733","-45","545.284262369","24.3","25","967","13"
"2921","SO","CSCO","CA","CA3","3","5","1","37","441.653031908936","-164.6910296","733","-45","545.284262369","24.3","25","967","13"
"2922","SO","CSCO","CA","CA4","3","1","1","35","441.652699782495","-162.2082502","734","-45","544.684262369","24.3","25","967","13"
"2923","SO","CSCO","CA","CA4","3","3","4","24","441.652699782495","-162.2082502","734","-45","544.684262369","24.3","25","967","13"
"2924","SO","CSCO","CA","CA4","3","4","1","30","441.652699782495","-162.2082502","734","-45","544.684262369","24.3","25","967","13"
"2925","SO","CSCO","CA","CA4","3","5","1","28","441.652699782495","-162.2082502","734","-45","544.684262369","24.3","25","967","13"
"2926","SO","PULO","CB","CB1","3","3","4","39","682.469977493717","-267.55292052","640","138","76.584262369","21.7","80","2257","13"
"2927","SO","PULO","CB","CB1","3","4","4","26","682.469977493717","-267.55292052","640","138","76.584262369","21.7","80","2257","13"
"2928","SO","CSCO","CC","CC2","3","2","2","53","509.638057216889","-279.25177662","444","-61","728.484262369","32.9","20","965","13"
"2929","SO","CSCO","CC","CC2","3","3","1","43","509.638057216889","-279.25177662","444","-61","728.484262369","32.9","20","965","13"
"2930","SO","CSCO","CC","CC2","3","4","1","37","509.638057216889","-279.25177662","444","-61","728.484262369","32.9","20","965","13"
"2931","SO","CSCO","CC","CC2","3","5","1","42","509.638057216889","-279.25177662","444","-61","728.484262369","32.9","20","965","13"
"2932","SO","CSCO","CC","CC4","3","1","1","45","509.598170347626","-288","448","-60","725.084262369","32.7","20","965","13"
"2933","SO","CSCO","CC","CC4","3","2","1","36","509.598170347626","-288","448","-60","725.084262369","32.7","20","965","13"
"2934","SO","CSCO","CC","CC4","3","3","4","37","509.598170347626","-288","448","-60","725.084262369","32.7","20","965","13"
"2935","SO","CSCO","CC","CC4","3","4","1","31","509.598170347626","-288","448","-60","725.084262369","32.7","20","965","13"
"2936","SO","CSCO","CC","CC4","3","5","4","40","509.598170347626","-288","448","-60","725.084262369","32.7","20","965","13"
"2937","SO","CSCO","CC","CC7","3","1","4","15","509.563109555359","-294.47171558","435","-61","738.084262369","33.3","20","964","13"
"2938","SO","CSCO","CC","CC7","3","2","1","34","509.563109555359","-294.47171558","435","-61","738.084262369","33.3","20","964","13"
"2939","SO","CSCO","CC","CC7","3","3","4","41","509.563109555359","-294.47171558","435","-61","738.084262369","33.3","20","964","13"
"2940","SO","CSCO","CC","CC7","3","4","1","29","509.563109555359","-294.47171558","435","-61","738.084262369","33.3","20","964","13"
"2941","SO","CSCO","CC","CC7","3","5","4","35","509.563109555359","-294.47171558","435","-61","738.084262369","33.3","20","964","13"
"2942","SO","PULO","CL","CL1","3","3","1","23","609.906733353137","-272.94072819","595","125","82.584262369","23.3","69","2116","13"
"2943","SO","PULO","CL","CL1","3","4","1","11","609.906733353137","-272.94072819","595","125","82.584262369","23.3","69","2116","13"
"2944","SO","PULO","CL","CL1","3","5","1","38","609.906733353137","-272.94072819","595","125","82.584262369","23.3","69","2116","13"
"2945","SO","KLMT","CP","CP24","3","3","4","38","25.0387376664524","432.5141535","1183","55","146.084262369","14.6","76","1992","13"
"2946","SO","KLMT","CP","CP24","3","4","4","48","25.0387376664524","432.5141535","1183","55","146.084262369","14.6","76","1992","13"
"2947","SO","KLMT","CP","CP26","3","3","1","34","53.1167034526776","388.6523575","333","22","192.484262369","33.2","108","2205","13"
"2948","SO","KLMT","CP","CP26","3","4","4","27","53.1167034526776","388.6523575","333","22","192.484262369","33.2","108","2205","13"
"2949","SO","KLMT","CP","CP26","3","5","2","29","53.1167034526776","388.6523575","333","22","192.484262369","33.2","108","2205","13"
"2950","SO","KLMT","CP","CP9","3","1","4","28","46.5994272672832","509.2123631","362","25","183.284262369","31","125","2350","13"
"2951","SO","KLMT","CP","CP9","3","2","4","21","46.5994272672832","509.2123631","362","25","183.284262369","31","125","2350","13"
"2952","SO","KLMT","CP","CP9","3","3","4","38","46.5994272672832","509.2123631","362","25","183.284262369","31","125","2350","13"
"2953","SO","KLMT","CP","CP9","3","4","1","43","46.5994272672832","509.2123631","362","25","183.284262369","31","125","2350","13"
"2954","SO","KLMT","CP","CP9","3","5","1","39","46.5994272672832","509.2123631","362","25","183.284262369","31","125","2350","13"
"2955","SO","PULO","CR","CR2","3","2","1","12","393.767177639009","-202.9783438","846","141","80.184262369","18.4","73","2059","13"
"2956","SO","PULO","CR","CR2","3","5","4","25","393.767177639009","-202.9783438","846","141","80.184262369","18.4","73","2059","13"
