Site,Ecoregion,Source,Family,Block,Tree,Condition,Height,Distance,ElevDist,eFFP,MSP,Slope,Aspect,Hardiness,DD.5.sp,Year
SF,CSCO,SR,SR3,2,3,1,99,720.1362174,-354.5011581,414,-169,790.0041925,33.5,20,1119,14
SF,CSCO,SR,SR3,2,4,1,133,720.1362174,-354.5011581,414,-169,790.0041925,33.5,20,1119,14
SF,CSCO,SR,SR3,2,5,1,1,720.1362174,-354.5011581,414,-169,790.0041925,33.5,20,1119,14
SF,WIVA,VE,VE10,2,1,2,95,47.6776961,-141.5629242,1205,-37,122.7041925,14.1,68,2123,14
SF,WIVA,VE,VE10,2,2,1,124,47.6776961,-141.5629242,1205,-37,122.7041925,14.1,68,2123,14
SF,WIVA,VE,VE10,2,3,1,48,47.6776961,-141.5629242,1205,-37,122.7041925,14.1,68,2123,14
SF,WIVA,VE,VE10,2,4,1,73,47.6776961,-141.5629242,1205,-37,122.7041925,14.1,68,2123,14
SF,WIVA,VE,VE10,2,5,1,138,47.6776961,-141.5629242,1205,-37,122.7041925,14.1,68,2123,14
SF,WIVA,VE,VE5,2,1,1,1,47.6776961,-141.5629242,1205,-37,122.7041925,14.1,68,2123,14
SF,WIVA,VE,VE5,2,2,1,97,47.6776961,-141.5629242,1205,-37,122.7041925,14.1,68,2123,14
SF,WIVA,VE,VE5,2,3,1,70,47.6776961,-141.5629242,1205,-37,122.7041925,14.1,68,2123,14
SF,WIVA,VE,VE5,2,4,2,76,47.6776961,-141.5629242,1205,-37,122.7041925,14.1,68,2123,14
SF,WIVA,VE,VE5,2,5,1,89,47.6776961,-141.5629242,1205,-37,122.7041925,14.1,68,2123,14
SF,WIVA,VE,VE7,2,1,2,37,47.6776961,-141.5629242,1205,-37,122.7041925,14.1,68,2123,14
SF,WIVA,VE,VE7,2,2,1,98,47.6776961,-141.5629242,1205,-37,122.7041925,14.1,68,2123,14
SF,WIVA,VE,VE7,2,3,1,58,47.6776961,-141.5629242,1205,-37,122.7041925,14.1,68,2123,14
SF,WIVA,VE,VE7,2,4,1,125,47.6776961,-141.5629242,1205,-37,122.7041925,14.1,68,2123,14
SF,PULO,VI,VI3,2,5,1,74,453.4358928,-285.4104496,609,-50,120.1041925,21.9,79,2458,14
SF,PULO,VI,VI4,2,1,1,65,449.9132929,-269.3603186,591,-52,121.0041925,22.3,81,2476,14
SF,PULO,VI,VI4,2,2,1,68,449.9132929,-269.3603186,591,-52,121.0041925,22.3,81,2476,14
SF,PULO,VI,VI4,2,3,1,102,449.9132929,-269.3603186,591,-52,121.0041925,22.3,81,2476,14
SF,PULO,VI,VI4,2,4,1,64,449.9132929,-269.3603186,591,-52,121.0041925,22.3,81,2476,14
SF,PULO,VI,VI5,2,1,1,104,447.6856108,-328.3681149,561,-54,122.9041925,23.2,74,2408,14
SF,PULO,VI,VI5,2,3,1,81,447.6856108,-328.3681149,561,-54,122.9041925,23.2,74,2408,14
SF,PULO,VI,VI5,2,4,1,161,447.6856108,-328.3681149,561,-54,122.9041925,23.2,74,2408,14
SF,PULO,VI,VI5,2,5,1,129,447.6856108,-328.3681149,561,-54,122.9041925,23.2,74,2408,14
SF,WIVA,WL,WL3,2,1,1,80,113.9628354,-250.8579276,787,-4,102.8041925,19.7,66,2053,14
SF,WIVA,WL,WL3,2,2,1,77,113.9628354,-250.8579276,787,-4,102.8041925,19.7,66,2053,14
SF,WIVA,WL,WL3,2,4,1,44,113.9628354,-250.8579276,787,-4,102.8041925,19.7,66,2053,14
SF,WIVA,WL,WL3,2,5,1,140,113.9628354,-250.8579276,787,-4,102.8041925,19.7,66,2053,14
SF,WIVA,WL,WL8,2,1,1,73,113.9628354,-250.8579276,787,-4,102.8041925,19.7,66,2053,14
SF,WIVA,WL,WL8,2,2,1,81,113.9628354,-250.8579276,787,-4,102.8041925,19.7,66,2053,14
SF,WIVA,WL,WL8,2,3,1,15,113.9628354,-250.8579276,787,-4,102.8041925,19.7,66,2053,14
SF,WIVA,WL,WL8,2,4,1,27,113.9628354,-250.8579276,787,-4,102.8041925,19.7,66,2053,14
SF,WIVA,WL,WL8,2,5,1,28,113.9628354,-250.8579276,787,-4,102.8041925,19.7,66,2053,14
SF,WIVA,WV,WV2,2,1,1,26,115.4480223,-277.1936666,781,-4,103.0041925,19.8,65,2044,14
SF,WIVA,WV,WV2,2,2,1,85,115.4480223,-277.1936666,781,-4,103.0041925,19.8,65,2044,14
SF,WIVA,WV,WV2,2,3,1,127,115.4480223,-277.1936666,781,-4,103.0041925,19.8,65,2044,14
SF,WIVA,WV,WV2,2,4,1,48,115.4480223,-277.1936666,781,-4,103.0041925,19.8,65,2044,14
SF,WIVA,WV,WV2,2,5,2,78,115.4480223,-277.1936666,781,-4,103.0041925,19.8,65,2044,14
SF,WIVA,WV,WV6,2,1,2,79,115.4418569,-277.0565538,781,-4,103.0041925,19.8,65,2043,14
SF,WIVA,WV,WV6,2,2,1,122,115.4418569,-277.0565538,781,-4,103.0041925,19.8,65,2043,14
SF,WIVA,WV,WV6,2,3,1,4,115.4418569,-277.0565538,781,-4,103.0041925,19.8,65,2043,14
SF,WIVA,WV,WV6,2,4,1,88,115.4418569,-277.0565538,781,-4,103.0041925,19.8,65,2043,14
SF,WIVA,WV,WV6,2,5,2,132,115.4418569,-277.0565538,781,-4,103.0041925,19.8,65,2043,14
SF,WIVA,ZE,ZE1,2,1,1,61,67.36961858,-234.0844045,885,11,93.20419248,17.7,73,2174,14
SF,WIVA,ZE,ZE1,2,2,2,21,67.36961858,-234.0844045,885,11,93.20419248,17.7,73,2174,14
SF,WIVA,ZE,ZE1,2,3,1,159,67.36961858,-234.0844045,885,11,93.20419248,17.7,73,2174,14
SF,WIVA,ZE,ZE1,2,4,1,72,67.36961858,-234.0844045,885,11,93.20419248,17.7,73,2174,14
SF,WIVA,ZE,ZE1,2,5,1,135,67.36961858,-234.0844045,885,11,93.20419248,17.7,73,2174,14
SF,WIVA,ZE,ZE4,2,1,1,47,67.36961858,-234.0844045,885,11,93.20419248,17.7,73,2174,14
SF,WIVA,ZE,ZE4,2,2,1,36,67.36961858,-234.0844045,885,11,93.20419248,17.7,73,2174,14
SF,WIVA,ZE,ZE4,2,3,2,32,67.36961858,-234.0844045,885,11,93.20419248,17.7,73,2174,14
SF,WIVA,ZE,ZE4,2,4,1,116,67.36961858,-234.0844045,885,11,93.20419248,17.7,73,2174,14
SF,WIVA,ZE,ZE4,2,5,1,92,67.36961858,-234.0844045,885,11,93.20419248,17.7,73,2174,14
SF,WIVA,ZE,ZE6,2,1,2,98,67.36961858,-234.0844045,885,11,93.20419248,17.7,73,2174,14
SF,WIVA,ZE,ZE6,2,2,2,120,67.36961858,-234.0844045,885,11,93.20419248,17.7,73,2174,14
SF,WIVA,ZE,ZE6,2,3,1,55,67.36961858,-234.0844045,885,11,93.20419248,17.7,73,2174,14
SF,WIVA,ZE,ZE6,2,4,1,45,67.36961858,-234.0844045,885,11,93.20419248,17.7,73,2174,14
SF,WIVA,ZE,ZE6,2,5,1,57,67.36961858,-234.0844045,885,11,93.20419248,17.7,73,2174,14
SF,WIVA,AK,AK3,3,1,1,42,50.03471782,-301.4442153,761,-23,113.8041925,20,66,2081,14
SF,WIVA,AK,AK3,3,2,1,123,50.03471782,-301.4442153,761,-23,113.8041925,20,66,2081,14
SF,WIVA,AK,AK3,3,4,2,87,50.03471782,-301.4442153,761,-23,113.8041925,20,66,2081,14
SF,WIVA,AK,AK3,3,5,1,118,50.03471782,-301.4442153,761,-23,113.8041925,20,66,2081,14
SF,WIVA,AK,AK6,3,1,1,80,50.03471782,-301.4442153,761,-23,113.8041925,20,66,2081,14
SF,WIVA,AK,AK6,3,2,2,103,50.03471782,-301.4442153,761,-23,113.8041925,20,66,2081,14
SF,WIVA,AK,AK6,3,3,1,30,50.03471782,-301.4442153,761,-23,113.8041925,20,66,2081,14
SF,WIVA,AK,AK6,3,4,2,78,50.03471782,-301.4442153,761,-23,113.8041925,20,66,2081,14
SF,WIVA,AK,AK9,3,2,2,98,50.03471782,-301.4442153,761,-23,113.8041925,20,66,2081,14
SF,WIVA,AK,AK9,3,3,1,96,50.03471782,-301.4442153,761,-23,113.8041925,20,66,2081,14
SF,WIVA,AK,AK9,3,4,2,179,50.03471782,-301.4442153,761,-23,113.8041925,20,66,2081,14
SF,WIVA,AK,AK9,3,5,1,104,50.03471782,-301.4442153,761,-23,113.8041925,20,66,2081,14
SF,CORA,BA,BA2,3,1,2,65,177.1425829,-319.7748196,1378,20,71.90419248,12.6,35,2050,14
SF,CORA,BA,BA2,3,2,1,89,177.1425829,-319.7748196,1378,20,71.90419248,12.6,35,2050,14
SF,CORA,BA,BA2,3,3,2,55,177.1425829,-319.7748196,1378,20,71.90419248,12.6,35,2050,14
SF,CORA,BA,BA2,3,5,1,87,177.1425829,-319.7748196,1378,20,71.90419248,12.6,35,2050,14
SF,CORA,BA,BA3,3,1,1,64,177.4042006,-315.8373823,1395,22,71.80419248,12.5,35,2035,14
SF,CORA,BA,BA3,3,2,2,82,177.4042006,-315.8373823,1395,22,71.80419248,12.5,35,2035,14
SF,CORA,BA,BA3,3,3,1,48,177.4042006,-315.8373823,1395,22,71.80419248,12.5,35,2035,14
SF,CORA,BA,BA3,3,5,1,110,177.4042006,-315.8373823,1395,22,71.80419248,12.5,35,2035,14
SF,CORA,BA,BA5,3,1,1,151,176.1537024,-323.4582977,1351,17,72.90419248,12.8,35,2059,14
SF,CORA,BA,BA5,3,2,1,122,176.1537024,-323.4582977,1351,17,72.90419248,12.8,35,2059,14
SF,CORA,BA,BA5,3,3,2,56,176.1537024,-323.4582977,1351,17,72.90419248,12.8,35,2059,14
SF,CORA,BA,BA5,3,4,1,64,176.1537024,-323.4582977,1351,17,72.90419248,12.8,35,2059,14
SF,CORA,BA,BA5,3,5,1,140,176.1537024,-323.4582977,1351,17,72.90419248,12.8,35,2059,14
SF,CORA,BA,BA5,3,6,1,83,176.1537024,-323.4582977,1351,17,72.90419248,12.8,35,2059,14
SF,PULO,BC,BC3,3,1,1,82,527.4307877,-238.0357286,792,5,88.80419248,17.7,115,2699,14
SF,PULO,BC,BC3,3,2,2,186,527.4307877,-238.0357286,792,5,88.80419248,17.7,115,2699,14
SF,PULO,BC,BC3,3,3,1,30,527.4307877,-238.0357286,792,5,88.80419248,17.7,115,2699,14
SF,PULO,BC,BC3,3,4,1,82,527.4307877,-238.0357286,792,5,88.80419248,17.7,115,2699,14
SF,PULO,BC,BC3,3,5,2,97,527.4307877,-238.0357286,792,5,88.80419248,17.7,115,2699,14
SF,PULO,BC,BC6,3,1,1,105,527.2770235,-248.1825778,798,5,88.60419248,17.6,115,2704,14
SF,PULO,BC,BC6,3,2,1,82,527.2770235,-248.1825778,798,5,88.60419248,17.6,115,2704,14
SF,PULO,BC,BC6,3,4,1,138,527.2770235,-248.1825778,798,5,88.60419248,17.6,115,2704,14
SF,PULO,BC,BC6,3,5,2,43,527.2770235,-248.1825778,798,5,88.60419248,17.6,115,2704,14
SF,PULO,BC,BC8,3,1,1,71,527.205114,-252.2245739,809,6,88.10419248,17.4,116,2714,14
SF,PULO,BC,BC8,3,2,1,40,527.205114,-252.2245739,809,6,88.10419248,17.4,116,2714,14
SF,PULO,BC,BC8,3,3,2,61,527.205114,-252.2245739,809,6,88.10419248,17.4,116,2714,14
SF,PULO,BC,BC8,3,4,1,72,527.205114,-252.2245739,809,6,88.10419248,17.4,116,2714,14
SF,PULO,BC,BC8,3,5,1,100,527.205114,-252.2245739,809,6,88.10419248,17.4,116,2714,14
SF,KLMT,BK,BK2,3,1,1,75,259.3436412,154.3393761,2668,172,50.80419248,7.4,42,1852,14
SF,KLMT,BK,BK2,3,2,1,90,259.3436412,154.3393761,2668,172,50.80419248,7.4,42,1852,14
SF,KLMT,BK,BK2,3,3,1,82,259.3436412,154.3393761,2668,172,50.80419248,7.4,42,1852,14
SF,KLMT,BK,BK2,3,4,1,91,259.3436412,154.3393761,2668,172,50.80419248,7.4,42,1852,14
SF,KLMT,BK,BK2,3,5,1,74,259.3436412,154.3393761,2668,172,50.80419248,7.4,42,1852,14
SF,KLMT,BK,BK3,3,1,1,55,256.4903364,-136.827832,2233,119,59.50419248,8.8,41,1813,14
SF,KLMT,BK,BK3,3,3,2,63,256.4903364,-136.827832,2233,119,59.50419248,8.8,41,1813,14
SF,KLMT,BK,BK3,3,5,1,99,256.4903364,-136.827832,2233,119,59.50419248,8.8,41,1813,14
SF,KLMT,BK,BK5,3,1,2,107,259.5744162,149.3068958,2706,176,50.30419248,7.4,43,1852,14
SF,KLMT,BK,BK5,3,2,2,165,259.5744162,149.3068958,2706,176,50.30419248,7.4,43,1852,14
SF,KLMT,BK,BK5,3,3,1,120,259.5744162,149.3068958,2706,176,50.30419248,7.4,43,1852,14
SF,KLMT,BK,BK5,3,4,1,62,259.5744162,149.3068958,2706,176,50.30419248,7.4,43,1852,14
SF,KLMT,BK,BK5,3,5,1,67,259.5744162,149.3068958,2706,176,50.30419248,7.4,43,1852,14
SF,CSCO,BL,BL1,3,1,1,125,589.8563054,51.4384496,747,-141,437.7041925,22.5,41,1534,14
SF,CSCO,BL,BL1,3,2,1,90,589.8563054,51.4384496,747,-141,437.7041925,22.5,41,1534,14
SF,CSCO,BL,BL2,3,1,2,55,588.3260843,65.5056098,765,-140,431.4041925,22.2,42,1534,14
SF,CSCO,BL,BL2,3,2,1,60,588.3260843,65.5056098,765,-140,431.4041925,22.2,42,1534,14
SF,CSCO,BL,BL2,3,3,2,60,588.3260843,65.5056098,765,-140,431.4041925,22.2,42,1534,14
SF,CSCO,BL,BL3,3,1,1,73,588.2867873,70.3194828,767,-140,431.0041925,22.1,42,1534,14
SF,CSCO,BL,BL3,3,2,2,95,588.2867873,70.3194828,767,-140,431.0041925,22.1,42,1534,14
SF,CSCO,BL,BL3,3,3,1,106,588.2867873,70.3194828,767,-140,431.0041925,22.1,42,1534,14
SF,CSCO,BL,BL3,3,4,2,47,588.2867873,70.3194828,767,-140,431.0041925,22.1,42,1534,14
SF,CSCO,BL,BL3,3,5,1,103,588.2867873,70.3194828,767,-140,431.0041925,22.1,42,1534,14
SF,PULO,BR,BR3,3,2,2,85,350.0396907,-321.4182909,991,-6,98.30419248,16.2,69,2188,14
SF,PULO,BR,BR3,3,3,1,125,350.0396907,-321.4182909,991,-6,98.30419248,16.2,69,2188,14
SF,PULO,BR,BR3,3,4,2,43,350.0396907,-321.4182909,991,-6,98.30419248,16.2,69,2188,14
SF,PULO,BR,BR3,3,5,1,54,350.0396907,-321.4182909,991,-6,98.30419248,16.2,69,2188,14
SF,PULO,BR,BR7,3,1,1,90,350.0191701,-330.2135055,993,-6,98.30419248,16.2,68,2184,14
SF,PULO,BR,BR7,3,2,1,53,350.0191701,-330.2135055,993,-6,98.30419248,16.2,68,2184,14
SF,PULO,BR,BR7,3,3,1,78,350.0191701,-330.2135055,993,-6,98.30419248,16.2,68,2184,14
SF,PULO,BR,BR7,3,4,2,127,350.0191701,-330.2135055,993,-6,98.30419248,16.2,68,2184,14
SF,PULO,BR,BR7,3,5,1,66,350.0191701,-330.2135055,993,-6,98.30419248,16.2,68,2184,14
SF,CSCO,CA,CA3,3,1,1,131,653.4308615,-216.25258,713,-152,545.2041925,24.3,25,1141,14
SF,CSCO,CA,CA3,3,2,1,81,653.4308615,-216.25258,713,-152,545.2041925,24.3,25,1141,14
SF,CSCO,CA,CA3,3,3,1,60,653.4308615,-216.25258,713,-152,545.2041925,24.3,25,1141,14
SF,CSCO,CA,CA3,3,5,1,84,653.4308615,-216.25258,713,-152,545.2041925,24.3,25,1141,14
SF,CSCO,CA,CA4,3,1,1,88,653.4311658,-213.7698006,714,-152,544.6041925,24.3,25,1141,14
SF,CSCO,CA,CA4,3,2,1,100,653.4311658,-213.7698006,714,-152,544.6041925,24.3,25,1141,14
SF,CSCO,CA,CA4,3,3,1,16,653.4311658,-213.7698006,714,-152,544.6041925,24.3,25,1141,14
SF,CSCO,CA,CA4,3,4,1,25,653.4311658,-213.7698006,714,-152,544.6041925,24.3,25,1141,14
SF,PULO,CB,CB1,3,1,1,128,471.8054534,-319.1144709,620,31,76.50419248,21.7,80,2431,14
SF,PULO,CB,CB1,3,2,1,73,471.8054534,-319.1144709,620,31,76.50419248,21.7,80,2431,14
SF,PULO,CB,CB1,3,3,2,63,471.8054534,-319.1144709,620,31,76.50419248,21.7,80,2431,14
SF,PULO,CB,CB1,3,4,1,58,471.8054534,-319.1144709,620,31,76.50419248,21.7,80,2431,14
SF,CSCO,CC,CC2,3,1,2,96,721.280903,-330.813327,424,-168,728.4041925,32.9,20,1139,14
SF,CSCO,CC,CC2,3,2,2,56,721.280903,-330.813327,424,-168,728.4041925,32.9,20,1139,14
SF,CSCO,CC,CC2,3,3,1,105,721.280903,-330.813327,424,-168,728.4041925,32.9,20,1139,14
SF,CSCO,CC,CC2,3,5,1,55,721.280903,-330.813327,424,-168,728.4041925,32.9,20,1139,14
SF,CSCO,CC,CC4,3,1,1,79,721.2397221,-339.5615504,428,-167,725.0041925,32.7,20,1139,14
SF,CSCO,CC,CC4,3,2,2,82,721.2397221,-339.5615504,428,-167,725.0041925,32.7,20,1139,14
SF,CSCO,CC,CC4,3,4,1,100,721.2397221,-339.5615504,428,-167,725.0041925,32.7,20,1139,14
SF,CSCO,CC,CC4,3,5,1,29,721.2397221,-339.5615504,428,-167,725.0041925,32.7,20,1139,14
SF,CSCO,CC,CC7,3,1,2,67,721.2055523,-346.033266,415,-168,738.0041925,33.3,20,1138,14
SF,CSCO,CC,CC7,3,2,2,124,721.2055523,-346.033266,415,-168,738.0041925,33.3,20,1138,14
SF,CSCO,CC,CC7,3,4,1,77,721.2055523,-346.033266,415,-168,738.0041925,33.3,20,1138,14
SF,PULO,CL,CL1,3,1,1,102,400.7279803,-324.5022786,575,18,82.50419248,23.3,69,2290,14
SF,PULO,CL,CL1,3,2,1,97,400.7279803,-324.5022786,575,18,82.50419248,23.3,69,2290,14
SF,PULO,CL,CL1,3,3,1,40,400.7279803,-324.5022786,575,18,82.50419248,23.3,69,2290,14
SF,PULO,CL,CL1,3,4,2,84,400.7279803,-324.5022786,575,18,82.50419248,23.3,69,2290,14
SF,PULO,CL,CL1,3,5,2,80,400.7279803,-324.5022786,575,18,82.50419248,23.3,69,2290,14
SF,KLMT,CP,CP24,3,1,1,4,235.838419,380.9526031,1163,-52,146.0041925,14.6,76,2166,14
SF,KLMT,CP,CP24,3,2,1,123,235.838419,380.9526031,1163,-52,146.0041925,14.6,76,2166,14
SF,KLMT,CP,CP24,3,3,1,65,235.838419,380.9526031,1163,-52,146.0041925,14.6,76,2166,14
SF,KLMT,CP,CP26,3,1,2,33,255.4411189,337.0908071,313,-85,192.4041925,33.2,108,2379,14
SF,KLMT,CP,CP26,3,2,1,93,255.4411189,337.0908071,313,-85,192.4041925,33.2,108,2379,14
SF,KLMT,CP,CP26,3,3,1,96,255.4411189,337.0908071,313,-85,192.4041925,33.2,108,2379,14
SF,KLMT,CP,CP26,3,4,2,71,255.4411189,337.0908071,313,-85,192.4041925,33.2,108,2379,14
SF,KLMT,CP,CP26,3,5,1,94,255.4411189,337.0908071,313,-85,192.4041925,33.2,108,2379,14
SF,KLMT,CP,CP9,3,1,2,106,247.0006884,457.6508127,342,-82,183.2041925,31,125,2524,14
SF,KLMT,CP,CP9,3,2,1,31,247.0006884,457.6508127,342,-82,183.2041925,31,125,2524,14
SF,PULO,CR,CR2,3,1,2,116,184.7692785,-254.5398942,826,34,80.10419248,18.4,73,2233,14
SF,PULO,CR,CR2,3,2,1,86,184.7692785,-254.5398942,826,34,80.10419248,18.4,73,2233,14
SF,PULO,CR,CR2,3,4,1,23,184.7692785,-254.5398942,826,34,80.10419248,18.4,73,2233,14
SF,PULO,CR,CR3,3,1,2,50,184.7692785,-254.5398942,826,34,80.10419248,18.4,73,2233,14
SF,PULO,CR,CR3,3,2,2,35,184.7692785,-254.5398942,826,34,80.10419248,18.4,73,2233,14
SF,PULO,CR,CR3,3,3,1,66,184.7692785,-254.5398942,826,34,80.10419248,18.4,73,2233,14
SF,PULO,CR,CR3,3,4,1,86,184.7692785,-254.5398942,826,34,80.10419248,18.4,73,2233,14
SF,PULO,CR,CR3,3,5,1,58,184.7692785,-254.5398942,826,34,80.10419248,18.4,73,2233,14
SF,PULO,CR,CR4,3,1,1,2,184.7692785,-254.5398942,826,34,80.10419248,18.4,73,2233,14
SF,PULO,CR,CR4,3,2,1,76,184.7692785,-254.5398942,826,34,80.10419248,18.4,73,2233,14
SF,PULO,CR,CR4,3,3,1,50,184.7692785,-254.5398942,826,34,80.10419248,18.4,73,2233,14
SF,PULO,CR,CR4,3,4,2,108,184.7692785,-254.5398942,826,34,80.10419248,18.4,73,2233,14
SF,PULO,CR,CR4,3,5,1,1,184.7692785,-254.5398942,826,34,80.10419248,18.4,73,2233,14
SF,KLMT,CY,CY6,3,1,1,112,172.1917591,-101.5271201,521,-75,175.7041925,26.3,67,2006,14
SF,KLMT,CY,CY6,3,2,1,82,172.1917591,-101.5271201,521,-75,175.7041925,26.3,67,2006,14
SF,KLMT,CY,CY6,3,3,1,166,172.1917591,-101.5271201,521,-75,175.7041925,26.3,67,2006,14
SF,KLMT,CY,CY6,3,4,1,93,172.1917591,-101.5271201,521,-75,175.7041925,26.3,67,2006,14
SF,KLMT,CY,CY6,3,5,2,84,172.1917591,-101.5271201,521,-75,175.7041925,26.3,67,2006,14
SF,CSCD,DE,DE2,3,1,2,59,NA,NA,NA,NA,NA,NA,NA,NA,14
SF,CSCD,DE,DE2,3,2,1,77,NA,NA,NA,NA,NA,NA,NA,NA,14
SF,CSCD,DE,DE2,3,3,1,77,NA,NA,NA,NA,NA,NA,NA,NA,14
SF,CSCD,DE,DE2,3,4,2,80,NA,NA,NA,NA,NA,NA,NA,NA,14
SF,CSCD,DE,DE4,3,1,2,75,120.7617373,440.4384496,1618,97,60.90419248,9.5,187,3105,14
SF,CSCD,DE,DE4,3,3,1,112,120.7617373,440.4384496,1618,97,60.90419248,9.5,187,3105,14
SF,CSCD,DE,DE4,3,4,2,55,120.7617373,440.4384496,1618,97,60.90419248,9.5,187,3105,14
SF,CSCD,DE,DE4,3,5,1,96,120.7617373,440.4384496,1618,97,60.90419248,9.5,187,3105,14
SF,CSCD,DE,DE5,3,1,1,103,120.6938391,407.3309554,1619,97,61.20419248,9.6,186,3090,14
SF,CSCD,DE,DE5,3,2,1,64,120.6938391,407.3309554,1619,97,61.20419248,9.6,186,3090,14
SF,CSCD,DE,DE5,3,3,1,29,120.6938391,407.3309554,1619,97,61.20419248,9.6,186,3090,14
SF,CSCD,DE,DE5,3,4,1,49,120.6938391,407.3309554,1619,97,61.20419248,9.6,186,3090,14
SF,CSCD,DE,DE5,3,5,1,94,120.6938391,407.3309554,1619,97,61.20419248,9.6,186,3090,14
SF,CSCD,DE,DE6,3,1,1,89,120.6789535,390.2909009,1620,97,61.60419248,9.6,184,3069,14
SF,CSCD,DE,DE6,3,2,2,75,120.6789535,390.2909009,1620,97,61.60419248,9.6,184,3069,14
SF,CSCD,DE,DE6,3,3,2,58,120.6789535,390.2909009,1620,97,61.60419248,9.6,184,3069,14
SF,CSCD,DE,DE6,3,4,2,50,120.6789535,390.2909009,1620,97,61.60419248,9.6,184,3069,14
SF,CSCD,DE,DE6,3,5,1,94,120.6789535,390.2909009,1620,97,61.60419248,9.6,184,3069,14
SF,PULO,FB,FB3,3,1,1,121,451.9197403,-356.044468,382,-26,101.4041925,29.3,73,2382,14
SF,PULO,FB,FB3,3,2,1,137,451.9197403,-356.044468,382,-26,101.4041925,29.3,73,2382,14
SF,PULO,FB,FB3,3,3,2,58,451.9197403,-356.044468,382,-26,101.4041925,29.3,73,2382,14
SF,PULO,FB,FB3,3,4,1,67,451.9197403,-356.044468,382,-26,101.4041925,29.3,73,2382,14
