"","Site","Block","Tree","Source","Name","cond","ht","Year"
"3143","PV",3,4,"GA","GA2",1,135,13
"3144","PV",3,5,"GA","GA2",1,104,13
"3145","PV",3,1,"GA","GA3",1,35,13
"3146","PV",3,2,"GA","GA3",1,79,13
"3147","PV",3,3,"GA","GA3",1,99,13
"3148","PV",3,4,"GA","GA3",1,86,13
"3149","PV",3,5,"GA","GA3",1,143,13
"3150","PV",3,1,"GP","GP1",1,55,13
"3151","PV",3,2,"GP","GP1",2,113,13
"3152","PV",3,3,"GP","GP1",1,88,13
"3153","PV",3,4,"GP","GP1",1,129,13
"3154","PV",3,5,"GP","GP1",1,121,13
"3155","PV",3,15,"GP","GP2",1,78,13
"3156","PV",3,16,"GP","GP2",1,96,13
"3157","PV",3,17,"GP","GP2",1,76,13
"3158","PV",3,18,"GP","GP2",1,95,13
"3159","PV",3,19,"GP","GP2",1,11,13
"3160","PV",3,1,"HC","HC1",1,114,13
"3161","PV",3,2,"HC","HC1",1,21,13
"3162","PV",3,3,"HC","HC1",1,89,13
"3163","PV",3,4,"HC","HC1",1,75,13
"3164","PV",3,1,"HC","HC2",1,114,13
"3165","PV",3,2,"HC","HC2",1,56,13
"3166","PV",3,3,"HC","HC2",1,116,13
"3167","PV",3,4,"HC","HC2",1,24,13
"3168","PV",3,5,"HC","HC2",1,100,13
"3169","PV",3,1,"HP","HP1",1,79,13
"3170","PV",3,2,"HP","HP1",1,25,13
"3171","PV",3,3,"HP","HP1",1,83,13
"3172","PV",3,4,"HP","HP1",1,101,13
"3173","PV",3,5,"HP","HP1",1,46,13
"3174","PV",3,1,"KL","KL10",1,145,13
"3175","PV",3,3,"KL","KL10",1,84,13
"3176","PV",3,4,"KL","KL10",1,37,13
"3177","PV",3,5,"KL","KL10",1,79,13
"3178","PV",3,1,"KL","KL11",1,54,13
"3179","PV",3,2,"KL","KL11",1,53,13
"3180","PV",3,3,"KL","KL11",1,58,13
"3181","PV",3,4,"KL","KL11",1,62,13
"3182","PV",3,5,"KL","KL11",1,122,13
"3183","PV",3,1,"KL","KL12",1,31,13
"3184","PV",3,2,"KL","KL12",1,113,13
"3185","PV",3,3,"KL","KL12",1,50,13
"3186","PV",3,4,"KL","KL12",1,104,13
"3187","PV",3,5,"KL","KL12",1,144,13
"3188","PV",3,1,"KL","KL13",1,118,13
"3189","PV",3,2,"KL","KL13",1,85,13
"3190","PV",3,3,"KL","KL13",1,58,13
"3191","PV",3,4,"KL","KL13",1,63,13
"3192","PV",3,5,"KL","KL13",1,81,13
"3193","PV",3,1,"KL","KL14",1,62,13
"3194","PV",3,2,"KL","KL14",1,92,13
"3195","PV",3,3,"KL","KL14",1,123,13
"3196","PV",3,4,"KL","KL14",1,106,13
"3197","PV",3,5,"KL","KL14",1,41,13
"3198","PV",3,1,"KL","KL6",1,124,13
"3199","PV",3,2,"KL","KL6",1,83,13
"3200","PV",3,5,"KL","KL6",1,77,13
"3201","PV",3,1,"KL","KL7",1,131,13
"3202","PV",3,2,"KL","KL7",1,125,13
"3203","PV",3,4,"KL","KL7",1,53,13
"3204","PV",3,5,"KL","KL7",1,45,13
"3205","PV",3,1,"KM","KM1",1,104,13
"3206","PV",3,2,"KM","KM1",1,101,13
"3207","PV",3,3,"KM","KM1",1,63,13
"3208","PV",3,4,"KM","KM1",1,129,13
"3209","PV",3,5,"KM","KM1",1,46,13
"3210","PV",3,1,"KM","KM10",1,108,13
"3211","PV",3,2,"KM","KM10",1,130,13
"3212","PV",3,3,"KM","KM10",1,48,13
"3213","PV",3,5,"KM","KM10",1,48,13
"3214","PV",3,1,"LA","LA10",1,71,13
"3215","PV",3,2,"LA","LA10",1,81,13
"3216","PV",3,3,"LA","LA10",1,89,13
"3217","PV",3,4,"LA","LA10",1,62,13
"3218","PV",3,5,"LA","LA10",1,164,13
"3219","PV",3,1,"LA","LA13",1,138,13
"3220","PV",3,2,"LA","LA13",1,95,13
"3221","PV",3,3,"LA","LA13",1,69,13
"3222","PV",3,4,"LA","LA13",1,92,13
"3223","PV",3,5,"LA","LA13",1,54,13
"3224","PV",3,1,"LA","LA5",1,18,13
"3225","PV",3,4,"LA","LA5",1,66,13
"3226","PV",3,5,"LA","LA5",1,106,13
"3227","PV",3,1,"LA","LA8",1,61,13
"3228","PV",3,2,"LA","LA8",1,68,13
"3229","PV",3,3,"LA","LA8",1,47,13
"3230","PV",3,4,"LA","LA8",1,88,13
"3231","PV",3,5,"LA","LA8",1,132,13
"3232","PV",3,2,"LC","LC1",1,114,13
"3233","PV",3,3,"LC","LC1",1,74,13
"3234","PV",3,4,"LC","LC1",1,55,13
"3235","PV",3,5,"LC","LC1",1,77,13
"3236","PV",3,1,"LC","LC2",1,57,13
"3237","PV",3,2,"LC","LC2",1,85,13
"3238","PV",3,3,"LC","LC2",1,46,13
"3239","PV",3,4,"LC","LC2",1,81,13
"3240","PV",3,5,"LC","LC2",1,72,13
"3241","PV",3,1,"OH","OH1",1,34,13
"3242","PV",3,2,"OH","OH1",1,115,13
"3243","PV",3,3,"OH","OH1",1,149,13
"3244","PV",3,4,"OH","OH1",1,76,13
"3245","PV",3,5,"OH","OH1",1,78,13
"3246","PV",3,1,"OK","OK1",1,125,13
"3247","PV",3,2,"OK","OK1",1,123,13
"3248","PV",3,3,"OK","OK1",1,121,13
"3249","PV",3,4,"OK","OK1",1,85,13
"3250","PV",3,5,"OK","OK1",1,90,13
"3251","PV",3,1,"OL","OL1",1,164,13
"3252","PV",3,2,"OL","OL1",1,50,13
"3253","PV",3,3,"OL","OL1",1,65,13
"3254","PV",3,4,"OL","OL1",1,78,13
"3255","PV",3,5,"OL","OL1",1,95,13
"3256","PV",3,1,"OR","OR1",1,108,13
"3257","PV",3,2,"OR","OR1",1,98,13
"3258","PV",3,3,"OR","OR1",1,164,13
"3259","PV",3,5,"OR","OR1",1,107,13
"3260","PV",3,1,"PA","PA1",1,148,13
"3261","PV",3,2,"PA","PA1",1,117,13
"3262","PV",3,4,"PA","PA1",1,96,13
"3263","PV",3,5,"PA","PA1",1,107,13
"3264","PV",3,1,"PA","PA3",1,90,13
"3265","PV",3,2,"PA","PA3",1,161,13
"3266","PV",3,3,"PA","PA3",1,68,13
"3267","PV",3,4,"PA","PA3",1,108,13
"3268","PV",3,5,"PA","PA3",1,29,13
"3269","PV",3,1,"PA","PA4",1,108,13
"3270","PV",3,2,"PA","PA4",1,56,13
"3271","PV",3,3,"PA","PA4",1,70,13
"3272","PV",3,4,"PA","PA4",1,118,13
"3273","PV",3,5,"PA","PA4",1,66,13
"3274","PV",3,2,"PF","PF1",1,143,13
"3275","PV",3,3,"PF","PF1",1,91,13
"3276","PV",3,4,"PF","PF1",1,99,13
"3277","PV",3,1,"PF","PF2",1,128,13
"3278","PV",3,2,"PF","PF2",1,132,13
"3279","PV",3,3,"PF","PF2",1,86,13
"3280","PV",3,4,"PF","PF2",1,74,13
"3281","PV",3,5,"PF","PF2",1,50,13
"3282","PV",3,1,"PF","PF4",1,82,13
"3283","PV",3,2,"PF","PF4",1,84,13
"3284","PV",3,3,"PF","PF4",1,54,13
"3285","PV",3,5,"PF","PF4",1,65,13
"3286","PV",3,1,"PF","PF5",1,103,13
"3287","PV",3,2,"PF","PF5",1,54,13
"3288","PV",3,3,"PF","PF5",1,105,13
"3289","PV",3,4,"PF","PF5",1,104,13
"3290","PV",3,5,"PF","PF5",1,90,13
"3291","PV",3,1,"PL","PL1",1,63,13
"3292","PV",3,2,"PL","PL1",1,99,13
"3293","PV",3,3,"PL","PL1",1,75,13
"3294","PV",3,4,"PL","PL1",1,119,13
"3295","PV",3,5,"PL","PL1",1,174,13
"3296","PV",3,1,"PL","PL11",1,55,13
"3297","PV",3,2,"PL","PL11",1,98,13
"3298","PV",3,3,"PL","PL11",1,64,13
"3299","PV",3,4,"PL","PL11",1,73,13
"3300","PV",3,5,"PL","PL11",1,86,13
"3301","PV",3,1,"PL","PL4",1,137,13
"3302","PV",3,2,"PL","PL4",1,49,13
"3303","PV",3,4,"PL","PL4",1,111,13
"3304","PV",3,5,"PL","PL4",1,33,13
"3305","PV",3,1,"PL","PL7",1,43,13
"3306","PV",3,2,"PL","PL7",1,46,13
"3307","PV",3,3,"PL","PL7",1,32,13
"3308","PV",3,4,"PL","PL7",1,110,13
"3309","PV",3,5,"PL","PL7",1,108,13
"3310","PV",3,1,"RA","RA2",1,98,13
"3311","PV",3,2,"RA","RA2",1,142,13
"3312","PV",3,3,"RA","RA2",1,89,13
"3313","PV",3,4,"RA","RA2",1,99,13
"3314","PV",3,5,"RA","RA2",1,137,13
"3315","PV",3,1,"RA","RA8",1,95,13
"3316","PV",3,2,"RA","RA8",1,98,13
"3317","PV",3,3,"RA","RA8",1,87,13
"3318","PV",3,4,"RA","RA8",1,83,13
"3319","PV",3,5,"RA","RA8",1,69,13
"3320","PV",3,1,"RV","RV3",1,23,13
"3321","PV",3,2,"RV","RV3",1,103,13
"3322","PV",3,3,"RV","RV3",1,79,13
"3323","PV",3,4,"RV","RV3",1,98,13
"3324","PV",3,5,"RV","RV3",1,63,13
"3325","PV",3,1,"RV","RV4",1,100,13
"3326","PV",3,2,"RV","RV4",1,19,13
"3327","PV",3,3,"RV","RV4",1,76,13
"3328","PV",3,4,"RV","RV4",1,97,13
"3329","PV",3,5,"RV","RV4",1,103,13
"3330","PV",3,1,"RV","RV8",1,97,13
"3331","PV",3,2,"RV","RV8",1,98,13
"3332","PV",3,3,"RV","RV8",1,95,13
"3333","PV",3,4,"RV","RV8",1,100,13
"3334","PV",3,5,"RV","RV8",1,60,13
"3335","PV",3,1,"SA","SA5",1,103,13
"3336","PV",3,2,"SA","SA5",1,115,13
"3337","PV",3,3,"SA","SA5",1,134,13
"3338","PV",3,5,"SA","SA5",1,55,13
"3339","PV",3,1,"SA","SA7",1,76,13
"3340","PV",3,2,"SA","SA7",1,110,13
"3341","PV",3,3,"SA","SA7",1,85,13
"3342","PV",3,4,"SA","SA7",1,109,13
"3343","PV",3,1,"SA","SA8",1,47,13
"3344","PV",3,2,"SA","SA8",1,81,13
"3345","PV",3,3,"SA","SA8",1,133,13
"3346","PV",3,4,"SA","SA8",1,73,13
"3347","PV",3,5,"SA","SA8",1,140,13
"3348","PV",3,1,"SC","SC4",1,41,13
"3349","PV",3,3,"SC","SC4",1,143,13
"3350","PV",3,4,"SC","SC4",1,56,13
"3351","PV",3,5,"SC","SC4",1,45,13
"3352","PV",3,1,"SN","SN1",1,98,13
"3353","PV",3,3,"SN","SN1",1,96,13
"3354","PV",3,4,"SN","SN1",1,30,13
"3355","PV",3,5,"SN","SN1",1,82,13
"3356","PV",3,1,"SN","SN2",1,82,13
"3357","PV",3,2,"SN","SN2",1,86,13
"3358","PV",3,3,"SN","SN2",1,80,13
"3359","PV",3,4,"SN","SN2",1,110,13
"3360","PV",3,5,"SN","SN2",1,49,13
"3361","PV",3,1,"SN","SN3",1,78,13
"3362","PV",3,2,"SN","SN3",1,44,13
"3363","PV",3,3,"SN","SN3",1,83,13
"3364","PV",3,4,"SN","SN3",1,84,13
"3365","PV",3,5,"SN","SN3",1,91,13
"3366","PV",3,1,"SN","SN4",1,68,13
"3367","PV",3,2,"SN","SN4",1,37,13
"3368","PV",3,3,"SN","SN4",1,85,13
"3369","PV",3,5,"SN","SN4",1,125,13
"3370","PV",3,1,"SR","SR2",1,62,13
"3371","PV",3,2,"SR","SR2",1,28,13
"3372","PV",3,3,"SR","SR2",1,66,13
"3373","PV",3,4,"SR","SR2",1,155,13
"3374","PV",3,5,"SR","SR2",1,55,13
"3375","PV",3,1,"SR","SR3",1,75,13
"3376","PV",3,2,"SR","SR3",1,62,13
"3377","PV",3,3,"SR","SR3",1,43,13
"3378","PV",3,4,"SR","SR3",1,51,13
"3379","PV",3,5,"SR","SR3",1,93,13
"3380","PV",3,1,"VE","VE10",1,63,13
"3381","PV",3,2,"VE","VE10",1,91,13
"3382","PV",3,3,"VE","VE10",1,79,13
"3383","PV",3,4,"VE","VE10",1,9,13
"3384","PV",3,5,"VE","VE10",1,99,13
"3385","PV",3,1,"VE","VE5",1,43,13
"3386","PV",3,2,"VE","VE5",1,77,13
"3387","PV",3,3,"VE","VE5",1,102,13
"3388","PV",3,4,"VE","VE5",1,67,13
"3389","PV",3,5,"VE","VE5",1,154,13
"3390","PV",3,1,"VE","VE7",1,108,13
"3391","PV",3,2,"VE","VE7",1,27,13
"3392","PV",3,3,"VE","VE7",1,92,13
"3393","PV",3,4,"VE","VE7",1,83,13
"3394","PV",3,5,"VE","VE7",1,73,13
"3395","PV",3,1,"VI","VI3",1,122,13
"3396","PV",3,2,"VI","VI3",1,93,13
"3397","PV",3,3,"VI","VI3",1,97,13
"3398","PV",3,4,"VI","VI3",1,110,13
"3399","PV",3,5,"VI","VI3",1,70,13
"3400","PV",3,1,"VI","VI4",1,142,13
"3401","PV",3,2,"VI","VI4",1,113,13
"3402","PV",3,3,"VI","VI4",1,79,13
"3403","PV",3,4,"VI","VI4",1,81,13
"3404","PV",3,5,"VI","VI4",1,66,13
"3405","PV",3,1,"VI","VI5",1,74,13
"3406","PV",3,2,"VI","VI5",1,84,13
"3407","PV",3,3,"VI","VI5",1,70,13
"3408","PV",3,4,"VI","VI5",1,145,13
"3409","PV",3,5,"VI","VI5",1,134,13
"3410","PV",3,1,"WL","WL3",1,142,13
"3411","PV",3,2,"WL","WL3",1,73,13
"3412","PV",3,3,"WL","WL3",1,48,13
"3413","PV",3,4,"WL","WL3",1,170,13
"3414","PV",3,5,"WL","WL3",1,71,13
"3415","PV",3,1,"WL","WL8",1,108,13
"3416","PV",3,2,"WL","WL8",1,152,13
"3417","PV",3,3,"WL","WL8",1,72,13
"3418","PV",3,4,"WL","WL8",1,85,13
"3419","PV",3,5,"WL","WL8",1,58,13
"3420","PV",3,1,"WV","WV2",1,62,13
"3421","PV",3,2,"WV","WV2",1,147,13
"3422","PV",3,3,"WV","WV2",1,79,13
"3423","PV",3,4,"WV","WV2",1,137,13
"3424","PV",3,5,"WV","WV2",1,81,13
"3425","PV",3,1,"WV","WV6",1,87,13
"3426","PV",3,2,"WV","WV6",1,52,13
"3427","PV",3,3,"WV","WV6",1,80,13
"3428","PV",3,4,"WV","WV6",1,82,13
"3429","PV",3,1,"ZE","ZE1",1,52,13
"3430","PV",3,2,"ZE","ZE1",1,89,13
"3431","PV",3,3,"ZE","ZE1",1,98,13
"3432","PV",3,4,"ZE","ZE1",1,80,13
"3433","PV",3,5,"ZE","ZE1",1,106,13
"3434","PV",3,1,"ZE","ZE4",1,72,13
"3435","PV",3,2,"ZE","ZE4",1,56,13
"3436","PV",3,3,"ZE","ZE4",1,130,13
"3437","PV",3,4,"ZE","ZE4",1,55,13
"3438","PV",3,5,"ZE","ZE4",1,85,13
"3439","PV",3,1,"ZE","ZE6",1,96,13
"3440","PV",3,2,"ZE","ZE6",1,85,13
"3441","PV",3,3,"ZE","ZE6",1,91,13
"3442","PV",3,4,"ZE","ZE6",1,38,13
"3443","PV",3,5,"ZE","ZE6",1,60,13
"3444","PV",4,1,"AK","AK3",1,82,13
"3445","PV",4,2,"AK","AK3",1,81,13
"3446","PV",4,3,"AK","AK3",1,66,13
"3447","PV",4,4,"AK","AK3",1,160,13
"3448","PV",4,5,"AK","AK3",1,79,13
"3449","PV",4,1,"AK","AK6",1,47,13
"3450","PV",4,3,"AK","AK6",1,10,13
"3451","PV",4,5,"AK","AK6",1,22,13
"3452","PV",4,6,"AK","AK6",1,86,13
"3453","PV",4,1,"AK","AK9",1,101,13
"3454","PV",4,2,"AK","AK9",1,94,13
"3455","PV",4,3,"AK","AK9",1,93,13
"3456","PV",4,4,"AK","AK9",1,96,13
"3457","PV",4,1,"BA","BA2",1,125,13
"3458","PV",4,2,"BA","BA2",1,126,13
"3459","PV",4,3,"BA","BA2",1,55,13
"3460","PV",4,4,"BA","BA2",1,42,13
"3461","PV",4,5,"BA","BA2",1,3,13
"3462","PV",4,1,"BA","BA3",2,72,13
"3463","PV",4,2,"BA","BA3",1,153,13
"3464","PV",4,3,"BA","BA3",1,71,13
"3465","PV",4,4,"BA","BA3",1,110,13
"3466","PV",4,5,"BA","BA3",1,89,13
"3467","PV",4,1,"BA","BA5",1,130,13
"3468","PV",4,2,"BA","BA5",1,132,13
"3469","PV",4,3,"BA","BA5",1,39,13
"3470","PV",4,4,"BA","BA5",1,116,13
"3471","PV",4,5,"BA","BA5",1,50,13
"3472","PV",4,1,"BC","BC3",1,61,13
"3473","PV",4,2,"BC","BC3",1,66,13
"3474","PV",4,3,"BC","BC3",1,122,13
"3475","PV",4,4,"BC","BC3",1,100,13
"3476","PV",4,1,"BC","BC6",1,96,13
"3477","PV",4,2,"BC","BC6",1,40,13
"3478","PV",4,3,"BC","BC6",1,72,13
"3479","PV",4,4,"BC","BC6",1,114,13
"3480","PV",4,1,"BC","BC8",1,148,13
"3481","PV",4,2,"BC","BC8",1,114,13
"3482","PV",4,3,"BC","BC8",1,99,13
"3483","PV",4,4,"BC","BC8",1,157,13
"3484","PV",4,5,"BC","BC8",1,85,13
"3485","PV",4,1,"BK","BK2",1,79,13
"3486","PV",4,2,"BK","BK2",1,90,13
"3487","PV",4,3,"BK","BK2",1,52,13
"3488","PV",4,4,"BK","BK2",1,64,13
"3489","PV",4,5,"BK","BK2",1,98,13
"3490","PV",4,1,"BK","BK3",1,22,13
"3491","PV",4,2,"BK","BK3",1,55,13
"3492","PV",4,4,"BK","BK3",1,114,13
"3493","PV",4,1,"BK","BK5",1,64,13
"3494","PV",4,2,"BK","BK5",1,38,13
"3495","PV",4,3,"BK","BK5",1,33,13
"3496","PV",4,4,"BK","BK5",1,108,13
"3497","PV",4,3,"BL","BL1",1,72,13
"3498","PV",4,4,"BL","BL1",1,55,13
"3499","PV",4,5,"BL","BL1",1,42,13
"3500","PV",4,1,"BL","BL2",1,117,13
"3501","PV",4,2,"BL","BL2",1,102,13
"3502","PV",4,3,"BL","BL2",1,1,13
"3503","PV",4,4,"BL","BL2",1,85,13
"3504","PV",4,5,"BL","BL2",1,69,13
"3505","PV",4,1,"BL","BL3",1,23,13
"3506","PV",4,2,"BL","BL3",1,84,13
"3507","PV",4,3,"BL","BL3",1,146,13
"3508","PV",4,4,"BL","BL3",1,154,13
"3509","PV",4,5,"BL","BL3",1,83,13
"3510","PV",4,1,"BR","BR3",1,139,13
"3511","PV",4,2,"BR","BR3",1,139,13
"3512","PV",4,3,"BR","BR3",1,83,13
"3513","PV",4,5,"BR","BR3",1,62,13
"3514","PV",4,2,"BR","BR7",1,58,13
"3515","PV",4,3,"BR","BR7",1,76,13
"3516","PV",4,4,"BR","BR7",1,57,13
"3517","PV",4,5,"BR","BR7",1,51,13
"3518","PV",4,1,"CA","CA3",1,65,13
"3519","PV",4,2,"CA","CA3",1,56,13
"3520","PV",4,3,"CA","CA3",1,1,13
"3521","PV",4,4,"CA","CA3",1,96,13
"3522","PV",4,5,"CA","CA3",1,104,13
"3523","PV",4,1,"CA","CA4",1,47,13
"3524","PV",4,2,"CA","CA4",1,134,13
"3525","PV",4,3,"CA","CA4",1,106,13
"3526","PV",4,4,"CA","CA4",1,40,13
"3527","PV",4,5,"CA","CA4",1,64,13
"3528","PV",4,2,"CB","CB1",1,102,13
"3529","PV",4,3,"CB","CB1",1,64,13
"3530","PV",4,4,"CB","CB1",1,56,13
"3531","PV",4,5,"CB","CB1",1,88,13
"3532","PV",4,1,"CC","CC2",1,27,13
"3533","PV",4,2,"CC","CC2",1,45,13
"3534","PV",4,3,"CC","CC2",1,57,13
"3535","PV",4,4,"CC","CC2",1,126,13
"3536","PV",4,5,"CC","CC2",1,128,13
"3537","PV",4,1,"CC","CC4",1,113,13
"3538","PV",4,2,"CC","CC4",1,90,13
"3539","PV",4,3,"CC","CC4",1,63,13
"3540","PV",4,4,"CC","CC4",1,126,13
"3541","PV",4,1,"CC","CC7",1,120,13
"3542","PV",4,2,"CC","CC7",1,58,13
"3543","PV",4,3,"CC","CC7",1,43,13
"3544","PV",4,4,"CC","CC7",1,167,13
"3545","PV",4,5,"CC","CC7",1,91,13
"3546","PV",4,1,"CL","CL1",1,134,13
"3547","PV",4,3,"CL","CL1",1,91,13
"3548","PV",4,4,"CL","CL1",1,42,13
"3549","PV",4,5,"CL","CL1",1,52,13
"3550","PV",4,1,"CP","CP24",1,71,13
"3551","PV",4,2,"CP","CP24",1,124,13
"3552","PV",4,3,"CP","CP24",1,43,13
"3553","PV",4,4,"CP","CP24",1,93,13
"3554","PV",4,1,"CP","CP26",1,114,13
"3555","PV",4,3,"CP","CP26",1,41,13
"3556","PV",4,4,"CP","CP26",1,63,13
"3557","PV",4,1,"CP","CP9",1,121,13
"3558","PV",4,3,"CP","CP9",1,92,13
"3559","PV",4,1,"CR","CR2",1,45,13
"3560","PV",4,2,"CR","CR2",1,68,13
"3561","PV",4,3,"CR","CR2",1,117,13
"3562","PV",4,4,"CR","CR2",1,121,13
"3563","PV",4,5,"CR","CR2",1,106,13
"3564","PV",4,1,"CR","CR3",1,109,13
"3565","PV",4,2,"CR","CR3",1,92,13
"3566","PV",4,3,"CR","CR3",1,133,13
"3567","PV",4,4,"CR","CR3",1,64,13
"3568","PV",4,1,"CR","CR4",1,38,13
"3569","PV",4,2,"CR","CR4",1,108,13
"3570","PV",4,3,"CR","CR4",1,132,13
"3571","PV",4,4,"CR","CR4",1,124,13
"3572","PV",4,5,"CR","CR4",1,81,13
"3573","PV",4,1,"CY","CY6",1,82,13
"3574","PV",4,2,"CY","CY6",1,84,13
"3575","PV",4,3,"CY","CY6",1,40,13
"3576","PV",4,4,"CY","CY6",1,146,13
"3577","PV",4,5,"CY","CY6",1,73,13
"3578","PV",4,1,"DE","DE2",1,85,13
"3579","PV",4,2,"DE","DE2",1,33,13
"3580","PV",4,3,"DE","DE2",1,130,13
"3581","PV",4,4,"DE","DE2",1,62,13
"3582","PV",4,5,"DE","DE2",1,117,13
"3583","PV",4,1,"DE","DE4",1,122,13
"3584","PV",4,1,"DE","DE5",1,113,13
"3585","PV",4,2,"DE","DE5",1,73,13
"3586","PV",4,3,"DE","DE5",1,76,13
"3587","PV",4,4,"DE","DE5",1,34,13
"3588","PV",4,5,"DE","DE5",1,101,13
"3589","PV",4,1,"DE","DE6",1,73,13
"3590","PV",4,2,"DE","DE6",1,43,13
"3591","PV",4,3,"DE","DE6",1,131,13
"3592","PV",4,4,"DE","DE6",1,117,13
"3593","PV",4,1,"FB","FB3",1,114,13
"3594","PV",4,2,"FB","FB3",1,51,13
"3595","PV",4,3,"FB","FB3",1,132,13
"3596","PV",4,4,"FB","FB3",1,63,13
"3597","PV",4,5,"FB","FB3",1,95,13
"3598","PV",4,1,"FB","FB9",1,27,13
"3599","PV",4,2,"FB","FB9",1,135,13
"3600","PV",4,3,"FB","FB9",1,76,13
"3601","PV",4,4,"FB","FB9",1,141,13
"3602","PV",4,5,"FB","FB9",1,141,13
"3603","PV",4,1,"FW","FW10",1,158,13
"3604","PV",4,2,"FW","FW10",1,58,13
"3605","PV",4,3,"FW","FW10",1,66,13
"3606","PV",4,4,"FW","FW10",1,87,13
"3607","PV",4,5,"FW","FW10",1,125,13
"3608","PV",4,1,"FW","FW3",1,11,13
"3609","PV",4,2,"FW","FW3",1,68,13
"3610","PV",4,3,"FW","FW3",1,76,13
"3611","PV",4,4,"FW","FW3",1,120,13
"3612","PV",4,5,"FW","FW3",1,80,13
"3613","PV",4,1,"GA","GA1",1,100,13
"3614","PV",4,2,"GA","GA1",1,72,13
"3615","PV",4,3,"GA","GA1",1,103,13
"3616","PV",4,4,"GA","GA1",1,168,13
"3617","PV",4,5,"GA","GA1",1,58,13
"3618","PV",4,1,"GA","GA2",1,130,13
"3619","PV",4,2,"GA","GA2",1,75,13
"3620","PV",4,3,"GA","GA2",1,70,13
"3621","PV",4,5,"GA","GA2",1,44,13
"3622","PV",4,1,"GA","GA3",1,71,13
"3623","PV",4,2,"GA","GA3",1,110,13
"3624","PV",4,4,"GA","GA3",1,13,13
"3625","PV",4,5,"GA","GA3",1,90,13
"3626","PV",4,1,"GP","GP1",1,83,13
"3627","PV",4,3,"GP","GP1",1,130,13
"3628","PV",4,4,"GP","GP1",1,108,13
"3629","PV",4,5,"GP","GP1",1,73,13
"3630","PV",4,20,"GP","GP2",1,34,13
"3631","PV",4,21,"GP","GP2",1,128,13
"3632","PV",4,22,"GP","GP2",1,36,13
"3633","PV",4,23,"GP","GP2",1,101,13
"3634","PV",4,24,"GP","GP2",1,113,13
"3635","PV",4,1,"HC","HC1",1,51,13
"3636","PV",4,2,"HC","HC1",1,87,13
"3637","PV",4,3,"HC","HC1",1,70,13
"3638","PV",4,5,"HC","HC1",1,80,13
"3639","PV",4,1,"HC","HC2",1,56,13
"3640","PV",4,2,"HC","HC2",1,101,13
"3641","PV",4,3,"HC","HC2",1,112,13
"3642","PV",4,4,"HC","HC2",1,106,13
"3643","PV",4,5,"HC","HC2",1,168,13
"3644","PV",4,2,"HP","HP1",1,93,13
"3645","PV",4,3,"HP","HP1",1,43,13
"3646","PV",4,4,"HP","HP1",1,113,13
"3647","PV",4,5,"HP","HP1",1,98,13
"3648","PV",4,2,"KL","KL10",1,72,13
"3649","PV",4,3,"KL","KL10",1,91,13
"3650","PV",4,4,"KL","KL10",1,118,13
"3651","PV",4,5,"KL","KL10",1,144,13
"3652","PV",4,1,"KL","KL11",1,109,13
"3653","PV",4,2,"KL","KL11",1,176,13
"3654","PV",4,3,"KL","KL11",1,48,13
"3655","PV",4,4,"KL","KL11",1,131,13
"3656","PV",4,5,"KL","KL11",1,28,13
"3657","PV",4,1,"KL","KL12",1,160,13
"3658","PV",4,2,"KL","KL12",1,85,13
"3659","PV",4,3,"KL","KL12",1,59,13
"3660","PV",4,4,"KL","KL12",1,83,13
"3661","PV",4,5,"KL","KL12",1,110,13
"3662","PV",4,1,"KL","KL13",1,136,13
"3663","PV",4,2,"KL","KL13",1,67,13
"3664","PV",4,3,"KL","KL13",1,114,13
"3665","PV",4,4,"KL","KL13",1,120,13
"3666","PV",4,2,"KL","KL14",1,103,13
"3667","PV",4,3,"KL","KL14",1,74,13
"3668","PV",4,5,"KL","KL14",1,58,13
"3669","PV",4,1,"KL","KL6",1,71,13
"3670","PV",4,2,"KL","KL6",1,105,13
"3671","PV",4,3,"KL","KL6",1,78,13
"3672","PV",4,4,"KL","KL6",1,136,13
"3673","PV",4,5,"KL","KL6",1,96,13
"3674","PV",4,1,"KL","KL7",1,38,13
"3675","PV",4,2,"KL","KL7",1,51,13
"3676","PV",4,3,"KL","KL7",4,160,13
"3677","PV",4,4,"KL","KL7",1,12,13
"3678","PV",4,5,"KL","KL7",1,108,13
"3679","PV",4,1,"KM","KM1",1,98,13
"3680","PV",4,3,"KM","KM1",1,86,13
"3681","PV",4,4,"KM","KM1",1,98,13
"3682","PV",4,5,"KM","KM1",1,33,13
"3683","PV",4,1,"KM","KM10",1,68,13
"3684","PV",4,2,"KM","KM10",1,25,13
"3685","PV",4,4,"KM","KM10",1,36,13
"3686","PV",4,5,"KM","KM10",1,96,13
"3687","PV",4,1,"LA","LA10",1,81,13
"3688","PV",4,2,"LA","LA10",1,67,13
"3689","PV",4,3,"LA","LA10",1,39,13
"3690","PV",4,4,"LA","LA10",1,97,13
"3691","PV",4,5,"LA","LA10",1,101,13
"3692","PV",4,1,"LA","LA13",1,65,13
"3693","PV",4,2,"LA","LA13",1,103,13
"3694","PV",4,3,"LA","LA13",1,94,13
"3695","PV",4,4,"LA","LA13",1,26,13
"3696","PV",4,5,"LA","LA13",1,113,13
"3697","PV",4,1,"LA","LA5",1,100,13
"3698","PV",4,2,"LA","LA5",1,99,13
"3699","PV",4,3,"LA","LA5",1,64,13
