Site,Ecoregion,Source,Family,Block,Tree,Condition,Height,Distance,ElevDist,eFFP,MSP,Slope,Aspect,Hardiness,DD.5.sp,Year
PV,PULO,OL,OL1,2,3,1,34,45.5510211,3.656495952,946,15,92.83269276,16.5,79,2208,12
PV,PULO,OL,OL1,2,4,1,65,45.5510211,3.656495952,946,15,92.83269276,16.5,79,2208,12
PV,PULO,OL,OL1,2,5,1,55,45.5510211,3.656495952,946,15,92.83269276,16.5,79,2208,12
PV,WIVA,OR,OR1,2,1,1,38,202.260402,176.9012425,907,-9,108.2326928,17,85,2215,12
PV,WIVA,OR,OR1,2,2,1,46,202.260402,176.9012425,907,-9,108.2326928,17,85,2215,12
PV,WIVA,OR,OR1,2,3,1,65,202.260402,176.9012425,907,-9,108.2326928,17,85,2215,12
PV,WIVA,OR,OR1,2,4,1,52,202.260402,176.9012425,907,-9,108.2326928,17,85,2215,12
PV,WIVA,OR,OR1,2,5,1,50,202.260402,176.9012425,907,-9,108.2326928,17,85,2215,12
PV,PULO,PA,PA1,2,1,1,51,131.0154944,97.90226187,604,-47,117.0326928,21.1,90,2600,12
PV,PULO,PA,PA1,2,2,1,35,131.0154944,97.90226187,604,-47,117.0326928,21.1,90,2600,12
PV,PULO,PA,PA1,2,3,1,55,131.0154944,97.90226187,604,-47,117.0326928,21.1,90,2600,12
PV,PULO,PA,PA1,2,4,1,19,131.0154944,97.90226187,604,-47,117.0326928,21.1,90,2600,12
PV,PULO,PA,PA1,2,5,1,46,131.0154944,97.90226187,604,-47,117.0326928,21.1,90,2600,12
PV,PULO,PA,PA3,2,2,1,72,132.1648519,46.50373338,533,-56,125.3326928,23.2,80,2514,12
PV,PULO,PA,PA3,2,3,1,52,132.1648519,46.50373338,533,-56,125.3326928,23.2,80,2514,12
PV,PULO,PA,PA3,2,5,1,47,132.1648519,46.50373338,533,-56,125.3326928,23.2,80,2514,12
PV,PULO,PA,PA4,2,1,1,39,131.7880811,68.75793288,568,-52,121.4326928,22.2,84,2552,12
PV,PULO,PA,PA4,2,2,1,28,131.7880811,68.75793288,568,-52,121.4326928,22.2,84,2552,12
PV,PULO,PA,PA4,2,3,1,31,131.7880811,68.75793288,568,-52,121.4326928,22.2,84,2552,12
PV,PULO,PA,PA4,2,4,1,52,131.7880811,68.75793288,568,-52,121.4326928,22.2,84,2552,12
PV,PULO,PA,PA4,2,5,1,33,131.7880811,68.75793288,568,-52,121.4326928,22.2,84,2552,12
PV,CSCD,PF,PF1,2,1,1,49,39.5477675,439.2871499,842,57,72.43269276,17,108,2566,12
PV,CSCD,PF,PF1,2,2,1,34,39.5477675,439.2871499,842,57,72.43269276,17,108,2566,12
PV,CSCD,PF,PF1,2,3,1,37,39.5477675,439.2871499,842,57,72.43269276,17,108,2566,12
PV,CSCD,PF,PF1,2,4,1,55,39.5477675,439.2871499,842,57,72.43269276,17,108,2566,12
PV,CSCD,PF,PF1,2,5,1,67,39.5477675,439.2871499,842,57,72.43269276,17,108,2566,12
PV,CSCD,PF,PF2,2,1,1,59,39.48155528,434.3084412,837,56,72.73269276,17.1,108,2559,12
