"","Site","Ecoregion","Source","Family","Block","Tree","Condition","Height","Distance","ElevDist","eFFP","MSP","Slope","Aspect","Hardiness","DD.5.sp","Year"
"4188","SF","KLMT","KLc","KL13","1","3","1","31","347.966762124464","815.4384496","959","-86","201.604192481","16.5","117","2404","14"
"4189","SF","KLMT","KLc","KL13","1","4","1","80","347.966762124464","815.4384496","959","-86","201.604192481","16.5","117","2404","14"
"4190","SF","KLMT","KLc","KL13","1","5","1","66","347.966762124464","815.4384496","959","-86","201.604192481","16.5","117","2404","14"
"4191","SF","KLMT","KLc","KL14","1","2","1","133","348.899280195799","-57.5615504","1079","-81","218.004192481","17.7","40","1412","14"
"4192","SF","KLMT","KLc","KL14","1","3","2","101","348.899280195799","-57.5615504","1079","-81","218.004192481","17.7","40","1412","14"
"4193","SF","KLMT","KLc","KL14","1","4","2","61","348.899280195799","-57.5615504","1079","-81","218.004192481","17.7","40","1412","14"
"4194","SF","KLMT","KLc","KL14","1","5","1","43","348.899280195799","-57.5615504","1079","-81","218.004192481","17.7","40","1412","14"
"4195","SF","KLMT","KLa","KL6","1","1","1","89","279.158359257251","551.4698926","1447","-52","145.804192481","12","87","2301","14"
"4196","SF","KLMT","KLa","KL6","1","2","2","46","279.158359257251","551.4698926","1447","-52","145.804192481","12","87","2301","14"
"4197","SF","KLMT","KLa","KL6","1","3","1","72","279.158359257251","551.4698926","1447","-52","145.804192481","12","87","2301","14"
"4198","SF","KLMT","KLa","KL6","1","5","1","85","279.158359257251","551.4698926","1447","-52","145.804192481","12","87","2301","14"
"4199","SF","KLMT","KLa","KL7","1","1","1","94","279.406021359933","624.0975713","1485","-45","137.004192481","11.6","90","2358","14"
"4200","SF","KLMT","KLa","KL7","1","3","1","64","279.406021359933","624.0975713","1485","-45","137.004192481","11.6","90","2358","14"
"4201","SF","KLMT","KLa","KL7","1","5","2","1","279.406021359933","624.0975713","1485","-45","137.004192481","11.6","90","2358","14"
"4202","SF","PULO","KM","KM1","1","1","2","97","322.67272572984","-288.4780574","905","-6","98.304192481","17.3","71","2220","14"
"4203","SF","PULO","KM","KM1","1","2","1","143","322.67272572984","-288.4780574","905","-6","98.304192481","17.3","71","2220","14"
"4204","SF","PULO","KM","KM1","1","3","1","37","322.67272572984","-288.4780574","905","-6","98.304192481","17.3","71","2220","14"
"4205","SF","PULO","KM","KM1","1","5","1","115","322.67272572984","-288.4780574","905","-6","98.304192481","17.3","71","2220","14"
"4206","SF","PULO","KM","KM10","1","1","1","81","322.508993419246","-279.15721612","904","-6","98.004192481","17.3","71","2226","14"
"4207","SF","PULO","KM","KM10","1","2","1","115","322.508993419246","-279.15721612","904","-6","98.004192481","17.3","71","2226","14"
"4208","SF","PULO","KM","KM10","1","3","1","151","322.508993419246","-279.15721612","904","-6","98.004192481","17.3","71","2226","14"
"4209","SF","CORA","LA","LA10","1","1","1","160","801.36172722495","289.7413321","707","-138","362.404192481","23.6","22","1259","14"
"4210","SF","CORA","LA","LA10","1","2","1","126","801.36172722495","289.7413321","707","-138","362.404192481","23.6","22","1259","14"
"4211","SF","CORA","LA","LA10","1","4","2","112","801.36172722495","289.7413321","707","-138","362.404192481","23.6","22","1259","14"
"4212","SF","CORA","LA","LA10","1","5","2","136","801.36172722495","289.7413321","707","-138","362.404192481","23.6","22","1259","14"
"4213","SF","CORA","LA","LA13","1","1","1","73","797.550579445413","191.1936175","642","-143","397.804192481","25.4","21","1219","14"
"4214","SF","CORA","LA","LA13","1","2","1","129","797.550579445413","191.1936175","642","-143","397.804192481","25.4","21","1219","14"
"4215","SF","CORA","LA","LA5","1","1","2","106","811.104755230919","85.4384496","754","-140","378.704192481","22.9","20","1157","14"
"4216","SF","CORA","LA","LA5","1","4","2","74","811.104755230919","85.4384496","754","-140","378.704192481","22.9","20","1157","14"
"4217","SF","CORA","LA","LA8","1","1","1","71","802.801777950532","329.4893776","704","-139","370.404192481","23.6","23","1283","14"
"4218","SF","CORA","LA","LA8","1","2","1","35","802.801777950532","329.4893776","704","-139","370.404192481","23.6","23","1283","14"
"4219","SF","CORA","LA","LA8","1","3","1","98","802.801777950532","329.4893776","704","-139","370.404192481","23.6","23","1283","14"
"4220","SF","CORA","LA","LA8","1","4","2","26","802.801777950532","329.4893776","704","-139","370.404192481","23.6","23","1283","14"
"4221","SF","CORA","LC","LC1","1","1","2","81","402.453475912058","242.3547048","1011","-12","89.504192481","14.7","92","2680","14"
"4222","SF","CORA","LC","LC1","1","2","1","27","402.453475912058","242.3547048","1011","-12","89.504192481","14.7","92","2680","14"
"4223","SF","CORA","LC","LC1","1","3","1","117","402.453475912058","242.3547048","1011","-12","89.504192481","14.7","92","2680","14"
"4224","SF","CORA","LC","LC1","1","4","1","1","402.453475912058","242.3547048","1011","-12","89.504192481","14.7","92","2680","14"
"4225","SF","CORA","LC","LC1","1","5","1","93","402.453475912058","242.3547048","1011","-12","89.504192481","14.7","92","2680","14"
"4226","SF","CORA","LC","LC2","1","1","1","6","400.7506122071","-176.1338424","1159","0","83.004192481","13.2","96","2732","14"
"4227","SF","CORA","LC","LC2","1","2","1","81","400.7506122071","-176.1338424","1159","0","83.004192481","13.2","96","2732","14"
"4228","SF","CORA","LC","LC2","1","3","1","24","400.7506122071","-176.1338424","1159","0","83.004192481","13.2","96","2732","14"
"4229","SF","CORA","LC","LC2","1","4","2","64","400.7506122071","-176.1338424","1159","0","83.004192481","13.2","96","2732","14"
"4230","SF","CORA","LC","LC2","1","5","1","150","400.7506122071","-176.1338424","1159","0","83.004192481","13.2","96","2732","14"
"4231","SF","PULO","OH","OH1","1","1","1","19","431.997686648656","-340.65214341","215","-48","110.704192481","37.8","73","2488","14"
"4232","SF","PULO","OH","OH1","1","2","1","38","431.997686648656","-340.65214341","215","-48","110.704192481","37.8","73","2488","14"
"4233","SF","PULO","OH","OH1","1","3","1","118","431.997686648656","-340.65214341","215","-48","110.704192481","37.8","73","2488","14"
"4234","SF","PULO","OH","OH1","1","4","1","123","431.997686648656","-340.65214341","215","-48","110.704192481","37.8","73","2488","14"
"4235","SF","PULO","OH","OH1","1","5","2","123","431.997686648656","-340.65214341","215","-48","110.704192481","37.8","73","2488","14"
"4236","SF","CSCD","OK","OK1","1","1","1","44","125.202008157965","569.426865","1019","80","67.704192481","14.8","118","2697","14"
"4237","SF","CSCD","OK","OK1","1","2","1","71","125.202008157965","569.426865","1019","80","67.704192481","14.8","118","2697","14"
"4238","SF","CSCD","OK","OK1","1","3","2","43","125.202008157965","569.426865","1019","80","67.704192481","14.8","118","2697","14"
"4239","SF","CSCD","OK","OK1","1","4","1","68","125.202008157965","569.426865","1019","80","67.704192481","14.8","118","2697","14"
"4240","SF","PULO","OL","OL1","1","1","2","154","291.988954442861","-353.80629692","947","4","92.704192481","16.5","79","2306","14"
"4241","SF","PULO","OL","OL1","1","2","2","108","291.988954442861","-353.80629692","947","4","92.704192481","16.5","79","2306","14"
"4242","SF","PULO","OL","OL1","1","3","1","1","291.988954442861","-353.80629692","947","4","92.704192481","16.5","79","2306","14"
"4243","SF","PULO","OL","OL1","1","4","2","69","291.988954442861","-353.80629692","947","4","92.704192481","16.5","79","2306","14"
"4244","SF","PULO","OL","OL1","1","5","1","101","291.988954442861","-353.80629692","947","4","92.704192481","16.5","79","2306","14"
"4245","SF","WIVA","OR","OR1","1","1","2","42","114.572916106253","-180.5615504","908","-20","108.104192481","17","85","2313","14"
"4246","SF","WIVA","OR","OR1","1","2","1","1","114.572916106253","-180.5615504","908","-20","108.104192481","17","85","2313","14"
"4247","SF","WIVA","OR","OR1","1","3","1","43","114.572916106253","-180.5615504","908","-20","108.104192481","17","85","2313","14"
"4248","SF","WIVA","OR","OR1","1","4","1","115","114.572916106253","-180.5615504","908","-20","108.104192481","17","85","2313","14"
"4249","SF","WIVA","OR","OR1","1","5","2","32","114.572916106253","-180.5615504","908","-20","108.104192481","17","85","2313","14"
"4250","SF","PULO","PA","PA1","1","1","2","86","404.75983044062","-259.560531","605","-58","116.904192481","21.1","90","2698","14"
"4251","SF","PULO","PA","PA1","1","2","2","81","404.75983044062","-259.560531","605","-58","116.904192481","21.1","90","2698","14"
"4252","SF","PULO","PA","PA1","1","3","1","91","404.75983044062","-259.560531","605","-58","116.904192481","21.1","90","2698","14"
"4253","SF","PULO","PA","PA1","1","4","2","80","404.75983044062","-259.560531","605","-58","116.904192481","21.1","90","2698","14"
"4254","SF","PULO","PA","PA1","1","5","2","96","404.75983044062","-259.560531","605","-58","116.904192481","21.1","90","2698","14"
"4255","SF","PULO","PA","PA3","1","1","2","87","406.01946577917","-310.95905949","534","-67","125.204192481","23.2","80","2612","14"
"4256","SF","PULO","PA","PA3","1","3","1","103","406.01946577917","-310.95905949","534","-67","125.204192481","23.2","80","2612","14"
"4257","SF","PULO","PA","PA3","1","4","1","80","406.01946577917","-310.95905949","534","-67","125.204192481","23.2","80","2612","14"
"4258","SF","PULO","PA","PA3","1","5","1","65","406.01946577917","-310.95905949","534","-67","125.204192481","23.2","80","2612","14"
"4259","SF","PULO","PA","PA4","1","1","1","140","405.429673943101","-288.70485999","569","-63","121.304192481","22.2","84","2650","14"
"4260","SF","PULO","PA","PA4","1","2","1","69","405.429673943101","-288.70485999","569","-63","121.304192481","22.2","84","2650","14"
"4261","SF","PULO","PA","PA4","1","3","1","54","405.429673943101","-288.70485999","569","-63","121.304192481","22.2","84","2650","14"
"4262","SF","PULO","PA","PA4","1","4","1","60","405.429673943101","-288.70485999","569","-63","121.304192481","22.2","84","2650","14"
"4263","SF","CSCD","PF","PF1","1","1","1","136","279.70520428697","81.824357","843","46","72.304192481","17","108","2664","14"
"4264","SF","CSCD","PF","PF1","1","2","1","92","279.70520428697","81.824357","843","46","72.304192481","17","108","2664","14"
"4265","SF","CSCD","PF","PF1","1","3","2","127","279.70520428697","81.824357","843","46","72.304192481","17","108","2664","14"
"4266","SF","CSCD","PF","PF1","1","4","1","130","279.70520428697","81.824357","843","46","72.304192481","17","108","2664","14"
"4267","SF","CSCD","PF","PF2","1","1","1","52","279.761176225041","76.8456483","838","45","72.604192481","17.1","108","2657","14"
"4268","SF","CSCD","PF","PF2","1","2","2","137","279.761176225041","76.8456483","838","45","72.604192481","17.1","108","2657","14"
"4269","SF","CSCD","PF","PF2","1","3","2","158","279.761176225041","76.8456483","838","45","72.604192481","17.1","108","2657","14"
"4270","SF","CSCD","PF","PF2","1","4","1","101","279.761176225041","76.8456483","838","45","72.604192481","17.1","108","2657","14"
"4271","SF","CSCD","PF","PF2","1","5","1","82","279.761176225041","76.8456483","838","45","72.604192481","17.1","108","2657","14"
"4272","SF","CSCD","PF","PF4","1","1","1","82","280.072212751568","-86.3180314","691","26","81.804192481","20.1","95","2494","14"
"4273","SF","CSCD","PF","PF4","1","2","1","92","280.072212751568","-86.3180314","691","26","81.804192481","20.1","95","2494","14"
"4274","SF","CSCD","PF","PF4","1","3","2","87","280.072212751568","-86.3180314","691","26","81.804192481","20.1","95","2494","14"
"4275","SF","CSCD","PF","PF4","1","4","1","61","280.072212751568","-86.3180314","691","26","81.804192481","20.1","95","2494","14"
"4276","SF","CSCD","PF","PF4","1","5","2","85","280.072212751568","-86.3180314","691","26","81.804192481","20.1","95","2494","14"
"4277","SF","CSCD","PF","PF5","1","1","1","96","279.967741130753","-88.7768088","693","26","81.704192481","20","95","2497","14"
"4278","SF","CSCD","PF","PF5","1","2","1","31","279.967741130753","-88.7768088","693","26","81.704192481","20","95","2497","14"
"4279","SF","CSCD","PF","PF5","1","3","1","76","279.967741130753","-88.7768088","693","26","81.704192481","20","95","2497","14"
"4280","SF","CSCD","PF","PF5","1","4","1","151","279.967741130753","-88.7768088","693","26","81.704192481","20","95","2497","14"
"4281","SF","CSCD","PF","PF5","1","5","1","123","279.967741130753","-88.7768088","693","26","81.704192481","20","95","2497","14"
"4282","SF","SRNA","PL","PL1","1","1","1","96","674.004881980227","440.4963031","751","-109","300.204192481","23.3","37","1392","14"
"4283","SF","SRNA","PL","PL1","1","2","2","100","674.004881980227","440.4963031","751","-109","300.204192481","23.3","37","1392","14"
"4284","SF","SRNA","PL","PL1","1","3","1","119","674.004881980227","440.4963031","751","-109","300.204192481","23.3","37","1392","14"
"4285","SF","SRNA","PL","PL1","1","4","1","141","674.004881980227","440.4963031","751","-109","300.204192481","23.3","37","1392","14"
"4286","SF","SRNA","PL","PL1","1","5","1","1","674.004881980227","440.4963031","751","-109","300.204192481","23.3","37","1392","14"
"4287","SF","SRNA","PL","PL11","1","1","1","130","675.330584018816","534.3424966","790","-105","284.704192481","22.4","39","1427","14"
"4288","SF","SRNA","PL","PL11","1","3","1","105","675.330584018816","534.3424966","790","-105","284.704192481","22.4","39","1427","14"
"4289","SF","SRNA","PL","PL11","1","4","1","39","675.330584018816","534.3424966","790","-105","284.704192481","22.4","39","1427","14"
"4290","SF","SRNA","PL","PL11","1","5","1","82","675.330584018816","534.3424966","790","-105","284.704192481","22.4","39","1427","14"
"4291","SF","SRNA","PL","PL4","1","1","1","58","672.257895051564","412.2376649","735","-111","307.204192481","23.6","38","1404","14"
"4292","SF","SRNA","PL","PL4","1","2","1","110","672.257895051564","412.2376649","735","-111","307.204192481","23.6","38","1404","14"
"4293","SF","SRNA","PL","PL4","1","3","2","61","672.257895051564","412.2376649","735","-111","307.204192481","23.6","38","1404","14"
"4294","SF","SRNA","PL","PL4","1","4","1","88","672.257895051564","412.2376649","735","-111","307.204192481","23.6","38","1404","14"
"4295","SF","SRNA","PL","PL4","1","5","1","72","672.257895051564","412.2376649","735","-111","307.204192481","23.6","38","1404","14"
"4296","SF","SRNA","PL","PL7","1","2","2","110","675.591857781504","626.3851876","841","-97","257.604192481","20.9","46","1566","14"
"4297","SF","SRNA","PL","PL7","1","3","1","107","675.591857781504","626.3851876","841","-97","257.604192481","20.9","46","1566","14"
"4298","SF","SRNA","PL","PL7","1","4","2","75","675.591857781504","626.3851876","841","-97","257.604192481","20.9","46","1566","14"
"4299","SF","SRNA","PL","PL7","1","5","1","98","675.591857781504","626.3851876","841","-97","257.604192481","20.9","46","1566","14"
"4300","SF","KLMT","RA","RA2","1","1","1","22","258.38851140766","453.4384496","3236","243","43.204192481","6.1","54","2041","14"
"4301","SF","KLMT","RA","RA2","1","2","1","65","258.38851140766","453.4384496","3236","243","43.204192481","6.1","54","2041","14"
"4302","SF","KLMT","RA","RA2","1","3","1","52","258.38851140766","453.4384496","3236","243","43.204192481","6.1","54","2041","14"
"4303","SF","KLMT","RA","RA2","1","4","1","116","258.38851140766","453.4384496","3236","243","43.204192481","6.1","54","2041","14"
"4304","SF","KLMT","RA","RA2","1","5","2","76","258.38851140766","453.4384496","3236","243","43.204192481","6.1","54","2041","14"
"4305","SF","KLMT","RA","RA8","1","1","2","67","258.38851140766","453.4384496","3236","243","43.204192481","6.1","54","2041","14"
"4306","SF","KLMT","RA","RA8","1","2","1","63","258.38851140766","453.4384496","3236","243","43.204192481","6.1","54","2041","14"
"4307","SF","KLMT","RA","RA8","1","3","1","113","258.38851140766","453.4384496","3236","243","43.204192481","6.1","54","2041","14"
"4308","SF","KLMT","RA","RA8","1","4","2","59","258.38851140766","453.4384496","3236","243","43.204192481","6.1","54","2041","14"
"4309","SF","KLMT","RA","RA8","1","5","1","89","258.38851140766","453.4384496","3236","243","43.204192481","6.1","54","2041","14"
"4310","SF","CSCO","RV","RV3","1","4","1","30","578.34967653892","-89.8742488","696","-139","420.504192481","24.4","28","1273","14"
"4311","SF","CSCO","RV","RV3","1","5","1","90","578.34967653892","-89.8742488","696","-139","420.504192481","24.4","28","1273","14"
"4312","SF","CSCO","RV","RV4","1","1","1","127","578.366976640046","-91.0536095","699","-139","418.404192481","24.3","28","1278","14"
"4313","SF","CSCO","RV","RV4","1","3","1","137","578.366976640046","-91.0536095","699","-139","418.404192481","24.3","28","1278","14"
"4314","SF","CSCO","RV","RV8","1","1","1","81","578.37728679045","-87.306505","699","-139","418.304192481","24.3","28","1278","14"
"4315","SF","CSCO","RV","RV8","1","2","2","79","578.37728679045","-87.306505","699","-139","418.304192481","24.3","28","1278","14"
"4316","SF","CSCO","RV","RV8","1","4","1","41","578.37728679045","-87.306505","699","-139","418.304192481","24.3","28","1278","14"
"4317","SF","CSCO","RV","RV8","1","5","1","42","578.37728679045","-87.306505","699","-139","418.304192481","24.3","28","1278","14"
"4318","SF","CORA","SA","SA5","1","1","2","47","834.204013232192","-18.2212879","920","-136","336.704192481","19.8","18","1125","14"
"4319","SF","CORA","SA","SA5","1","4","2","86","834.204013232192","-18.2212879","920","-136","336.704192481","19.8","18","1125","14"
"4320","SF","CORA","SA","SA7","1","3","1","96","833.781877398761","-0.963154999999972","963","-134","330.504192481","19.2","18","1105","14"
"4321","SF","CORA","SA","SA8","1","1","1","46","834.25143676472","-2.5096466","927","-135","334.304192481","19.7","18","1122","14"
"4322","SF","CORA","SA","SA8","1","4","2","141","834.25143676472","-2.5096466","927","-135","334.304192481","19.7","18","1122","14"
"4323","SF","CORA","SA","SA8","1","5","2","158","834.25143676472","-2.5096466","927","-135","334.304192481","19.7","18","1122","14"
"4324","SF","CORA","SC","SC4","1","1","2","157","812.550417222368","510.6116466","894","-135","346.404192481","19.9","24","1296","14"
"4325","SF","CORA","SC","SC4","1","2","1","86","812.550417222368","510.6116466","894","-135","346.404192481","19.9","24","1296","14"
"4326","SF","CORA","SC","SC4","1","3","1","72","812.550417222368","510.6116466","894","-135","346.404192481","19.9","24","1296","14"
"4327","SF","CORA","SC","SC4","1","4","1","100","812.550417222368","510.6116466","894","-135","346.404192481","19.9","24","1296","14"
"4328","SF","CORA","SC","SC4","1","5","2","85","812.550417222368","510.6116466","894","-135","346.404192481","19.9","24","1296","14"
"4329","SF","SRNA","SN","SN1","1","1","1","78","596.343595960447","98.1819811","1106","-101","277.704192481","17.9","31","1227","14"
"4330","SF","SRNA","SN","SN1","1","2","1","62","596.343595960447","98.1819811","1106","-101","277.704192481","17.9","31","1227","14"
"4331","SF","SRNA","SN","SN1","1","3","1","93","596.343595960447","98.1819811","1106","-101","277.704192481","17.9","31","1227","14"
"4332","SF","SRNA","SN","SN1","1","4","2","63","596.343595960447","98.1819811","1106","-101","277.704192481","17.9","31","1227","14"
"4333","SF","SRNA","SN","SN1","1","5","2","107","596.343595960447","98.1819811","1106","-101","277.704192481","17.9","31","1227","14"
"4334","SF","SRNA","SN","SN2","1","1","1","66","595.061285422019","186.4384496","1157","-95","254.604192481","17.1","33","1306","14"
"4335","SF","SRNA","SN","SN2","1","2","2","92","595.061285422019","186.4384496","1157","-95","254.604192481","17.1","33","1306","14"
"4336","SF","SRNA","SN","SN2","1","4","1","60","595.061285422019","186.4384496","1157","-95","254.604192481","17.1","33","1306","14"
"4337","SF","SRNA","SN","SN2","1","5","2","53","595.061285422019","186.4384496","1157","-95","254.604192481","17.1","33","1306","14"
"4338","SF","SRNA","SN","SN3","1","2","2","105","606.640896420451","82.7762187","836","-111","316.004192481","22.4","28","1157","14"
"4339","SF","SRNA","SN","SN3","1","3","1","74","606.640896420451","82.7762187","836","-111","316.004192481","22.4","28","1157","14"
"4340","SF","SRNA","SN","SN3","1","4","1","85","606.640896420451","82.7762187","836","-111","316.004192481","22.4","28","1157","14"
"4341","SF","SRNA","SN","SN3","1","5","2","37","606.640896420451","82.7762187","836","-111","316.004192481","22.4","28","1157","14"
"4342","SF","SRNA","SN","SN4","1","1","1","47","603.272683957621","193.1474888","963","-104","285.104192481","19.9","30","1241","14"
"4343","SF","SRNA","SN","SN4","1","2","2","119","603.272683957621","193.1474888","963","-104","285.104192481","19.9","30","1241","14"
"4344","SF","SRNA","SN","SN4","1","3","1","35","603.272683957621","193.1474888","963","-104","285.104192481","19.9","30","1241","14"
"4345","SF","SRNA","SN","SN4","1","4","1","69","603.272683957621","193.1474888","963","-104","285.104192481","19.9","30","1241","14"
"4346","SF","SRNA","SN","SN4","1","5","1","114","603.272683957621","193.1474888","963","-104","285.104192481","19.9","30","1241","14"
"4347","SF","CSCO","SR","SR2","1","1","1","58","720.178314236864","-353.07704511","452","-168","746.304192481","32","20","1102","14"
"4348","SF","CSCO","SR","SR2","1","4","1","43","720.178314236864","-353.07704511","452","-168","746.304192481","32","20","1102","14"
"4349","SF","CSCO","SR","SR3","1","1","1","66","720.136217437752","-354.50115805","414","-169","790.004192481","33.5","20","1119","14"
"4350","SF","CSCO","SR","SR3","1","2","2","98","720.136217437752","-354.50115805","414","-169","790.004192481","33.5","20","1119","14"
"4351","SF","CSCO","SR","SR3","1","5","1","79","720.136217437752","-354.50115805","414","-169","790.004192481","33.5","20","1119","14"
"4352","SF","WIVA","VE","VE10","1","1","2","70","47.6776961022599","-141.5629242","1205","-37","122.704192481","14.1","68","2123","14"
"4353","SF","WIVA","VE","VE10","1","2","1","92","47.6776961022599","-141.5629242","1205","-37","122.704192481","14.1","68","2123","14"
"4354","SF","WIVA","VE","VE10","1","3","1","31","47.6776961022599","-141.5629242","1205","-37","122.704192481","14.1","68","2123","14"
"4355","SF","WIVA","VE","VE10","1","4","1","54","47.6776961022599","-141.5629242","1205","-37","122.704192481","14.1","68","2123","14"
"4356","SF","WIVA","VE","VE10","1","5","1","105","47.6776961022599","-141.5629242","1205","-37","122.704192481","14.1","68","2123","14"
"4357","SF","WIVA","VE","VE5","1","1","1","65","47.6776961022599","-141.5629242","1205","-37","122.704192481","14.1","68","2123","14"
"4358","SF","WIVA","VE","VE5","1","2","1","42","47.6776961022599","-141.5629242","1205","-37","122.704192481","14.1","68","2123","14"
"4359","SF","WIVA","VE","VE5","1","3","1","150","47.6776961022599","-141.5629242","1205","-37","122.704192481","14.1","68","2123","14"
"4360","SF","WIVA","VE","VE5","1","4","1","52","47.6776961022599","-141.5629242","1205","-37","122.704192481","14.1","68","2123","14"
"4361","SF","WIVA","VE","VE5","1","5","1","90","47.6776961022599","-141.5629242","1205","-37","122.704192481","14.1","68","2123","14"
"4362","SF","WIVA","VE","VE7","1","1","2","111","47.6776961022599","-141.5629242","1205","-37","122.704192481","14.1","68","2123","14"
"4363","SF","WIVA","VE","VE7","1","2","1","131","47.6776961022599","-141.5629242","1205","-37","122.704192481","14.1","68","2123","14"
"4364","SF","WIVA","VE","VE7","1","3","2","9","47.6776961022599","-141.5629242","1205","-37","122.704192481","14.1","68","2123","14"
"4365","SF","WIVA","VE","VE7","1","4","1","67","47.6776961022599","-141.5629242","1205","-37","122.704192481","14.1","68","2123","14"
"4366","SF","WIVA","VE","VE7","1","5","2","28","47.6776961022599","-141.5629242","1205","-37","122.704192481","14.1","68","2123","14"
"4367","SF","PULO","VI","VI3","1","1","1","103","453.43589276807","-285.41044958","609","-50","120.104192481","21.9","79","2458","14"
"4368","SF","PULO","VI","VI3","1","4","2","125","453.43589276807","-285.41044958","609","-50","120.104192481","21.9","79","2458","14"
"4369","SF","PULO","VI","VI3","1","5","1","75","453.43589276807","-285.41044958","609","-50","120.104192481","21.9","79","2458","14"
"4370","SF","PULO","VI","VI4","1","1","2","104","449.913292912338","-269.36031856","591","-52","121.004192481","22.3","81","2476","14"
"4371","SF","PULO","VI","VI4","1","2","2","132","449.913292912338","-269.36031856","591","-52","121.004192481","22.3","81","2476","14"
"4372","SF","PULO","VI","VI4","1","3","1","98","449.913292912338","-269.36031856","591","-52","121.004192481","22.3","81","2476","14"
"4373","SF","PULO","VI","VI4","1","4","2","83","449.913292912338","-269.36031856","591","-52","121.004192481","22.3","81","2476","14"
"4374","SF","PULO","VI","VI4","1","5","1","82","449.913292912338","-269.36031856","591","-52","121.004192481","22.3","81","2476","14"
"4375","SF","PULO","VI","VI5","1","1","1","55","447.685610805712","-328.36811485","561","-54","122.904192481","23.2","74","2408","14"
"4376","SF","PULO","VI","VI5","1","2","2","62","447.685610805712","-328.36811485","561","-54","122.904192481","23.2","74","2408","14"
"4377","SF","PULO","VI","VI5","1","3","1","124","447.685610805712","-328.36811485","561","-54","122.904192481","23.2","74","2408","14"
"4378","SF","PULO","VI","VI5","1","4","1","99","447.685610805712","-328.36811485","561","-54","122.904192481","23.2","74","2408","14"
"4379","SF","PULO","VI","VI5","1","5","1","38","447.685610805712","-328.36811485","561","-54","122.904192481","23.2","74","2408","14"
"4380","SF","WIVA","WL","WL3","1","1","1","101","113.962835441359","-250.8579276","787","-4","102.804192481","19.7","66","2053","14"
"4381","SF","WIVA","WL","WL3","1","2","1","99","113.962835441359","-250.8579276","787","-4","102.804192481","19.7","66","2053","14"
"4382","SF","WIVA","WL","WL3","1","3","2","101","113.962835441359","-250.8579276","787","-4","102.804192481","19.7","66","2053","14"
"4383","SF","WIVA","WL","WL3","1","4","1","70","113.962835441359","-250.8579276","787","-4","102.804192481","19.7","66","2053","14"
"4384","SF","WIVA","WL","WL3","1","5","1","92","113.962835441359","-250.8579276","787","-4","102.804192481","19.7","66","2053","14"
"4385","SF","WIVA","WL","WL8","1","1","1","82","113.962835441359","-250.8579276","787","-4","102.804192481","19.7","66","2053","14"
"4386","SF","WIVA","WL","WL8","1","2","1","32","113.962835441359","-250.8579276","787","-4","102.804192481","19.7","66","2053","14"
"4387","SF","WIVA","WL","WL8","1","3","1","78","113.962835441359","-250.8579276","787","-4","102.804192481","19.7","66","2053","14"
"4388","SF","WIVA","WL","WL8","1","4","1","37","113.962835441359","-250.8579276","787","-4","102.804192481","19.7","66","2053","14"
"4389","SF","WIVA","WL","WL8","1","5","1","100","113.962835441359","-250.8579276","787","-4","102.804192481","19.7","66","2053","14"
"4390","SF","WIVA","WV","WV2","1","1","1","34","115.448022270498","-277.19366655","781","-4","103.004192481","19.8","65","2044","14"
"4391","SF","WIVA","WV","WV2","1","2","2","95","115.448022270498","-277.19366655","781","-4","103.004192481","19.8","65","2044","14"
"4392","SF","WIVA","WV","WV2","1","3","1","102","115.448022270498","-277.19366655","781","-4","103.004192481","19.8","65","2044","14"
"4393","SF","WIVA","WV","WV2","1","5","2","32","115.448022270498","-277.19366655","781","-4","103.004192481","19.8","65","2044","14"
"4394","SF","WIVA","WV","WV6","1","1","1","140","115.441856910503","-277.05655384","781","-4","103.004192481","19.8","65","2043","14"
"4395","SF","WIVA","WV","WV6","1","2","1","105","115.441856910503","-277.05655384","781","-4","103.004192481","19.8","65","2043","14"
"4396","SF","WIVA","WV","WV6","1","3","1","37","115.441856910503","-277.05655384","781","-4","103.004192481","19.8","65","2043","14"
"4397","SF","WIVA","WV","WV6","1","4","2","51","115.441856910503","-277.05655384","781","-4","103.004192481","19.8","65","2043","14"
"4398","SF","WIVA","ZE","ZE1","1","1","2","65","67.3696185830164","-234.0844045","885","11","93.204192481","17.7","73","2174","14"
"4399","SF","WIVA","ZE","ZE1","1","2","1","95","67.3696185830164","-234.0844045","885","11","93.204192481","17.7","73","2174","14"
"4400","SF","WIVA","ZE","ZE1","1","3","1","49","67.3696185830164","-234.0844045","885","11","93.204192481","17.7","73","2174","14"
"4401","SF","WIVA","ZE","ZE1","1","4","1","99","67.3696185830164","-234.0844045","885","11","93.204192481","17.7","73","2174","14"
"4402","SF","WIVA","ZE","ZE4","1","1","2","69","67.3696185830164","-234.0844045","885","11","93.204192481","17.7","73","2174","14"
"4403","SF","WIVA","ZE","ZE4","1","2","2","81","67.3696185830164","-234.0844045","885","11","93.204192481","17.7","73","2174","14"
"4404","SF","WIVA","ZE","ZE4","1","3","1","30","67.3696185830164","-234.0844045","885","11","93.204192481","17.7","73","2174","14"
"4405","SF","WIVA","ZE","ZE4","1","4","2","110","67.3696185830164","-234.0844045","885","11","93.204192481","17.7","73","2174","14"
"4406","SF","WIVA","ZE","ZE4","1","5","1","59","67.3696185830164","-234.0844045","885","11","93.204192481","17.7","73","2174","14"
