"","Site","Block","Tree","Source","Name","cond","ht","Year"
"2910","PH",3,5,"GA","GA3",1,68,13
"2911","PH",4,3,"KL","KL11",1,50,13
"2912","PH",4,3,"CC","CC2",1,99,13
"2913","PH",4,2,"GP","GP2",1,70,13
"2914","PH",3,5,"VE","VE5",1,116,13
"2915","PH",4,4,"GP","GP2",1,99,13
"2916","PH",4,4,"PF","PF2",1,110,13
"2917","PH",2,4,"BR","BR3",1,149,13
"2918","PH",3,5,"PF","PF4",1,109,13
"2919","PH",4,2,"BL","BL3",1,121,13
"2920","PH",3,5,"GA","GA2",1,84,13
"2921","PH",4,3,"BK","BK5",1,137,13
"2922","PH",4,1,"DE","DE2",1,126,13
"2923","PH",4,3,"RA","RA2",1,120,13
"2924","PH",4,2,"GA","GA2",1,95,13
"2925","PH",4,3,"CL","CL1",1,104,13
"2926","PH",3,1,"CB","CB1",1,68,13
"2927","PH",3,3,"KM","KM10",1,85,13
"2928","PH",4,5,"CC","CC2",1,127,13
"2929","PH",4,2,"WV","WV6",1,119,13
"2930","PH",4,2,"CY","CY6",1,99,13
"2931","PH",4,1,"BC","BC6",1,158,13
"2932","PH",3,5,"PL","PL4",1,82,13
"2933","PH",4,2,"HC","HC2",1,79,13
"2934","PH",4,2,"GA","GA1",1,115,13
"2935","PH",4,3,"CB","CB1",1,84,13
"2936","PH",4,5,"CR","CR4",1,129,13
"2937","PH",4,3,"CP","CP24",1,48,13
"2938","PH",3,3,"FB","FB9",1,95,13
"2939","PH",4,4,"CR","CR3",1,92,13
"2940","PH",4,2,"OL","OL1",1,71,13
"2941","PH",3,3,"BK","BK5",1,104,13
"2942","PH",4,1,"CR","CR2",1,109,13
"2943","PH",4,3,"SN","SN4",1,135,13
"2944","PH",4,2,"PF","PF4",1,102,13
"2945","PH",4,5,"RA","RA2",1,71,13
"2946","PH",2,2,"OH","OH1",1,104,13
"2947","PH",4,4,"GP","GP1",1,93,13
"2948","PH",4,1,"DE","DE4",1,71,13
"2949","PH",4,1,"BK","BK5",1,77,13
"2950","PH",4,2,"LC","LC2",1,54,13
"2951","PH",4,2,"AK","AK6",1,84,13
"2952","PH",1,1,"KL","KL6",1,105,13
"2953","PH",4,4,"SN","SN3",1,86,13
"2954","PH",4,3,"KL","KL12",1,75,13
"2955","PH",4,3,"PF","PF1",1,109,13
"2956","PH",4,5,"VI","VI3",1,25,13
"2957","PH",3,1,"FB","FB9",1,67,13
"2958","PH",4,5,"DE","DE2",1,113,13
"2959","PH",4,5,"WV","WV2",1,103,13
"2960","PH",4,1,"BR","BR3",1,141,13
"2961","PH",4,2,"WL","WL3",1,104,13
"2962","PH",3,4,"WL","WL3",1,40,13
"2963","PH",4,1,"KL","KL12",1,86,13
"2964","PH",3,4,"FB","FB9",1,58,13
"2965","PH",4,4,"HC","HC1",1,72,13
"2966","PH",4,3,"WL","WL8",1,91,13
"2967","PH",3,5,"CR","CR3",1,62,13
"2968","PH",4,5,"WL","WL3",1,109,13
"2969","PH",2,3,"HC","HC2",1,98,13
"2970","PH",4,3,"AK","AK6",1,94,13
"2971","PH",3,3,"BA","BA5",1,69,13
"2972","PH",3,5,"KL","KL14",1,108,13
"2973","PH",4,3,"GP","GP1",1,100,13
"2974","PH",4,5,"KL","KL14",1,81,13
"2975","PH",4,2,"GP","GP1",1,105,13
"2976","PH",1,4,"CA","CA3",1,126,13
"2977","PH",4,2,"BA","BA2",1,121,13
"2978","PH",4,1,"CB","CB1",1,103,13
"2979","PH",4,1,"WL","WL3",1,58,13
"2980","PH",4,2,"CR","CR4",1,50,13
"2981","PH",4,1,"CR","CR4",1,108,13
"2982","PH",1,3,"CC","CC2",1,130,13
"2983","PH",1,4,"LC","LC2",1,89,13
"2984","PH",3,1,"BC","BC3",1,115,13
"2985","PH",2,1,"CC","CC7",1,135,13
"2986","PH",4,3,"CY","CY6",1,83,13
"2987","PH",2,5,"CP","CP26",1,99,13
"2988","PH",2,5,"VE","VE7",1,101,13
"2989","PH",2,3,"DE","DE4",1,87,13
"2990","PH",4,4,"PF","PF4",1,111,13
"2991","PH",4,3,"VE","VE7",1,86,13
"2992","PH",2,4,"LA","LA5",1,90,13
"2993","PH",3,2,"BA","BA5",1,147,13
"2994","PH",2,5,"BR","BR3",1,152,13
"2995","PH",4,3,"FB","FB9",1,42,13
"2996","PH",3,4,"ZE","ZE4",1,51,13
"2997","PH",1,4,"CC","CC7",1,54,13
"2998","PH",3,1,"OH","OH1",1,131,13
"2999","PH",2,1,"CL","CL1",1,112,13
"3000","PH",1,2,"BC","BC3",1,65,13
"3001","PH",1,2,"PL","PL1",1,119,13
"3002","PH",1,3,"CB","CB1",1,89,13
"3003","PH",1,4,"CR","CR2",1,126,13
"3004","PH",1,5,"OH","OH1",1,50,13
"3005","PH",1,2,"DE","DE6",1,70,13
"3006","PH",2,3,"BA","BA2",1,76,13
"3007","PH",3,5,"PF","PF2",1,77,13
"3008","PH",3,5,"ZE","ZE1",1,87,13
"3009","PH",2,3,"CR","CR2",1,66,13
"3010","PH",4,4,"LA","LA13",1,64,13
"3011","PH",2,1,"PF","PF5",1,61,13
"3012","PH",3,5,"CP","CP24",1,84,13
"3013","PH",4,4,"SN","SN2",1,59,13
"3014","PH",2,4,"RV","RV4",1,77,13
"3015","PH",3,3,"WV","WV6",1,127,13
"3016","PH",3,2,"WV","WV6",1,102,13
"3017","PH",2,2,"CP","CP24",1,46,13
"3018","PH",2,2,"DE","DE6",1,91,13
"3019","PH",1,1,"SN","SN3",2,45,13
"3020","PH",2,5,"BC","BC3",1,54,13
"3021","PH",4,2,"KL","KL6",1,95,13
"3022","PH",3,4,"PF","PF4",1,94,13
"3023","PH",1,4,"SN","SN1",1,84,13
"3024","PH",3,2,"PL","PL1",1,122,13
"3025","PH",1,4,"KL","KL7",1,113,13
"3026","PH",2,5,"KL","KL10",1,74,13
"3027","PH",3,3,"DE","DE2",1,88,13
"3028","PH",3,3,"KL","KL14",1,46,13
"3029","PH",1,3,"PA","PA1",1,68,13
"3030","PH",3,1,"VI","VI3",1,67,13
"3031","PH",3,1,"GA","GA3",1,138,13
"3032","PH",3,5,"CA","CA3",1,71,13
"3033","PH",3,2,"LA","LA10",1,82,13
"3034","PH",2,3,"OL","OL1",1,110,13
"3035","PH",1,3,"BK","BK3",1,83,13
"3036","PH",2,2,"AK","AK3",1,83,13
"3037","PH",2,1,"ZE","ZE6",1,111,13
"3038","PH",4,1,"VE","VE7",1,84,13
"3039","PH",2,1,"LA","LA5",1,105,13
"3040","PH",2,1,"KM","KM10",1,136,13
"3041","PH",4,5,"AK","AK3",1,82,13
"3042","PH",3,1,"KL","KL6",1,105,13
"3043","PH",3,5,"RA","RA8",1,124,13
"3044","PH",1,1,"CR","CR2",1,108,13
"3045","PH",4,1,"BA","BA3",1,138,13
"3046","PH",2,2,"SA","SA8",1,130,13
"3047","PH",2,1,"RV","RV3",1,69,13
"3048","PH",4,3,"HC","HC2",1,98,13
"3049","PH",1,3,"LA","LA13",1,140,13
"3050","PH",1,3,"BR","BR7",1,139,13
"3051","PH",1,3,"BL","BL3",1,85,13
"3052","PH",3,4,"FW","FW10",1,89,13
"3053","PH",1,3,"GP","GP1",1,96,13
"3054","PH",3,3,"BL","BL2",1,91,13
"3055","PH",1,4,"SR","SR2",1,96,13
"3056","PH",1,4,"OL","OL1",1,43,13
"3057","PH",1,5,"HC","HC2",1,88,13
"3058","PH",4,3,"SA","SA7",1,62,13
"3059","PH",4,1,"BA","BA5",1,155,13
"3060","PH",1,5,"PA","PA3",1,89,13
"3061","PH",2,3,"SA","SA8",1,38,13
"3062","PH",1,5,"SA","SA7",1,118,13
"3063","PH",3,5,"WV","WV2",1,94,13
"3064","PH",4,4,"WV","WV2",1,55,13
"3065","PH",2,4,"OK","OK1",1,123,13
"3066","PH",3,5,"FB","FB9",1,86,13
"3067","PH",1,4,"KL","KL10",1,73,13
"3068","PH",1,2,"CY","CY6",1,72,13
"3069","PH",2,1,"DE","DE2",1,83,13
"3070","PH",3,2,"KL","KL10",1,52,13
"3071","PH",3,5,"RV","RV3",1,46,13
"3072","PH",3,1,"HP","HP1",1,83,13
"3073","PH",2,1,"ZE","ZE4",1,81,13
"3074","PH",3,1,"PF","PF1",1,70,13
"3075","PH",2,1,"PA","PA1",1,47,13
"3076","PH",2,5,"LA","LA5",1,76,13
"3077","PH",3,3,"CC","CC7",1,85,13
"3078","PH",2,2,"LA","LA5",1,62,13
"3079","PH",4,2,"PA","PA1",1,23,13
"3080","PH",2,2,"SA","SA5",2,73,13
"3081","PH",2,3,"KM","KM10",1,80,13
"3082","PH",4,5,"SA","SA7",1,47,13
"3083","PH",2,1,"SA","SA8",1,84,13
"3084","PH",3,2,"BK","BK3",1,90,13
"3085","PH",3,3,"SA","SA7",1,69,13
"3086","PH",1,2,"CR","CR2",1,168,13
"3087","PH",4,2,"SC","SC4",1,93,13
"3088","PH",1,5,"RA","RA8",1,103,13
"3089","PH",3,1,"SA","SA8",1,91,13
"3090","PH",4,4,"BK","BK3",1,60,13
"3091","PH",1,4,"SA","SA7",1,75,13
"3092","PH",1,2,"SR","SR2",1,119,13
"3093","PH",4,4,"PL","PL11",1,103,13
"3094","PH",3,1,"BR","BR7",1,64,13
"3095","PH",3,1,"RA","RA2",1,95,13
"3096","PH",3,3,"LA","LA10",1,56,13
"3097","PH",4,3,"LA","LA5",1,125,13
"3098","PH",1,2,"LA","LA10",1,97,13
"3099","PH",4,3,"SR","SR2",1,108,13
"3100","PH",4,2,"SA","SA8",1,142,13
"3101","PH",3,4,"SA","SA7",1,110,13
"3102","PH",1,2,"SA","SA5",1,103,13
"3103","PH",4,2,"GA","GA3",1,53,13
"3104","PH",2,5,"LC","LC2",1,131,13
"3105","PH",4,4,"BC","BC3",1,84,13
"3106","PH",2,2,"WV","WV6",1,54,13
"3107","PH",4,4,"WL","WL8",1,58,13
"3108","PH",1,1,"VI","VI4",1,92,13
"3109","PH",2,3,"PA","PA4",1,42,13
"3110","PH",3,4,"SA","SA8",1,89,13
"3111","PH",3,1,"LC","LC2",1,101,13
"3112","PH",4,4,"SC","SC4",1,86,13
"3113","PH",1,1,"BK","BK2",1,68,13
"3114","PH",4,3,"ZE","ZE6",1,126,13
"3115","PH",1,2,"KM","KM1",1,108,13
"3116","PH",1,3,"RA","RA2",1,46,13
"3117","PH",2,5,"FW","FW10",1,79,13
"3118","PH",4,3,"PL","PL11",1,120,13
"3119","PH",2,5,"SR","SR3",1,44,13
"3120","PH",3,3,"BK","BK3",1,98,13
"3121","PH",4,1,"AK","AK3",1,113,13
"3122","PH",3,1,"SA","SA5",1,81,13
"3123","PH",1,4,"LA","LA13",1,132,13
"3124","PH",3,5,"SA","SA5",1,81,13
"3125","PH",2,2,"HP","HP1",1,97,13
"3126","PH",3,5,"SA","SA7",1,97,13
"3127","PH",3,2,"SA","SA7",1,68,13
"3128","PH",3,2,"VI","VI5",1,56,13
"3129","PH",3,2,"KL","KL13",1,94,13
"3130","PH",3,1,"LA","LA5",1,67,13
"3131","PH",1,4,"BL","BL3",1,54,13
"3132","PH",3,2,"SA","SA8",1,81,13
"3133","PH",3,3,"SA","SA8",1,82,13
"3134","PH",1,3,"CC","CC7",1,100,13
"3135","PH",3,4,"SA","SA5",1,100,13
"3136","PH",4,5,"BK","BK5",1,123,13
"3137","PH",1,3,"FB","FB9",1,108,13
"3138","PH",4,4,"VI","VI4",1,89,13
"3139","PH",1,3,"GP","GP2",1,88,13
"3140","PH",1,1,"PF","PF4",1,44,13
"3141","PH",1,3,"OL","OL1",1,76,13
"3142","PH",2,5,"KL","KL7",1,93,13
"3143","PH",2,4,"BA","BA2",1,116,13
"3144","PH",2,5,"SC","SC4",1,66,13
"3145","PH",1,4,"WL","WL3",1,105,13
"3146","PH",1,4,"KL","KL12",1,118,13
"3147","PH",2,5,"PF","PF4",1,73,13
"3148","PH",1,5,"FW","FW3",1,34,13
"3149","PH",1,2,"SA","SA7",1,53,13
"3150","PH",1,5,"ZE","ZE4",1,104,13
"3151","PH",1,4,"ZE","ZE6",1,47,13
"3152","PH",1,1,"ZE","ZE1",1,102,13
"3153","PH",1,1,"OL","OL1",1,85,13
"3154","PH",1,2,"PF","PF2",1,84,13
"3155","PH",4,1,"RV","RV8",1,113,13
"3156","PH",1,1,"FB","FB9",1,94,13
"3157","PH",1,2,"ZE","ZE4",1,76,13
"3158","PH",1,3,"OK","OK1",1,102,13
"3159","PH",1,4,"DE","DE5",1,60,13
"3160","PH",2,1,"FB","FB9",1,88,13
"3161","PH",4,4,"BR","BR7",1,67,13
"3162","PH",1,2,"BA","BA3",1,57,13
"3163","PH",1,1,"DE","DE4",1,115,13
"3164","PH",3,4,"DE","DE6",1,102,13
"3165","PH",4,4,"KM","KM10",1,64,13
"3166","PH",2,5,"CL","CL1",1,76,13
"3167","PH",1,2,"BA","BA2",1,80,13
"3168","PH",1,5,"PF","PF5",1,94,13
"3169","PH",2,5,"CB","CB1",1,105,13
"3170","PH",1,1,"CL","CL1",1,55,13
"3171","PH",1,4,"ZE","ZE1",1,116,13
"3172","PH",3,4,"PL","PL4",1,143,13
"3173","PH",1,4,"CP","CP24",1,65,13
"3174","PH",2,2,"BR","BR7",1,102,13
"3175","PH",3,2,"VI","VI3",1,83,13
"3176","PH",1,2,"PA","PA3",1,114,13
"3177","PH",1,1,"PA","PA4",1,85,13
"3178","PH",1,1,"VI","VI5",1,103,13
"3179","PH",1,1,"CR","CR4",1,93,13
"3180","PH",1,2,"VI","VI3",1,47,13
"3181","PH",1,1,"GA","GA2",1,66,13
"3182","PH",2,4,"GP","GP1",1,132,13
"3183","PH",3,2,"LA","LA5",1,96,13
"3184","PH",1,3,"OH","OH1",1,87,13
"3185","PH",1,4,"WV","WV6",1,60,13
"3186","PH",3,3,"CR","CR2",1,80,13
"3187","PH",3,1,"BK","BK2",1,41,13
"3188","PH",3,5,"ZE","ZE4",1,50,13
"3189","PH",1,2,"PF","PF5",1,41,13
"3190","PH",3,2,"CR","CR3",1,102,13
"3191","PH",4,4,"SN","SN1",1,78,13
"3192","PH",2,4,"PA","PA4",1,109,13
"3193","PH",2,4,"VE","VE10",1,67,13
"3194","PH",3,3,"CR","CR3",1,127,13
"3195","PH",2,4,"OR","OR1",1,126,13
"3196","PH",2,1,"RA","RA8",1,85,13
"3197","PH",1,5,"GP","GP1",1,94,13
"3198","PH",2,4,"PL","PL7",1,106,13
"3199","PH",1,4,"AK","AK3",1,104,13
"3200","PH",3,1,"RA","RA8",1,52,13
"3201","PH",3,4,"FB","FB3",1,126,13
"3202","PH",2,4,"WV","WV2",1,63,13
"3203","PH",1,5,"FB","FB9",1,109,13
"3204","PH",1,3,"SC","SC4",1,70,13
"3205","PH",1,4,"OH","OH1",1,130,13
"3206","PH",1,3,"PA","PA3",1,33,13
"3207","PH",2,5,"RA","RA2",1,77,13
"3208","PH",2,2,"AK","AK9",1,136,13
"3209","PH",2,5,"GP","GP2",1,106,13
"3210","PH",2,1,"CA","CA4",1,101,13
"3211","PH",2,2,"GA","GA1",1,141,13
"3212","PH",1,4,"BC","BC8",1,62,13
"3213","PH",1,5,"DE","DE2",1,66,13
"3214","PH",1,4,"CR","CR4",1,35,13
"3215","PH",2,2,"BC","BC3",1,87,13
"3216","PH",2,4,"RA","RA2",1,80,13
"3217","PH",2,5,"PA","PA3",1,102,13
"3218","PH",1,1,"LC","LC1",1,68,13
"3219","PH",2,4,"CP","CP24",1,59,13
"3220","PH",3,4,"CR","CR2",1,108,13
"3221","PH",4,2,"AK","AK3",1,79,13
"3222","PH",4,3,"HP","HP1",1,73,13
"3223","PH",3,1,"PF","PF4",1,157,13
"3224","PH",2,5,"LA","LA10",1,118,13
"3225","PH",3,4,"PA","PA3",1,126,13
"3226","PH",4,3,"VI","VI3",1,171,13
"3227","PH",2,2,"BA","BA3",1,87,13
"3228","PH",1,5,"KL","KL12",1,113,13
"3229","PH",2,2,"OR","OR1",1,96,13
"3230","PH",4,1,"SA","SA8",1,87,13
"3231","PH",1,1,"PL","PL1",1,120,13
"3232","PH",3,5,"BL","BL1",1,152,13
"3233","PH",4,4,"CA","CA3",1,132,13
"3234","PH",1,3,"PA","PA4",1,11,13
"3235","PH",1,4,"PL","PL11",1,34,13
"3236","PH",3,2,"CR","CR4",1,107,13
"3237","PH",1,3,"CR","CR4",1,24,13
"3238","PH",3,4,"RV","RV3",1,144,13
"3239","PH",3,4,"PF","PF1",1,50,13
"3240","PH",2,1,"WV","WV6",1,57,13
"3241","PH",3,4,"AK","AK6",1,108,13
"3242","PH",3,1,"WL","WL3",1,102,13
"3243","PH",3,4,"OK","OK1",1,80,13
"3244","PH",2,1,"VI","VI3",1,28,13
"3245","PH",1,1,"VI","VI3",1,65,13
"3246","PH",2,5,"AK","AK9",1,92,13
"3247","PH",3,4,"KL","KL6",1,97,13
"3248","PH",1,2,"OK","OK1",1,56,13
"3249","PH",2,5,"CR","CR2",1,115,13
"3250","PH",4,2,"PL","PL4",1,105,13
"3251","PH",2,4,"OL","OL1",1,76,13
"3252","PH",1,1,"BC","BC8",1,120,13
"3253","PH",2,5,"AK","AK6",1,85,13
"3254","PH",2,4,"BK","BK3",1,139,13
"3255","PH",2,5,"PL","PL4",1,106,13
"3256","PH",3,3,"PL","PL11",1,85,13
"3257","PH",2,5,"CR","CR3",1,88,13
"3258","PH",1,1,"ZE","ZE6",1,110,13
"3259","PH",1,4,"PA","PA3",1,60,13
"3260","PH",3,5,"PL","PL1",1,124,13
"3261","PH",1,4,"CL","CL1",1,133,13
"3262","PH",1,2,"DE","DE5",1,82,13
"3263","PH",1,3,"KM","KM1",1,66,13
"3264","PH",2,4,"VI","VI4",1,145,13
"3265","PH",3,3,"PL","PL1",1,86,13
"3266","PH",2,5,"PF","PF2",1,73,13
"3267","PH",3,5,"VE","VE7",1,134,13
"3268","PH",2,2,"WV","WV2",1,84,13
"3269","PH",3,2,"OL","OL1",1,141,13
"3270","PH",3,5,"GP","GP2",1,97,13
"3271","PH",1,3,"KL","KL14",1,84,13
"3272","PH",2,5,"PA","PA4",1,53,13
"3273","PH",3,4,"KL","KL14",1,115,13
"3274","PH",3,3,"VI","VI3",1,98,13
"3275","PH",1,1,"WV","WV2",1,101,13
"3276","PH",2,3,"GA","GA1",1,56,13
"3277","PH",3,3,"WL","WL8",1,97,13
"3278","PH",1,2,"LC","LC2",1,68,13
"3279","PH",2,3,"AK","AK6",1,72,13
"3280","PH",3,2,"PL","PL4",1,45,13
"3281","PH",3,4,"OH","OH1",1,154,13
"3282","PH",1,2,"PL","PL7",1,102,13
"3283","PH",2,4,"GP","GP2",1,66,13
"3284","PH",1,5,"BC","BC8",1,81,13
"3285","PH",1,1,"AK","AK3",1,72,13
"3286","PH",1,1,"WV","WV6",1,78,13
"3287","PH",2,4,"DE","DE5",1,124,13
"3288","PH",3,4,"CB","CB1",1,72,13
"3289","PH",1,1,"FW","FW3",1,114,13
"3290","PH",1,3,"LC","LC2",1,61,13
"3291","PH",1,3,"PF","PF2",1,123,13
"3292","PH",3,1,"VE","VE7",1,129,13
"3293","PH",1,4,"WL","WL8",1,105,13
"3294","PH",3,1,"BC","BC8",1,77,13
"3295","PH",1,5,"BA","BA5",1,116,13
"3296","PH",1,5,"CP","CP9",1,71,13
"3297","PH",3,5,"LC","LC2",1,48,13
"3298","PH",1,4,"GP","GP2",1,75,13
"3299","PH",1,3,"VE","VE7",1,88,13
"3300","PH",3,1,"FB","FB3",1,85,13
"3301","PH",1,3,"ZE","ZE4",1,126,13
"3302","PH",1,4,"VI","VI4",1,84,13
"3303","PH",1,1,"KM","KM10",1,115,13
"3304","PH",1,4,"LA","LA5",1,90,13
"3305","PH",2,2,"LC","LC2",1,88,13
"3306","PH",2,4,"DE","DE6",1,43,13
"3307","PH",1,4,"KL","KL11",1,64,13
"3308","PH",2,3,"BC","BC3",1,54,13
"3309","PH",2,4,"BK","BK5",1,93,13
"3310","PH",2,3,"CC","CC7",1,59,13
"3311","PH",2,1,"DE","DE5",1,140,13
"3312","PH",2,5,"GA","GA2",1,57,13
"3313","PH",4,2,"VI","VI5",1,69,13
"3314","PH",4,2,"PL","PL7",1,98,13
"3315","PH",2,1,"AK","AK3",1,109,13
"3316","PH",1,4,"VE","VE7",1,26,13
"3317","PH",3,5,"DE","DE4",1,92,13
"3318","PH",1,4,"PA","PA4",1,90,13
"3319","PH",1,3,"OR","OR1",1,107,13
"3320","PH",2,4,"OH","OH1",1,54,13
"3321","PH",4,3,"RV","RV8",1,107,13
"3322","PH",3,1,"ZE","ZE1",1,106,13
"3323","PH",2,3,"CL","CL1",1,92,13
"3324","PH",1,2,"CC","CC7",1,108,13
"3325","PH",3,5,"BK","BK3",1,61,13
"3326","PH",1,5,"WL","WL3",1,93,13
"3327","PH",4,1,"CP","CP9",1,117,13
"3328","PH",3,5,"PA","PA4",1,96,13
"3329","PH",1,2,"BK","BK2",1,124,13
"3330","PH",1,1,"BK","BK5",1,73,13
"3331","PH",1,5,"ZE","ZE6",1,90,13
"3332","PH",4,5,"KL","KL6",1,59,13
"3333","PH",1,1,"DE","DE5",1,155,13
"3334","PH",1,5,"BR","BR3",1,66,13
"3335","PH",2,4,"PF","PF5",1,109,13
"3336","PH",1,3,"PL","PL4",1,86,13
"3337","PH",1,1,"CA","CA3",1,113,13
"3338","PH",1,2,"SC","SC4",1,64,13
"3339","PH",1,2,"GA","GA2",1,102,13
"3340","PH",1,1,"HP","HP1",1,79,13
"3341","PH",1,3,"VI","VI3",1,88,13
"3342","PH",1,3,"BL","BL2",1,86,13
"3343","PH",2,5,"GP","GP1",1,97,13
"3344","PH",1,4,"VE","VE5",1,66,13
"3345","PH",1,4,"VI","VI3",1,117,13
"3346","PH",1,3,"SN","SN4",1,88,13
"3347","PH",1,4,"FW","FW10",1,32,13
"3348","PH",4,2,"KL","KL10",1,114,13
"3349","PH",1,5,"WV","WV6",1,124,13
"3350","PH",4,4,"CP","CP26",1,89,13
"3351","PH",1,3,"DE","DE2",1,52,13
"3352","PH",2,4,"HC","HC1",1,66,13
"3353","PH",1,5,"WV","WV2",1,79,13
"3354","PH",1,3,"WL","WL3",1,134,13
"3355","PH",4,4,"SR","SR2",1,66,13
"3356","PH",3,3,"CA","CA4",1,33,13
"3357","PH",1,5,"VI","VI4",1,118,13
"3358","PH",2,1,"SR","SR3",1,82,13
"3359","PH",4,3,"FB","FB3",1,107,13
"3360","PH",1,5,"CR","CR3",1,89,13
"3361","PH",3,4,"BR","BR7",1,125,13
"3362","PH",2,1,"KL","KL6",1,93,13
"3363","PH",1,2,"KL","KL14",1,102,13
"3364","PH",2,5,"BK","BK2",1,78,13
"3365","PH",1,4,"RV","RV3",1,102,13
"3366","PH",1,5,"RV","RV3",1,62,13
"3367","PH",3,1,"AK","AK9",2,89,13
"3368","PH",4,4,"CY","CY6",1,82,13
"3369","PH",2,4,"LA","LA10",1,59,13
"3370","PH",2,4,"LA","LA8",1,147,13
"3371","PH",1,3,"HC","HC2",1,81,13
"3372","PH",2,4,"PF","PF1",1,42,13
"3373","PH",4,5,"PF","PF1",1,76,13
"3374","PH",4,3,"SA","SA8",1,130,13
"3375","PH",2,4,"WV","WV6",1,136,13
"3376","PH",2,5,"PL","PL1",1,80,13
"3377","PH",2,3,"PL","PL4",1,76,13
"3378","PH",1,2,"RA","RA2",1,86,13
"3379","PH",1,2,"CR","CR3",1,96,13
"3380","PH",1,2,"HC","HC1",1,120,13
"3381","PH",1,5,"SN","SN3",1,102,13
"3382","PH",2,4,"HP","HP1",1,112,13
"3383","PH",1,3,"VE","VE5",1,59,13
"3384","PH",3,5,"BC","BC3",1,34,13
"3385","PH",4,5,"CB","CB1",1,50,13
"3386","PH",4,3,"PF","PF4",1,54,13
"3387","PH",3,1,"KL","KL12",1,128,13
"3388","PH",4,4,"PA","PA3",1,65,13
"3389","PH",1,3,"VI","VI4",1,82,13
"3390","PH",4,3,"LC","LC2",1,65,13
"3391","PH",1,1,"KL","KL7",1,101,13
"3392","PH",2,5,"KL","KL14",1,1,13
"3393","PH",4,2,"OR","OR1",1,135,13
"3394","PH",4,5,"CP","CP9",1,101,13
"3395","PH",1,2,"DE","DE2",1,109,13
"3396","PH",2,2,"PA","PA1",1,130,13
"3397","PH",1,2,"RV","RV4",1,59,13
"3398","PH",1,1,"RA","RA2",1,102,13
"3399","PH",2,3,"PL","PL1",1,51,13
"3400","PH",2,2,"CA","CA4",1,135,13
"3401","PH",3,2,"PA","PA3",1,118,13
"3402","PH",3,4,"KL","KL13",1,94,13
"3403","PH",1,2,"CC","CC2",1,110,13
"3404","PH",1,2,"VE","VE7",1,63,13
"3405","PH",2,3,"SN","SN4",1,72,13
"3406","PH",3,6,"FB","FB9",1,119,13
"3407","PH",2,5,"GA","GA3",1,105,13
"3408","PH",2,4,"SR","SR2",1,91,13
"3409","PH",2,5,"KL","KL6",1,60,13
"3410","PH",1,5,"SA","SA8",1,64,13
"3411","PH",3,4,"CP","CP26",1,118,13
"3412","PH",3,2,"CA","CA3",1,81,13
"3413","PH",1,2,"SR","SR3",1,63,13
"3414","PH",2,4,"PL","PL4",1,91,13
"3415","PH",2,3,"CR","CR3",1,138,13
"3416","PH",4,4,"ZE","ZE1",1,71,13
"3417","PH",2,4,"BC","BC8",1,75,13
"3418","PH",4,5,"SR","SR2",1,63,13
"3419","PH",2,1,"GP","GP2",1,107,13
"3420","PH",2,5,"SN","SN1",1,67,13
"3421","PH",1,3,"CR","CR2",1,61,13
"3422","PH",4,4,"LC","LC2",1,101,13
"3423","PH",1,2,"PF","PF1",1,78,13
"3424","PH",2,1,"SN","SN1",1,141,13
"3425","PH",1,2,"WV","WV2",1,101,13
"3426","PH",1,1,"PF","PF1",1,87,13
"3427","PH",1,2,"RV","RV3",1,81,13
"3428","PH",2,4,"FB","FB9",1,119,13
"3429","PH",1,2,"DE","DE4",1,97,13
"3430","PH",2,5,"BC","BC8",1,49,13
"3431","PH",2,5,"PF","PF5",1,90,13
"3432","PH",1,5,"KM","KM1",1,73,13
"3433","PH",1,1,"PL","PL11",1,76,13
"3434","PH",1,4,"GA","GA2",1,100,13
"3435","PH",1,2,"BL","BL1",1,85,13
"3436","PH",1,5,"FW","FW10",1,76,13
"3437","PH",1,4,"PA","PA1",1,81,13
"3438","PH",2,5,"HP","HP1",1,117,13
"3439","PH",3,5,"BR","BR3",1,119,13
"3440","PH",1,3,"SR","SR3",1,38,13
"3441","PH",1,4,"CP","CP9",1,57,13
"3442","PH",1,3,"LC","LC1",1,45,13
"3443","PH",2,3,"LC","LC2",1,95,13
"3444","PH",2,3,"PF","PF5",1,72,13
"3445","PH",3,4,"VI","VI4",1,83,13
"3446","PH",1,4,"BR","BR3",1,77,13
"3447","PH",3,2,"KL","KL11",1,84,13
"3448","PH",4,3,"CR","CR4",1,73,13
"3449","PH",3,3,"FW","FW10",1,40,13
"3450","PH",1,5,"CY","CY6",1,83,13
"3451","PH",4,1,"PF","PF5",1,85,13
"3452","PH",4,5,"GP","GP2",1,67,13
"3453","PH",3,2,"KM","KM1",1,45,13
"3454","PH",3,1,"ZE","ZE6",2,99,13
"3455","PH",2,5,"OR","OR1",1,147,13
"3456","PH",1,2,"WL","WL3",1,96,13
"3457","PH",3,3,"CP","CP24",1,84,13
"3458","PH",1,4,"OR","OR1",1,141,13
"3459","PH",2,5,"HC","HC1",1,142,13
"3460","PH",4,5,"OK","OK1",1,91,13
"3461","PH",4,1,"CP","CP24",1,88,13
"3462","PH",1,2,"WV","WV6",1,54,13
"3463","PH",1,2,"KL","KL12",1,73,13
"3464","PH",1,5,"LA","LA13",1,153,13
"3465","PH",1,2,"GP","GP1",1,137,13
"3466","PH",2,3,"SR","SR3",1,95,13
